#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
196,Travis Zajac,2012-13,NJD,R,C,48,7,13,20,-5,22,0.42,5,15,1,4,1,1,0,1,82,8.5,19:32,57.4
197,T.J. Oshie,2012-13,STL,R,R,30,7,13,20,-5,15,0.67,4,8,2,10,1,2,0,1,65,10.8,19:06,38.5
198,Mika Zibanejad,2012-13,OTT,R,C,42,7,13,20,+9,6,0.48,4,16,3,4,0,0,0,0,90,7.8,13:34,46.4
199,Patrick Sharp,2012-13,CHI,R,L,28,6,14,20,+8,14,0.71,5,13,1,7,0,0,0,1,88,6.8,18:50,64.5
200,Ryan O'Reilly,2012-13,COL,L,C,29,6,14,20,-3,4,0.69,3,14,3,6,0,0,0,0,66,9.1,18:30,52.9
201,David Moss,2012-13,PHX,R,R,45,5,15,20,+3,21,0.44,3,17,1,2,1,1,0,0,82,6.1,15:33,29.0
202,Victor Hedman,2012-13,TBL,L,D,44,4,16,20,+1,31,0.45,4,18,0,2,0,0,0,0,76,5.3,22:40,--
203,Brandon Dubinsky,2012-13,CBJ,L,C,29,2,18,20,+2,76,0.69,1,12,1,7,0,1,0,0,50,4.0,18:24,58.3
204,Brandon Sutter,2012-13,PIT,R,C,48,11,8,19,+3,4,0.40,8,15,3,4,0,0,1,5,82,13.4,16:24,50.2
205,Josh Bailey,2012-13,NYI,L,R,38,11,8,19,+7,6,0.50,11,17,0,2,0,0,0,1,76,14.5,16:23,46.7
206,Jakob Silfverberg,2012-13,OTT,R,R,48,10,9,19,+9,12,0.40,7,15,2,3,1,1,0,2,134,7.5,16:14,38.5
207,Marcel Goc,2012-13,FLA,L,C,42,9,10,19,-6,8,0.45,5,13,4,6,0,0,0,1,92,9.8,18:16,52.2
208,Vladimir Sobotka,2012-13,STL,L,C,48,8,11,19,-4,35,0.40,7,15,1,4,0,0,1,2,69,11.6,15:27,56.5
209,Colin Greening,2012-13,OTT,L,C,47,8,11,19,+5,11,0.40,6,15,2,4,0,0,0,2,80,10.0,14:44,46.8
210,Vladimir Tarasenko,2012-13,STL,L,R,38,8,11,19,+1,10,0.50,5,14,3,5,0,0,0,1,75,10.7,13:25,100.0
211,Zdeno Chara,2012-13,BOS,L,D,48,7,12,19,+14,70,0.40,4,14,3,4,0,1,0,2,119,5.9,24:56,0.0
212,Alex Killorn,2012-13,TBL,L,L,38,7,12,19,-6,14,0.50,6,16,1,3,0,0,0,2,82,8.5,16:49,39.3
213,Colin Wilson,2012-13,NSH,L,C,25,7,12,19,+1,4,0.76,5,13,2,6,0,0,1,1,26,26.9,16:34,38.1
214,Daniel Winnik,2012-13,ANA,L,L,48,6,13,19,+13,16,0.40,6,19,0,0,0,0,0,1,95,6.3,16:50,30.2
215,Nick Foligno,2012-13,CBJ,L,L,45,6,13,19,+6,28,0.42,5,16,1,3,0,0,1,2,69,8.7,16:31,33.3
216,Jack Johnson,2012-13,CBJ,L,D,44,5,14,19,-5,12,0.43,2,11,3,8,0,0,0,1,96,5.2,25:58,--
217,Patrick Wiercioch,2012-13,OTT,L,D,42,5,14,19,+9,39,0.45,2,9,3,10,0,0,0,0,81,6.2,15:42,--
218,Marek Zidlicky,2012-13,NJD,R,D,48,4,15,19,-12,38,0.40,3,8,1,11,0,0,0,0,101,4.0,21:00,--
219,Ryan McDonagh,2012-13,NYR,L,D,47,4,15,19,+13,22,0.40,4,17,0,1,0,1,0,1,83,4.8,24:21,0.0
220,Ryane Clowe,2012-13,"SJS,NYR",L,L,40,3,16,19,+1,93,0.48,2,15,1,4,0,0,0,0,87,3.5,16:38,33.3
221,Joffrey Lupul,2012-13,TOR,R,L,16,11,7,18,+8,12,1.13,8,15,3,3,0,0,0,3,42,26.2,16:07,37.5
222,Artem Anisimov,2012-13,CBJ,L,C,35,11,7,18,-6,12,0.51,10,17,1,1,0,0,1,3,68,16.2,16:25,48.9
223,Cam Atkinson,2012-13,CBJ,R,R,35,9,9,18,+9,4,0.51,8,16,1,2,0,0,0,1,91,9.9,15:35,--
224,Martin Havlat,2012-13,SJS,L,R,40,8,10,18,+7,30,0.45,7,14,1,4,0,0,0,1,89,9.0,15:51,16.7
225,R.J. Umberger,2012-13,CBJ,L,C,48,8,10,18,+3,16,0.38,6,13,2,5,0,0,0,0,96,8.3,18:29,50.0
226,Raffi Torres,2012-13,"PHX,SJS",L,L,39,7,11,18,0,17,0.46,6,17,1,1,0,0,0,0,60,11.7,13:16,46.2
227,Jarret Stoll,2012-13,LAK,R,C,48,7,11,18,+1,28,0.38,5,11,1,5,1,2,0,3,73,9.6,16:31,56.0
228,Nik Antropov,2012-13,WPG,L,C,40,6,12,18,+6,16,0.45,4,15,2,3,0,0,0,0,56,10.7,15:57,42.1
229,Drew Stafford,2012-13,BUF,R,R,46,6,12,18,-16,21,0.39,6,15,0,3,0,0,0,0,121,5.0,17:01,44.1
230,Rich Peverley,2012-13,BOS,R,C,47,6,12,18,-9,16,0.38,4,10,2,6,0,2,0,0,95,6.3,15:15,58.5
231,Nick Leddy,2012-13,CHI,L,D,48,6,12,18,+15,10,0.38,4,10,2,8,0,0,1,2,65,9.2,17:25,--
232,Roman Josi,2012-13,NSH,L,D,48,5,13,18,-7,8,0.38,4,11,1,7,0,0,1,1,96,5.2,23:32,--
233,Marcus Foligno,2012-13,BUF,L,L,47,5,13,18,-4,41,0.38,4,13,1,4,0,1,0,0,55,9.1,13:38,60.0
234,Daniel Paille,2012-13,BOS,L,L,46,10,7,17,+3,8,0.37,8,14,0,1,2,2,0,1,70,14.3,12:41,20.0
235,Valtteri Filppula,2012-13,DET,L,C,41,9,8,17,-4,6,0.41,6,14,3,3,0,0,0,0,78,11.5,17:47,55.4
236,Eric Fehr,2012-13,WSH,R,C,41,9,8,17,+14,10,0.41,6,13,2,3,1,1,2,2,72,12.5,13:22,0.0
237,Gabriel Landeskog,2012-13,COL,L,L,36,9,8,17,-4,22,0.47,6,12,0,2,3,3,0,1,109,8.3,19:20,33.3
238,Roman Cervenka,2012-13,CGY,L,C,39,9,8,17,-13,14,0.44,8,13,1,4,0,0,0,0,51,17.7,13:08,46.4
239,Jay McClement,2012-13,TOR,L,C,48,8,9,17,0,11,0.35,8,17,0,0,0,0,0,0,48,16.7,15:15,51.7
240,Peter Mueller,2012-13,FLA,R,C,43,8,9,17,-11,18,0.40,6,13,2,4,0,0,0,0,131,6.1,16:16,44.2
241,Sheldon Souray,2012-13,ANA,L,D,44,7,10,17,+19,52,0.39,5,12,2,5,0,0,0,3,80,8.8,20:56,100.0
242,Steve Sullivan,2012-13,"PHX,NJD",R,L,42,7,10,17,-12,24,0.40,3,9,4,8,0,0,0,1,61,11.5,14:33,50.0
243,Colin McDonald,2012-13,NYI,R,R,45,7,10,17,-1,32,0.38,6,16,1,1,0,0,0,0,82,8.5,11:22,50.0
244,Joe Corvo,2012-13,CAR,R,D,40,6,11,17,-3,14,0.43,3,9,3,8,0,0,0,2,71,8.5,18:46,--
245,Mathieu Perreault,2012-13,WSH,L,C,39,6,11,17,+7,20,0.44,4,14,2,3,0,0,0,1,47,12.8,11:40,51.7
246,Dennis Seidenberg,2012-13,BOS,L,D,46,4,13,17,+18,10,0.37,4,15,0,2,0,0,0,2,83,4.8,23:48,--
247,Vernon Fiddler,2012-13,DAL,L,C,46,4,13,17,+3,48,0.37,3,14,1,2,0,1,0,0,56,7.1,12:51,51.5
248,Sami Salo,2012-13,TBL,R,D,46,2,15,17,+5,16,0.37,1,10,1,7,0,0,0,0,48,4.2,20:59,--
249,Adam Henrique,2012-13,NJD,L,C,42,11,5,16,-3,16,0.38,6,9,3,4,2,3,0,2,78,14.1,18:19,49.0
250,Gabriel Bourque,2012-13,NSH,L,L,34,11,5,16,+6,4,0.47,7,12,3,3,1,1,0,2,50,22.0,15:50,66.7
251,Mikhail Grabovski,2012-13,TOR,L,C,48,9,7,16,-10,24,0.33,9,13,0,3,0,0,0,1,80,11.3,15:34,50.6
252,Matt Calvert,2012-13,CBJ,L,L,42,9,7,16,-9,32,0.38,8,15,0,0,1,1,1,2,63,14.3,14:11,33.3
253,Magnus Paajarvi,2012-13,EDM,L,L,42,9,7,16,-1,14,0.38,6,13,2,2,1,1,0,2,75,12.0,14:08,33.3
254,Patrick Dwyer,2012-13,CAR,R,R,46,8,8,16,-7,12,0.35,6,14,1,1,1,1,0,0,93,8.6,15:26,36.2
255,Tom Pyatt,2012-13,TBL,L,L,43,8,8,16,+5,12,0.37,8,16,0,0,0,0,0,1,60,13.3,13:35,50.0
256,Mikael Backlund,2012-13,CGY,L,C,32,8,8,16,-6,29,0.50,6,12,2,4,0,0,0,1,88,9.1,15:07,47.7
257,Jason Garrison,2012-13,VAN,L,D,47,8,8,16,+18,28,0.34,5,10,3,6,0,0,0,2,94,8.5,21:41,--
258,Jake Muzzin,2012-13,LAK,L,D,45,7,9,16,+16,35,0.36,4,9,3,7,0,0,0,1,77,9.1,17:54,--
259,Daniel Briere,2012-13,PHI,R,C,34,6,10,16,-13,10,0.47,3,10,3,6,0,0,1,1,87,6.9,16:04,45.9
260,Simon Gagne,2012-13,"LAK,PHI",L,L,38,5,11,16,-1,8,0.42,3,11,2,4,0,1,0,0,76,6.6,14:08,100.0
261,Dougie Hamilton,2012-13,BOS,R,D,42,5,11,16,+4,14,0.38,3,12,2,4,0,0,0,0,83,6.0,17:08,--
262,Grant Clitsome,2012-13,WPG,L,D,44,4,12,16,+10,18,0.36,2,13,2,3,0,0,0,0,56,7.1,18:50,--
263,Andy Greene,2012-13,NJD,L,D,48,4,12,16,+12,20,0.33,1,9,2,6,1,1,0,1,63,6.4,23:02,--
264,Chris Higgins,2012-13,VAN,L,L,41,10,5,15,-4,10,0.37,10,15,0,0,0,0,0,1,77,13.0,16:25,36.3
265,Daniel Cleary,2012-13,DET,L,R,48,9,6,15,-6,40,0.31,3,9,5,5,1,1,0,0,93,9.7,16:27,47.8
266,Andrew Shaw,2012-13,CHI,R,R,48,9,6,15,+6,38,0.31,7,13,2,2,0,0,0,2,64,14.1,15:03,44.0
267,Steve Bernier,2012-13,NJD,R,R,47,8,7,15,-7,17,0.32,6,11,2,4,0,0,0,1,88,9.1,13:46,50.0
268,Nate Thompson,2012-13,TBL,L,C,45,7,8,15,-2,17,0.33,7,15,0,0,0,0,0,0,58,12.1,14:20,51.2
269,Kyle Wellwood,2012-13,WPG,R,C,39,6,9,15,0,2,0.38,6,13,0,2,0,0,0,2,37,16.2,12:59,55.1
270,Ryan Carter,2012-13,NJD,L,L,44,6,9,15,-2,31,0.34,5,12,0,0,1,3,0,1,63,9.5,13:03,51.8
271,Casey Cizikas,2012-13,NYI,L,C,45,6,9,15,0,14,0.33,6,14,0,1,0,0,0,1,45,13.3,10:47,52.2
272,Jared Spurgeon,2012-13,MIN,R,D,39,5,10,15,+1,4,0.38,1,8,4,7,0,0,0,2,67,7.5,21:33,--
273,Justin Faulk,2012-13,CAR,R,D,38,5,10,15,+1,15,0.39,3,11,1,3,1,1,0,0,76,6.6,24:00,--
274,Toby Enstrom,2012-13,WPG,L,D,22,4,11,15,-8,8,0.68,3,7,1,7,0,1,0,2,21,19.1,22:31,--
275,Mark Giordano,2012-13,CGY,L,D,47,4,11,15,-7,40,0.32,2,10,1,3,1,2,1,1,58,6.9,23:10,--
276,Zack Smith,2012-13,OTT,L,C,48,4,11,15,-9,56,0.31,4,13,0,2,0,0,0,0,94,4.3,15:09,51.9
277,Sean Couturier,2012-13,PHI,L,C,46,4,11,15,-8,10,0.33,4,11,0,4,0,0,0,0,75,5.3,15:53,43.9
278,Sergei Kostitsyn,2012-13,NSH,L,L,46,3,12,15,-5,11,0.33,2,12,1,3,0,0,0,0,42,7.1,16:43,75.0
279,Scott Gomez,2012-13,SJS,L,C,39,2,13,15,-10,22,0.38,2,7,0,8,0,0,0,0,58,3.5,13:32,55.9
280,Carl Gunnarsson,2012-13,TOR,L,D,37,1,14,15,+5,14,0.41,1,15,0,0,0,0,0,0,28,3.6,21:17,--
281,Charlie Coyle,2012-13,MIN,R,C,37,8,6,14,+3,28,0.38,7,13,1,1,0,0,0,2,50,16.0,15:04,34.6
282,Olli Jokinen,2012-13,WPG,L,C,45,7,7,14,-19,14,0.31,7,13,0,1,0,0,0,0,85,8.2,17:08,47.6
283,Dave Bolland,2012-13,CHI,R,C,35,7,7,14,-7,22,0.40,6,10,1,3,0,1,0,1,46,15.2,16:20,46.1
284,Antoine Roussel,2012-13,DAL,L,L,39,7,7,14,+3,85,0.36,7,14,0,0,0,0,0,0,46,15.2,9:24,54.6
285,Kyle Clifford,2012-13,LAK,L,L,48,7,7,14,+1,51,0.29,7,14,0,0,0,0,0,1,56,12.5,10:36,11.1
286,Erik Karlsson,2012-13,OTT,R,D,17,6,8,14,+8,8,0.82,3,9,2,4,1,1,0,2,79,7.6,27:09,--
287,Jochen Hecht,2012-13,BUF,L,C,47,5,9,14,+6,18,0.30,4,13,0,0,1,1,0,1,69,7.3,13:42,41.6
288,Chris Phillips,2012-13,OTT,L,D,48,5,9,14,-5,43,0.29,4,13,1,1,0,0,0,0,89,5.6,21:03,--
289,James Wisniewski,2012-13,CBJ,R,D,30,5,9,14,-1,15,0.47,1,8,4,5,0,1,0,0,62,8.1,22:50,--
290,Kyle Chipchura,2012-13,PHX,L,C,46,5,9,14,+1,50,0.30,5,14,0,0,0,0,0,0,37,13.5,9:42,48.3
291,Brandon Prust,2012-13,MTL,L,L,38,5,9,14,+11,110,0.37,5,14,0,0,0,0,0,1,39,12.8,13:38,45.5
292,Trevor Lewis,2012-13,LAK,R,C,48,5,9,14,+5,19,0.29,4,12,0,0,1,2,0,2,92,5.4,15:12,48.4
293,TJ Galiardi,2012-13,SJS,L,L,36,5,9,14,+1,14,0.39,4,12,1,2,0,0,0,0,68,7.4,13:52,26.3
294,Zach Bogosian,2012-13,WPG,R,D,33,5,9,14,-5,29,0.42,5,11,0,3,0,0,0,0,85,5.9,23:07,--
295,Boyd Gordon,2012-13,PHX,R,C,48,4,10,14,0,8,0.29,4,11,0,2,0,1,0,0,59,6.8,15:01,57.3
296,Milan Michalek,2012-13,OTT,L,L,23,4,10,14,+8,17,0.61,4,11,0,2,0,1,0,0,58,6.9,18:11,50.0
297,Matt Niskanen,2012-13,PIT,R,D,40,4,10,14,+4,12,0.35,4,12,0,2,0,0,0,2,67,6.0,20:21,--
298,Patric Hornqvist,2012-13,NSH,R,R,24,4,10,14,-1,14,0.58,0,7,4,7,0,0,0,1,87,4.6,16:14,50.0
299,Stephen Gionta,2012-13,NJD,R,C,48,4,10,14,+2,14,0.29,4,13,0,0,0,1,0,0,58,6.9,13:02,35.1
300,Jason Chimera,2012-13,WSH,L,L,47,3,11,14,-5,48,0.30,3,14,0,0,0,0,0,0,92,3.3,12:40,58.3
301,Lubomir Visnovsky,2012-13,NYI,L,D,35,3,11,14,+12,20,0.40,2,6,1,8,0,0,0,0,69,4.4,22:48,--
302,Kevin Klein,2012-13,NSH,R,D,47,3,11,14,-1,9,0.30,3,14,0,0,0,0,0,0,54,5.6,20:25,--
303,Beau Bennett,2012-13,PIT,R,R,26,3,11,14,+7,6,0.54,2,9,1,5,0,0,0,2,30,10.0,12:18,25.0
304,Dustin Penner,2012-13,LAK,L,L,33,2,12,14,-2,18,0.42,2,13,0,1,0,0,0,0,61,3.3,12:42,40.0
305,Dan Girardi,2012-13,NYR,R,D,46,2,12,14,-1,16,0.30,2,12,0,2,0,0,1,1,81,2.5,25:25,--
306,TJ Brodie,2012-13,CGY,L,D,47,2,12,14,-9,8,0.30,2,8,0,6,0,0,0,0,44,4.6,20:13,--
307,Raphael Diaz,2012-13,MTL,R,D,23,1,13,14,+4,6,0.61,1,6,0,8,0,0,0,0,34,2.9,20:33,--
308,Justin Abdelkader,2012-13,DET,L,L,48,10,3,13,+6,34,0.27,10,13,0,0,0,0,0,0,96,10.4,14:49,52.0
309,Erik Cole,2012-13,"MTL,DAL",L,L,47,9,4,13,-6,20,0.28,8,10,1,3,0,0,0,2,86,10.5,16:24,32.8
310,Nick Spaling,2012-13,NSH,L,C,47,9,4,13,-10,18,0.28,8,10,1,2,0,1,0,2,57,15.8,15:52,46.3
311,Matt Beleskey,2012-13,ANA,L,L,42,8,5,13,+2,56,0.31,6,11,2,2,0,0,0,1,61,13.1,12:01,31.6
312,Rene Bourque,2012-13,MTL,L,R,27,7,6,13,-1,32,0.48,5,10,2,3,0,0,1,1,63,11.1,16:20,0.0
313,Matt Frattin,2012-13,TOR,R,R,25,7,6,13,+6,4,0.52,7,13,0,0,0,0,1,3,42,16.7,13:14,62.5
314,Jaden Schwartz,2012-13,STL,L,C,45,7,6,13,-4,4,0.29,7,13,0,0,0,0,0,1,50,14.0,12:28,55.6
315,Nick Bonino,2012-13,ANA,L,C,27,5,8,13,-3,8,0.48,4,10,1,3,0,0,0,0,37,13.5,15:53,46.8
316,Tommy Wingels,2012-13,SJS,R,C,42,5,8,13,-9,26,0.31,4,11,0,1,1,1,0,0,69,7.3,14:14,25.0
317,Andrew Ference,2012-13,BOS,L,D,48,4,9,13,+9,35,0.27,4,12,0,0,0,1,0,0,66,6.1,19:29,--
318,Ruslan Fedotenko,2012-13,PHI,L,L,47,4,9,13,+8,12,0.28,4,12,0,0,0,1,1,1,43,9.3,12:34,36.0
319,Trevor Daley,2012-13,DAL,L,D,44,4,9,13,+1,14,0.30,2,9,2,3,0,1,0,0,58,6.9,21:25,--
320,Gregory Campbell,2012-13,BOS,L,C,48,4,9,13,+2,41,0.27,3,11,0,1,1,1,0,0,52,7.7,13:43,47.1
321,Ryan Whitney,2012-13,EDM,L,D,34,4,9,13,-7,23,0.38,4,6,0,7,0,0,0,0,30,13.3,18:29,--
322,Ryan Kesler,2012-13,VAN,R,C,17,4,9,13,-5,12,0.76,2,8,2,5,0,0,0,1,36,11.1,18:57,57.4
323,Jakub Kindl,2012-13,DET,L,D,41,4,9,13,+15,28,0.32,3,10,1,3,0,0,0,2,76,5.3,18:33,--
324,Marcus Kruger,2012-13,CHI,L,C,47,4,9,13,+3,24,0.28,4,11,0,2,0,0,0,2,50,8.0,14:10,46.3
325,Tom Gilbert,2012-13,MIN,R,D,43,3,10,13,-11,18,0.30,2,9,1,4,0,0,0,0,36,8.3,19:19,--
326,Jonathan Ericsson,2012-13,DET,L,D,45,3,10,13,+6,29,0.29,3,13,0,0,0,0,0,1,34,8.8,21:19,--
327,Drew Shore,2012-13,FLA,R,C,43,3,10,13,-10,14,0.30,1,9,1,3,1,1,0,1,96,3.1,15:48,47.9
328,Ryan Smyth,2012-13,EDM,L,L,47,2,11,13,-5,40,0.28,1,11,0,1,1,1,0,0,69,2.9,15:22,43.1
329,Tyson Barrie,2012-13,COL,R,D,32,2,11,13,-11,10,0.41,1,8,1,5,0,0,1,1,58,3.5,21:35,--
330,Stephane Robidas,2012-13,DAL,R,D,48,1,12,13,+2,56,0.27,1,9,0,4,0,0,0,0,46,2.2,22:14,--
331,Ron Hainsey,2012-13,WPG,L,D,47,0,13,13,-8,10,0.28,0,12,0,1,0,0,0,0,52,0.0,22:52,--
332,Kyle Brodziak,2012-13,MIN,R,C,48,8,4,12,-18,20,0.25,6,9,1,2,1,1,0,1,88,9.1,17:21,49.4
333,Cody McLeod,2012-13,COL,L,L,48,8,4,12,+4,83,0.25,8,11,0,1,0,0,0,0,79,10.1,13:05,41.2
334,Andrei Loktionov,2012-13,NJD,L,C,28,8,4,12,-2,4,0.43,7,9,1,3,0,0,0,0,47,17.0,14:15,38.8
335,Shawn Horcoff,2012-13,EDM,L,C,31,7,5,12,+8,24,0.39,4,8,3,4,0,0,0,1,41,17.1,16:51,49.0
336,Kevin Bieksa,2012-13,VAN,R,D,36,6,6,12,+6,48,0.33,4,9,2,3,0,0,0,1,77,7.8,21:56,--
337,Keith Aucoin,2012-13,NYI,L,C,41,6,6,12,-1,4,0.29,5,11,1,1,0,0,0,1,50,12.0,12:30,48.6
338,Blake Comeau,2012-13,"CGY,CBJ",R,L,42,6,6,12,-4,20,0.29,5,11,0,0,1,1,0,1,48,12.5,12:10,46.5
339,Matt Irwin,2012-13,SJS,L,D,38,6,6,12,-1,10,0.32,2,7,4,5,0,0,0,0,79,7.6,19:06,--
340,Ryan Johansen,2012-13,CBJ,R,C,40,5,7,12,-7,12,0.30,5,11,0,1,0,0,0,2,84,6.0,16:05,51.4
341,Eric Brewer,2012-13,TBL,L,D,48,4,8,12,+3,32,0.25,3,11,1,1,0,0,0,1,56,7.1,20:31,--
342,Chris Neil,2012-13,OTT,R,R,48,4,8,12,0,144,0.25,4,9,0,3,0,0,0,3,87,4.6,13:52,50.0
343,Erik Condra,2012-13,OTT,R,R,48,4,8,12,+3,34,0.25,4,12,0,0,0,0,0,0,73,5.5,13:10,38.1
344,Craig Smith,2012-13,NSH,R,C,44,4,8,12,-11,20,0.27,2,5,2,7,0,0,0,0,83,4.8,13:51,39.5
345,Barret Jackman,2012-13,STL,L,D,46,3,9,12,+6,39,0.26,3,12,0,0,0,0,0,0,39,7.7,19:19,--
346,Johnny Oduya,2012-13,CHI,L,D,48,3,9,12,+12,10,0.25,3,10,0,1,0,1,0,0,52,5.8,20:31,--
347,Alexei Emelin,2012-13,MTL,L,D,38,3,9,12,+2,33,0.32,3,12,0,0,0,0,0,0,33,9.1,19:40,--
348,Jack Skille,2012-13,FLA,R,R,40,3,9,12,-9,11,0.30,3,12,0,0,0,0,0,0,69,4.4,13:19,50.0
349,Jeff Petry,2012-13,EDM,R,D,48,3,9,12,+1,29,0.25,2,11,0,0,1,1,0,0,66,4.6,21:55,0.0
350,Andrew MacDonald,2012-13,NYI,L,D,48,3,9,12,-2,20,0.25,2,9,1,3,0,0,0,1,45,6.7,23:31,--
351,Andrej Sekera,2012-13,BUF,L,D,37,2,10,12,-2,4,0.32,2,11,0,0,0,1,0,0,33,6.1,21:12,--
352,Rob Scuderi,2012-13,LAK,L,D,48,1,11,12,-6,4,0.25,1,11,0,0,0,1,0,0,33,3.0,21:47,0.0
353,Michal Rozsival,2012-13,CHI,R,D,27,0,12,12,+18,14,0.44,0,11,0,0,0,1,0,0,13,0.0,18:07,0.0
354,Scott Hartnell,2012-13,PHI,L,L,32,8,3,11,-5,70,0.34,4,6,4,5,0,0,0,1,74,10.8,15:52,75.0
355,Eric Nystrom,2012-13,DAL,L,L,48,7,4,11,-3,61,0.23,6,10,0,0,1,1,0,3,49,14.3,14:21,57.7
356,Zack Kassian,2012-13,VAN,R,R,39,7,4,11,-7,51,0.28,5,8,2,3,0,0,0,1,49,14.3,13:29,42.9
357,Taylor Pyatt,2012-13,NYR,L,L,48,6,5,11,+5,6,0.23,5,9,1,2,0,0,0,0,56,10.7,13:06,40.0
358,Lauri Korpikoski,2012-13,PHX,L,L,36,6,5,11,-3,12,0.31,5,9,1,2,0,0,0,0,83,7.2,17:07,37.5
359,Tyler Kennedy,2012-13,PIT,R,C,46,6,5,11,-6,19,0.24,5,8,1,3,0,0,1,1,100,6.0,12:28,44.8
360,Brian Flynn,2012-13,BUF,R,C,26,6,5,11,+6,0,0.42,5,10,0,0,1,1,0,1,49,12.2,14:41,40.0
361,Rob Klinkhammer,2012-13,PHX,L,L,22,5,6,11,+7,10,0.50,4,10,1,1,0,0,0,1,34,14.7,12:14,100.0
362,Matt Halischuk,2012-13,NSH,R,R,36,5,6,11,+1,10,0.31,5,11,0,0,0,0,0,1,51,9.8,11:57,33.3
363,Milan Hejduk,2012-13,COL,R,R,29,4,7,11,-7,0,0.38,2,8,2,3,0,0,0,0,41,9.8,13:09,33.3
364,Matt Martin,2012-13,NYI,L,L,48,4,7,11,-2,63,0.23,3,10,1,1,0,0,0,1,67,6.0,11:54,33.3
365,Bobby Butler,2012-13,"NJD,NSH",R,R,34,4,7,11,-8,4,0.32,3,7,1,4,0,0,0,0,41,9.8,10:48,40.0
366,Luke Schenn,2012-13,PHI,R,D,47,3,8,11,+3,34,0.23,3,11,0,0,0,0,0,0,81,3.7,21:52,--
367,John-Michael Liles,2012-13,TOR,L,D,32,2,9,11,-1,4,0.34,2,10,0,1,0,0,0,0,47,4.3,18:46,0.0
368,Marc Methot,2012-13,OTT,L,D,47,2,9,11,+2,31,0.23,2,10,0,1,0,0,0,0,53,3.8,22:14,--
369,Marc Staal,2012-13,NYR,L,D,21,2,9,11,+4,14,0.52,1,8,1,3,0,0,0,0,20,10.0,24:27,--
370,Jonas Brodin,2012-13,MIN,L,D,45,2,9,11,+3,10,0.24,1,9,1,2,0,0,0,0,51,3.9,23:13,--
371,Cam Fowler,2012-13,ANA,L,D,37,1,10,11,-4,4,0.30,0,5,1,6,0,0,0,0,50,2.0,20:26,--
372,Derek Morris,2012-13,PHX,R,D,39,0,11,11,-6,36,0.28,0,8,0,3,0,0,0,0,68,0.0,21:24,--
373,Guillaume Latendresse,2012-13,OTT,L,L,27,6,4,10,-2,8,0.37,5,9,1,1,0,0,0,0,53,11.3,14:48,0.0
374,Max Talbot,2012-13,PHI,L,C,35,5,5,10,+2,23,0.29,4,9,0,0,1,1,0,0,41,12.2,15:26,47.9
375,Nathan Gerbe,2012-13,BUF,L,C,42,5,5,10,-3,14,0.24,4,9,0,0,1,1,0,0,64,7.8,12:30,0.0
376,Maxim Lapierre,2012-13,VAN,R,C,48,4,6,10,-6,45,0.21,4,10,0,0,0,0,0,1,54,7.4,12:36,50.6
377,Cal Clutterbuck,2012-13,MIN,R,R,42,4,6,10,-5,27,0.24,4,9,0,0,0,1,0,1,87,4.6,13:44,50.0
378,Dwight King,2012-13,LAK,L,L,47,4,6,10,-3,11,0.21,4,10,0,0,0,0,0,0,60,6.7,12:45,33.3
379,Alexander Burmistrov,2012-13,WPG,L,C,44,4,6,10,0,14,0.23,4,10,0,0,0,0,0,0,55,7.3,15:38,47.2
380,Jay Harrison,2012-13,CAR,L,D,47,3,7,10,-10,51,0.21,3,9,0,1,0,0,1,2,54,5.6,19:54,--
381,Andre Benoit,2012-13,OTT,L,D,33,3,7,10,-3,8,0.30,2,8,1,2,0,0,0,2,50,6.0,16:25,--
382,Michael Frolik,2012-13,CHI,L,R,45,3,7,10,+5,8,0.22,3,10,0,0,0,0,0,1,98,3.1,12:31,37.5
383,TJ Brennan,2012-13,"BUF,FLA",L,D,29,3,7,10,-9,8,0.34,2,6,1,4,0,0,0,0,42,7.1,16:41,--
384,Travis Hamonic,2012-13,NYI,R,D,48,3,7,10,-8,28,0.21,2,6,1,3,0,1,0,1,83,3.6,22:48,--
385,Dmitry Kulikov,2012-13,FLA,L,D,34,3,7,10,-5,22,0.29,1,4,2,6,0,0,1,2,52,5.8,20:59,--
386,Emerson Etem,2012-13,ANA,L,R,38,3,7,10,+7,9,0.26,3,8,0,0,0,2,0,0,48,6.3,11:28,40.0
387,Ryan Garbutt,2012-13,DAL,L,C,36,3,7,10,+1,32,0.28,3,10,0,0,0,0,0,0,59,5.1,9:55,41.2
388,Sven Baertschi,2012-13,CGY,L,L,20,3,7,10,0,6,0.50,3,10,0,0,0,0,0,0,28,10.7,13:24,100.0
389,Jordan Leopold,2012-13,"BUF,STL",L,D,39,2,8,10,-8,14,0.26,2,6,0,4,0,0,0,0,60,3.3,20:04,--
390,Niklas Hjalmarsson,2012-13,CHI,L,D,46,2,8,10,+15,22,0.22,2,10,0,0,0,0,0,0,43,4.7,20:54,--
391,Filip Kuba,2012-13,FLA,L,D,44,1,9,10,-18,24,0.23,1,6,0,4,0,0,0,0,50,2.0,21:13,--
392,Jan Hejda,2012-13,COL,L,D,46,1,9,10,-3,28,0.22,1,10,0,0,0,0,0,1,50,2.0,19:42,0.0
