#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
393,Marty Reasoner,2009-10,ATL,L,C,80,4,13,17,-3,24,0.21,4,15,0,0,0,2,0,0,86,4.7,12:30,50.9
394,Douglas Murray,2009-10,SJS,L,D,79,4,13,17,+3,66,0.22,3,16,1,1,0,0,0,1,85,4.7,20:20,--
395,Zbynek Michalek,2009-10,PHX,R,D,72,3,14,17,+5,30,0.24,1,11,2,6,0,0,0,1,104,2.9,22:39,--
396,Bruno Gervais,2009-10,NYI,R,D,71,3,14,17,-15,31,0.24,2,14,1,2,0,1,0,1,83,3.6,20:01,--
397,Robyn Regehr,2009-10,CGY,L,D,81,2,15,17,+2,80,0.21,2,13,0,3,0,1,0,0,78,2.6,21:38,0.0
398,Barret Jackman,2009-10,STL,L,D,66,2,15,17,+3,81,0.26,1,16,0,0,1,1,0,0,73,2.7,22:41,0.0
399,Gregory Campbell,2009-10,FLA,L,C,60,2,15,17,-5,53,0.28,2,17,0,0,0,0,0,1,84,2.4,15:24,46.3
400,Niklas Hjalmarsson,2009-10,CHI,L,D,77,2,15,17,+9,20,0.22,2,16,0,0,0,1,0,1,62,3.2,19:40,--
401,Doug Weight,2009-10,NYI,L,C,36,1,16,17,-1,8,0.47,1,11,0,6,0,0,0,0,61,1.6,15:51,45.4
402,Erik Cole,2009-10,CAR,L,L,40,11,5,16,-9,29,0.40,9,14,2,2,0,0,0,1,81,13.6,16:23,26.7
403,David Jones,2009-10,COL,R,R,23,10,6,16,+1,2,0.70,7,11,1,3,2,2,0,3,39,25.6,17:56,28.6
404,Matt Hendricks,2009-10,COL,L,C,56,9,7,16,+1,74,0.29,8,14,0,0,1,2,0,1,63,14.3,9:16,39.8
405,Evgeny Artyukhin,2009-10,"ANA,ATL",L,R,54,9,7,16,-4,72,0.30,9,16,0,0,0,0,0,0,42,21.4,8:56,50.0
406,David Booth,2009-10,FLA,L,L,28,8,8,16,-3,23,0.57,8,11,0,5,0,0,0,1,95,8.4,18:08,20.0
407,Ben Eager,2009-10,CHI,L,L,60,7,9,16,+9,120,0.27,7,16,0,0,0,0,0,2,68,10.3,8:20,0.0
408,Shawn Matthias,2009-10,FLA,L,L,55,7,9,16,-3,10,0.29,7,16,0,0,0,0,0,2,67,10.5,10:48,38.0
409,Jordin Tootoo,2009-10,NSH,R,R,51,6,10,16,+2,40,0.31,6,16,0,0,0,0,0,1,101,5.9,10:50,25.0
410,Dave Bolland,2009-10,CHI,R,C,39,6,10,16,+5,28,0.41,5,14,1,2,0,0,0,0,52,11.5,17:22,49.4
411,David Steckel,2009-10,WSH,L,C,79,5,11,16,+4,19,0.20,4,15,1,1,0,0,0,1,90,5.6,12:24,59.2
412,Ryan Shannon,2009-10,OTT,R,R,66,5,11,16,-12,20,0.24,4,14,1,2,0,0,0,1,109,4.6,12:40,37.3
413,Steve Eminger,2009-10,ANA,R,D,63,4,12,16,+1,30,0.25,4,14,0,2,0,0,0,1,45,8.9,19:29,--
414,Pavol Demitra,2009-10,VAN,L,R,28,3,13,16,+3,0,0.57,2,8,1,8,0,0,0,0,53,5.7,16:13,53.5
415,Samuel Pahlsson,2009-10,CBJ,L,C,79,3,13,16,-9,32,0.20,3,13,0,1,0,2,0,0,93,3.2,16:17,52.9
416,Mark Eaton,2009-10,PIT,L,D,79,3,13,16,+5,26,0.20,3,15,0,1,0,0,0,1,65,4.6,19:45,--
417,Marc-Edouard Vlasic,2009-10,SJS,L,D,64,3,13,16,+21,33,0.25,2,14,1,2,0,0,0,0,74,4.1,22:05,--
418,Dmitry Kulikov,2009-10,FLA,L,D,68,3,13,16,-5,32,0.24,2,6,1,10,0,0,0,0,87,3.5,17:56,--
419,Scott Hannan,2009-10,COL,L,D,81,2,14,16,+2,40,0.20,2,15,0,0,0,1,0,0,53,3.8,21:56,100.0
420,Patrick Kaleta,2009-10,BUF,R,R,55,10,5,15,+2,89,0.27,8,13,0,0,2,2,1,4,64,15.6,10:09,0.0
421,Toby Petersen,2009-10,DAL,L,C,78,9,6,15,+3,6,0.19,8,14,0,0,1,1,0,0,110,8.2,10:55,44.4
422,Chuck Kobasew,2009-10,"BOS,MIN",R,R,49,9,6,15,-11,18,0.31,7,13,2,2,0,0,0,2,71,12.7,13:55,25.0
423,Jannik Hansen,2009-10,VAN,R,R,47,9,6,15,-5,18,0.32,8,14,0,0,1,1,0,3,67,13.4,12:20,42.9
424,Andrew Ebbett,2009-10,"ANA,CHI,MIN",L,C,61,9,6,15,-8,8,0.25,7,10,2,5,0,0,1,2,72,12.5,12:42,49.6
425,Darroll Powe,2009-10,PHI,L,C,63,9,6,15,0,54,0.24,9,15,0,0,0,0,0,0,103,8.7,12:05,45.2
426,Eric Brewer,2009-10,STL,L,D,59,8,7,15,-17,46,0.25,8,12,0,3,0,0,0,0,84,9.5,21:27,--
427,Colin Wilson,2009-10,NSH,L,C,35,8,7,15,-2,7,0.43,7,12,1,3,0,0,0,3,58,13.8,15:10,50.0
428,B.J. Crombeen,2009-10,STL,R,R,79,7,8,15,-5,168,0.19,6,13,0,0,1,2,0,1,120,5.8,13:05,35.3
429,Jason Williams,2009-10,DET,R,C,44,6,9,15,-7,8,0.34,3,9,3,6,0,0,0,1,96,6.3,13:32,50.0
430,Teddy Purcell,2009-10,"LAK,TBL",R,L,60,6,9,15,-9,10,0.25,4,12,2,3,0,0,0,1,101,5.9,12:52,50.0
431,Brian Pothier,2009-10,"WSH,CAR",L,D,61,5,10,15,+4,21,0.25,4,11,1,4,0,0,1,2,81,6.2,19:01,--
432,Johnny Boychuk,2009-10,BOS,R,D,51,5,10,15,+10,43,0.29,5,11,0,3,0,1,0,0,96,5.2,17:39,--
433,Tom Wandell,2009-10,DAL,L,C,50,5,10,15,+2,14,0.30,5,13,0,1,0,1,1,3,85,5.9,13:52,44.0
434,Freddy Meyer,2009-10,NYI,L,D,64,4,11,15,-2,40,0.23,4,15,0,0,0,0,0,0,56,7.1,16:46,--
435,Alexandre Picard,2009-10,"OTT,CAR",L,D,54,4,11,15,0,26,0.28,3,10,1,5,0,0,0,1,71,5.6,18:23,--
436,Matt Gilroy,2009-10,NYR,R,D,69,4,11,15,0,23,0.22,4,12,0,3,0,0,0,1,82,4.9,16:19,100.0
437,Craig Conroy,2009-10,CGY,R,C,63,3,12,15,-6,25,0.24,3,15,0,0,0,0,0,1,52,5.8,13:34,51.5
438,Sean O'Donnell,2009-10,LAK,L,D,78,3,12,15,+14,70,0.19,3,15,0,0,0,0,0,1,44,6.8,18:44,0.0
439,Matt Niskanen,2009-10,DAL,R,D,74,3,12,15,-15,18,0.20,3,9,0,6,0,0,0,2,110,2.7,18:16,--
440,Carl Gunnarsson,2009-10,TOR,L,D,43,3,12,15,+8,10,0.35,3,12,0,2,0,1,0,0,45,6.7,21:26,0.0
441,Greg Zanon,2009-10,MIN,L,D,81,2,13,15,-10,36,0.19,2,15,0,0,0,0,0,0,59,3.4,22:22,0.0
442,Craig Rivet,2009-10,BUF,R,D,78,1,14,15,-6,100,0.19,1,9,0,6,0,0,0,0,63,1.6,18:13,--
443,Joffrey Lupul,2009-10,ANA,R,L,23,10,4,14,+3,18,0.61,10,12,0,1,0,1,0,0,66,15.2,15:58,20.0
444,Miroslav Satan,2009-10,BOS,L,R,38,9,5,14,+8,12,0.37,9,14,0,0,0,0,1,1,59,15.3,15:46,57.7
445,Viktor Stalberg,2009-10,TOR,L,L,40,9,5,14,-13,30,0.35,9,12,0,2,0,0,0,0,117,7.7,14:37,33.3
446,Marc-Antoine Pouliot,2009-10,EDM,R,C,35,7,7,14,-4,21,0.40,6,13,1,1,0,0,0,1,60,11.7,12:48,44.3
447,Jeff Tambellini,2009-10,NYI,L,L,36,7,7,14,-8,14,0.39,4,8,3,6,0,0,0,0,55,12.7,11:28,0.0
448,Maxim Lapierre,2009-10,MTL,R,C,76,7,7,14,-14,61,0.18,7,14,0,0,0,0,0,1,101,6.9,12:16,48.9
449,Adam Mair,2009-10,BUF,R,C,69,6,8,14,-2,73,0.20,6,13,0,1,0,0,0,0,67,9.0,9:14,52.3
450,Enver Lisin,2009-10,NYR,L,R,57,6,8,14,-1,18,0.25,6,13,0,1,0,0,0,0,91,6.6,11:11,66.7
451,Matt Hunwick,2009-10,BOS,L,D,76,6,8,14,-16,32,0.18,4,12,1,1,1,1,0,1,60,10.0,17:58,0.0
452,Steve Begin,2009-10,BOS,L,L,77,5,9,14,-7,53,0.18,4,12,0,0,1,2,0,2,110,4.6,12:50,53.5
453,Jonathan Cheechoo,2009-10,OTT,R,R,61,5,9,14,-13,20,0.23,5,14,0,0,0,0,0,0,117,4.3,11:57,40.0
454,Kamil Kreps,2009-10,FLA,R,C,76,5,9,14,-7,18,0.18,4,12,1,1,0,1,0,1,83,6.0,12:42,51.8
455,Brandon Prust,2009-10,"CGY,NYR",L,L,69,5,9,14,+9,163,0.20,5,14,0,0,0,0,0,3,44,11.4,7:36,41.9
456,Bryce Salvador,2009-10,NJD,L,D,79,4,10,14,+8,57,0.18,4,13,0,0,0,1,0,2,47,8.5,18:52,--
457,Anton Volchenkov,2009-10,OTT,L,D,64,4,10,14,+2,38,0.22,4,13,0,0,0,1,0,0,69,5.8,20:41,--
458,Derek Dorsett,2009-10,CBJ,R,R,51,4,10,14,+6,105,0.27,4,13,0,1,0,0,0,0,57,7.0,10:53,27.3
459,Jamal Mayers,2009-10,"TOR,CGY",R,R,71,3,11,14,-3,131,0.20,3,14,0,0,0,0,0,1,75,4.0,9:01,56.5
460,Max Pacioretty,2009-10,MTL,L,L,52,3,11,14,-5,20,0.27,3,11,0,3,0,0,0,0,74,4.1,12:43,14.3
461,Shane Hnidy,2009-10,MIN,R,D,70,2,12,14,-6,66,0.20,2,11,0,2,0,1,0,0,49,4.1,13:32,--
462,Wade Redden,2009-10,NYR,L,D,75,2,12,14,+8,27,0.19,2,13,0,1,0,0,0,0,66,3.0,17:31,100.0
463,Jamie McGinn,2009-10,SJS,L,L,59,10,3,13,-3,38,0.22,10,13,0,0,0,0,0,2,76,13.2,10:00,43.8
464,Jerred Smithson,2009-10,NSH,R,C,69,9,4,13,-4,54,0.19,7,11,0,0,2,2,0,1,54,16.7,13:58,54.9
465,Andy Sutton,2009-10,"NYI,OTT",L,D,72,5,8,13,-10,107,0.18,5,13,0,0,0,0,0,0,77,6.5,20:25,--
466,Petteri Nokelainen,2009-10,"ANA,PHX",R,C,67,5,8,13,-9,27,0.19,5,10,0,2,0,1,0,0,88,5.7,12:17,45.1
467,Sheldon Souray,2009-10,EDM,L,D,37,4,9,13,-19,65,0.35,4,9,0,4,0,0,0,0,113,3.5,22:37,--
468,Bryan Allen,2009-10,FLA,L,D,74,4,9,13,-8,99,0.18,3,11,0,0,1,2,1,2,78,5.1,19:10,--
469,Chris Thorburn,2009-10,ATL,R,R,76,4,9,13,+6,89,0.17,1,10,0,0,3,3,0,0,63,6.4,9:59,55.2
470,Brandon Bochenski,2009-10,TBL,R,R,28,4,9,13,-1,2,0.46,3,9,1,4,0,0,0,0,43,9.3,12:16,40.0
471,Jonathan Ericsson,2009-10,DET,L,D,62,4,9,13,-15,44,0.21,3,12,0,0,1,1,0,1,55,7.3,16:42,--
472,Zack Stortini,2009-10,EDM,R,R,77,4,9,13,+3,155,0.17,3,12,1,1,0,0,0,1,46,8.7,9:17,47.5
473,Johnny Oduya,2009-10,"NJD,ATL",L,D,67,3,10,13,+8,30,0.19,3,12,0,1,0,0,0,0,68,4.4,21:16,--
474,Matt Ellis,2009-10,BUF,L,L,72,3,10,13,-1,12,0.18,3,13,0,0,0,0,0,1,112,2.7,9:03,50.0
475,Jan Hejda,2009-10,CBJ,L,D,62,3,10,13,-14,36,0.21,2,12,1,1,0,0,0,0,63,4.8,20:39,50.0
476,Mike Lundin,2009-10,TBL,L,D,49,3,10,13,-4,18,0.27,3,12,0,1,0,0,0,0,42,7.1,21:57,--
477,Karlis Skrastins,2009-10,DAL,L,D,79,2,11,13,-4,24,0.16,2,13,0,0,0,0,0,1,53,3.8,19:34,--
478,Jesse Winchester,2009-10,OTT,R,C,52,2,11,13,-1,22,0.25,1,11,0,1,1,1,0,0,77,2.6,10:01,55.4
479,Aaron Ward,2009-10,"CAR,ANA",R,D,77,1,12,13,-15,62,0.17,1,11,0,0,0,2,0,0,41,2.4,17:18,--
480,Mattias Ohlund,2009-10,TBL,L,D,67,0,13,13,-8,59,0.19,0,12,0,1,0,0,0,0,71,0.0,22:49,--
481,Ryan Jones,2009-10,"NSH,EDM",L,L,49,8,4,12,0,26,0.24,6,10,2,2,0,0,0,0,62,12.9,10:39,0.0
482,Patrick Dwyer,2009-10,CAR,R,R,58,7,5,12,-3,6,0.21,7,11,0,0,0,1,0,2,80,8.8,12:30,34.8
483,Brandon Segal,2009-10,"LAK,DAL",R,R,44,6,6,12,+3,38,0.27,6,12,0,0,0,0,0,2,55,10.9,8:45,0.0
484,Kyle Chipchura,2009-10,"MTL,ANA",L,C,74,6,6,12,-12,72,0.16,5,10,0,0,1,2,0,1,54,11.1,11:29,48.7
485,Jamie Lundmark,2009-10,"CGY,TOR",R,C,36,5,7,12,-7,20,0.33,4,10,1,2,0,0,0,1,52,9.6,13:47,48.9
486,Willie Mitchell,2009-10,VAN,L,D,48,4,8,12,+13,48,0.25,4,11,0,0,0,1,0,1,47,8.5,22:37,--
487,Jim Vandermeer,2009-10,PHX,L,D,62,4,8,12,+3,60,0.19,4,12,0,0,0,0,0,1,64,6.3,17:41,--
488,Andrew Alberts,2009-10,"CAR,VAN",L,D,76,3,9,12,+6,87,0.16,3,12,0,0,0,0,0,0,50,6.0,15:23,0.0
489,Colin White,2009-10,NJD,L,D,81,2,10,12,+8,46,0.15,2,11,0,0,0,1,0,0,47,4.3,20:04,--
490,Brett Carson,2009-10,CAR,R,D,54,2,10,12,+5,12,0.22,2,10,0,2,0,0,0,0,42,4.8,17:22,--
491,Shaone Morrisonn,2009-10,WSH,L,D,68,1,11,12,+8,68,0.18,1,12,0,0,0,0,0,1,32,3.1,17:34,--
492,Marek Svatos,2009-10,COL,R,R,54,7,4,11,-13,35,0.20,4,6,3,5,0,0,0,1,84,8.3,11:25,--
493,Ville Leino,2009-10,"DET,PHI",L,L,55,6,5,11,-8,10,0.20,5,9,1,2,0,0,0,2,77,7.8,13:05,42.9
494,Freddy Modin,2009-10,"CBJ,LAK",L,L,44,5,6,11,-8,26,0.25,3,7,2,4,0,0,1,2,67,7.5,14:47,64.3
495,Byron Bitz,2009-10,"BOS,FLA",R,R,52,5,6,11,-8,33,0.21,5,11,0,0,0,0,0,2,58,8.6,11:02,38.9
496,Lauri Korpikoski,2009-10,PHX,L,L,71,5,6,11,-10,16,0.15,5,11,0,0,0,0,0,1,68,7.4,12:18,28.6
497,Michael Grabner,2009-10,VAN,L,L,20,5,6,11,+2,8,0.55,3,6,2,5,0,0,0,1,63,7.9,13:54,50.0
498,Jean-Francois Jacques,2009-10,EDM,L,L,49,4,7,11,-15,78,0.22,4,11,0,0,0,0,0,0,49,8.2,11:12,40.0
499,Tanner Glass,2009-10,VAN,L,L,67,4,7,11,+5,115,0.16,4,11,0,0,0,0,0,0,52,7.7,10:28,16.7
500,Andrej Sekera,2009-10,BUF,L,D,49,4,7,11,-1,6,0.22,4,10,0,1,0,0,0,0,59,6.8,17:27,0.0
501,Francis Bouillon,2009-10,NSH,L,D,81,3,8,11,+5,50,0.14,2,6,1,4,0,1,1,1,86,3.5,19:18,--
502,Martin Skoula,2009-10,"PIT,NJD",L,D,52,3,8,11,+3,10,0.21,2,10,1,1,0,0,0,0,34,8.8,17:25,--
503,Fredrik Sjostrom,2009-10,"CGY,TOR",L,L,65,3,8,11,-2,12,0.17,3,11,0,0,0,0,0,0,64,4.7,10:47,0.0
504,Hal Gill,2009-10,MTL,L,D,68,2,9,11,-10,68,0.16,2,10,0,0,0,1,0,0,41,4.9,18:21,0.0
505,Mike Commodore,2009-10,CBJ,R,D,57,2,9,11,-9,62,0.19,2,10,0,1,0,0,0,1,54,3.7,19:00,--
506,Matt Carkner,2009-10,OTT,R,D,81,2,9,11,0,190,0.14,2,11,0,0,0,0,0,0,87,2.3,16:55,--
507,Paul Martin,2009-10,NJD,L,D,22,2,9,11,+10,2,0.50,1,9,1,2,0,0,0,0,21,9.5,22:30,--
508,Torrey Mitchell,2009-10,SJS,R,C,56,2,9,11,+6,27,0.20,2,11,0,0,0,0,0,0,59,3.4,11:26,43.4
509,Cal O'Reilly,2009-10,NSH,L,C,31,2,9,11,+1,4,0.35,1,9,1,2,0,0,0,0,23,8.7,13:38,47.3
510,Fabian Brunnstrom,2009-10,DAL,L,L,44,2,9,11,-3,10,0.25,2,10,0,1,0,0,0,0,38,5.3,10:40,33.3
511,Kevin Klein,2009-10,NSH,R,D,81,1,10,11,-13,27,0.14,1,10,0,0,0,1,0,0,67,1.5,19:55,--
512,Bryan Rodney,2009-10,CAR,R,D,22,1,10,11,-4,8,0.50,1,6,0,5,0,0,0,0,24,4.2,16:44,--
513,Sami Lepisto,2009-10,PHX,L,D,66,1,10,11,+14,60,0.17,1,11,0,0,0,0,0,1,68,1.5,18:14,100.0
514,Rob Scuderi,2009-10,LAK,L,D,73,0,11,11,+16,21,0.15,0,11,0,0,0,0,0,0,38,0.0,19:16,--
515,Mathieu Darche,2009-10,MTL,L,L,29,5,5,10,+2,4,0.34,5,10,0,0,0,0,0,3,43,11.6,10:51,60.0
516,Aaron Johnson,2009-10,"CGY,EDM",L,D,41,4,6,10,-6,35,0.24,3,8,1,2,0,0,0,0,36,11.1,15:39,--
517,Boyd Gordon,2009-10,WSH,R,C,36,4,6,10,+4,12,0.28,4,10,0,0,0,0,0,0,40,10.0,10:17,61.0
518,Vladimir Sobotka,2009-10,BOS,L,C,61,4,6,10,-7,30,0.16,4,10,0,0,0,0,0,0,67,6.0,11:06,54.3
519,Josh Gorges,2009-10,MTL,L,D,82,3,7,10,+2,39,0.12,3,7,0,3,0,0,1,1,52,5.8,21:01,--
520,Jamie McBain,2009-10,CAR,R,D,14,3,7,10,+6,0,0.71,2,6,1,4,0,0,1,1,29,10.3,25:47,--
521,Jeff Finger,2009-10,TOR,R,D,39,2,8,10,-11,20,0.26,2,10,0,0,0,0,0,0,29,6.9,13:47,--
522,Nate Thompson,2009-10,"NYI,TBL",L,C,71,2,8,10,-17,56,0.14,2,10,0,0,0,0,0,0,92,2.2,13:24,54.3
523,Rod Pelley,2009-10,NJD,L,C,63,2,8,10,-4,40,0.16,2,9,0,1,0,0,0,0,74,2.7,7:52,49.5
524,Steve Staios,2009-10,"EDM,CGY",R,D,58,1,9,10,-27,75,0.17,0,7,1,3,0,0,0,0,61,1.6,18:42,--
525,Jay McKee,2009-10,PIT,L,D,62,1,9,10,+6,54,0.16,1,8,0,0,0,2,0,0,42,2.4,15:26,0.0
526,Shawn Thornton,2009-10,BOS,R,L,74,1,9,10,-9,141,0.14,1,10,0,0,0,0,0,0,119,0.8,9:03,47.8
527,Mike Weaver,2009-10,STL,R,D,77,1,9,10,+10,29,0.13,1,10,0,0,0,0,0,0,33,3.0,16:58,50.0
528,Mark Fistric,2009-10,DAL,L,D,67,1,9,10,+27,69,0.15,1,9,0,0,0,1,0,0,46,2.2,14:56,--
529,Mikael Backlund,2009-10,CGY,L,C,23,1,9,10,+5,6,0.43,1,10,0,0,0,0,0,0,47,2.1,12:36,53.4
530,Craig Adams,2009-10,PIT,R,R,82,0,10,10,-5,72,0.12,0,10,0,0,0,0,0,0,84,0.0,11:06,43.8
531,Mathieu Roy,2009-10,CBJ,R,D,31,0,10,10,-2,17,0.32,0,8,0,0,0,2,0,0,32,0.0,18:19,100.0
532,Vladimir Zharkov,2009-10,NJD,L,R,40,0,10,10,+2,8,0.25,0,8,0,2,0,0,0,0,54,0.0,11:26,25.0
533,Brian Sutherby,2009-10,DAL,L,C,46,5,4,9,+8,66,0.20,5,9,0,0,0,0,0,0,49,10.2,8:37,43.9
534,Logan Couture,2009-10,SJS,L,C,25,5,4,9,+4,6,0.36,4,8,1,1,0,0,0,1,42,11.9,10:16,52.5
535,Jay Pandolfo,2009-10,NJD,L,L,52,4,5,9,-10,6,0.17,4,9,0,0,0,0,0,3,71,5.6,13:55,41.7
536,Tim Jackman,2009-10,NYI,R,R,54,4,5,9,-4,98,0.17,4,9,0,0,0,0,0,0,51,7.8,9:39,42.9
537,Mathieu Perreault,2009-10,WSH,L,C,21,4,5,9,+4,6,0.43,3,8,1,1,0,0,0,0,27,14.8,11:21,45.2
538,Ryan Carter,2009-10,ANA,L,L,38,4,5,9,0,31,0.24,4,8,0,0,0,1,0,1,38,10.5,9:51,52.5
539,Stephane Veilleux,2009-10,TBL,L,L,77,3,6,9,-14,48,0.12,3,9,0,0,0,0,0,0,94,3.2,12:17,40.0
540,Zach Boychuk,2009-10,CAR,L,L,31,3,6,9,+1,2,0.29,3,8,0,1,0,0,0,0,37,8.1,10:45,55.6
541,Tyler Ennis,2009-10,BUF,L,R,10,3,6,9,+1,6,0.90,3,6,0,3,0,0,0,0,23,13.0,15:20,41.9
542,Mathieu Schneider,2009-10,"VAN,PHX",L,D,25,2,7,9,+5,16,0.36,1,5,1,4,0,0,0,0,37,5.4,17:02,--
543,Jody Shelley,2009-10,"SJS,NYR",L,L,57,2,7,9,+5,115,0.16,2,9,0,0,0,0,0,0,49,4.1,6:46,33.3
544,Rickard Wallin,2009-10,TOR,L,C,60,2,7,9,-7,20,0.15,2,9,0,0,0,0,0,0,72,2.8,12:39,44.5
545,Matt Greene,2009-10,LAK,R,D,75,2,7,9,+4,83,0.12,2,9,0,0,0,0,0,1,57,3.5,17:29,--
546,Adam Pardy,2009-10,CGY,L,D,57,2,7,9,-3,48,0.16,2,9,0,0,0,0,0,0,40,5.0,15:51,--
547,Ladislav Smid,2009-10,EDM,L,D,51,1,8,9,+5,39,0.18,1,7,0,2,0,0,0,0,36,2.8,19:11,--
548,Oskars Bartulis,2009-10,PHI,L,D,53,1,8,9,-12,28,0.17,1,8,0,1,0,0,0,0,26,3.9,13:59,--
549,Adam Foote,2009-10,COL,R,D,67,0,9,9,+8,64,0.13,0,8,0,0,0,1,0,0,26,0.0,19:22,--
550,Sheldon Brookbank,2009-10,ANA,R,D,66,0,9,9,+10,114,0.14,0,9,0,0,0,0,0,0,60,0.0,14:58,--
551,Scott Walker,2009-10,"CAR,WSH",R,R,42,5,3,8,-3,32,0.19,4,7,1,1,0,0,0,1,63,7.9,9:42,0.0
552,Stephane Yelle,2009-10,"CAR,COL",L,C,70,4,4,8,-6,32,0.11,3,7,0,0,1,1,0,0,39,10.3,9:28,47.6
553,Fernando Pisani,2009-10,EDM,L,R,40,4,4,8,-16,10,0.20,4,7,0,0,0,1,0,0,54,7.4,14:35,18.8
554,Rick Rypien,2009-10,VAN,R,C,69,4,4,8,-3,126,0.12,4,8,0,0,0,0,0,1,61,6.6,7:14,43.1
555,Chris Durno,2009-10,COL,L,L,41,4,4,8,+3,47,0.20,4,8,0,0,0,0,0,0,27,14.8,7:28,52.5
556,Wayne Primeau,2009-10,TOR,L,C,59,3,5,8,-1,35,0.14,3,8,0,0,0,0,0,0,47,6.4,11:03,55.3
557,Brad Winchester,2009-10,STL,L,L,64,3,5,8,+3,108,0.13,2,6,1,2,0,0,0,0,69,4.4,9:04,25.0
558,PA Parenteau,2009-10,NYR,R,R,22,3,5,8,-2,4,0.36,2,5,1,3,0,0,0,0,38,7.9,13:42,33.3
559,Eric Boulton,2009-10,ATL,L,L,62,2,6,8,-1,113,0.13,1,7,1,1,0,0,0,0,39,5.1,6:51,50.0
560,Rostislav Klesla,2009-10,CBJ,L,D,26,2,6,8,-7,26,0.31,2,7,0,1,0,0,0,1,24,8.3,20:07,--
561,Marc Methot,2009-10,CBJ,L,D,60,2,6,8,-8,51,0.13,2,7,0,0,0,1,0,0,42,4.8,19:31,--
562,Shane O'Brien,2009-10,VAN,L,D,65,2,6,8,+15,79,0.12,2,7,0,0,0,1,0,0,37,5.4,17:01,--
563,Jordan Hendry,2009-10,CHI,L,D,43,2,6,8,+5,10,0.19,2,8,0,0,0,0,0,1,42,4.8,11:51,--
564,Luca Caputi,2009-10,"PIT,TOR",L,L,23,2,6,8,-1,12,0.35,2,8,0,0,0,0,0,0,36,5.6,14:08,43.5
565,Jason Garrison,2009-10,FLA,L,D,39,2,6,8,+5,23,0.21,2,7,0,1,0,0,0,0,24,8.3,15:08,--
566,Anssi Salmela,2009-10,"ATL,NJD",L,D,38,2,6,8,-1,22,0.21,1,7,0,0,1,1,0,0,41,4.9,13:28,--
567,Brent Sopel,2009-10,CHI,R,D,73,1,7,8,+3,34,0.11,1,8,0,0,0,0,0,0,48,2.1,14:52,--
568,Nick Boynton,2009-10,"ANA,CHI",R,D,49,1,7,8,+5,71,0.16,0,6,1,2,0,0,0,0,50,2.0,16:38,--
569,Brett Lebda,2009-10,DET,L,D,63,1,7,8,-2,24,0.13,1,7,0,1,0,0,0,0,61,1.6,14:59,--
570,Davis Drewiske,2009-10,LAK,L,D,42,1,7,8,-4,14,0.19,1,8,0,0,0,0,0,0,32,3.1,15:15,--
571,Darryl Sydor,2009-10,STL,L,D,47,0,8,8,-6,15,0.17,0,7,0,1,0,0,0,0,26,0.0,16:42,0.0
572,Paul Mara,2009-10,MTL,L,D,42,0,8,8,-16,48,0.19,0,4,0,4,0,0,0,0,30,0.0,18:44,--
573,Andrew Ference,2009-10,BOS,L,D,51,0,8,8,-7,16,0.16,0,8,0,0,0,0,0,0,60,0.0,19:42,--
574,Mike Brown,2009-10,ANA,R,R,75,6,1,7,+1,106,0.09,5,6,0,0,1,1,0,2,82,7.3,8:21,0.0
575,Andrew Murray,2009-10,CBJ,L,C,46,5,2,7,-6,6,0.15,5,6,0,0,0,1,0,0,73,6.9,10:22,41.5
576,Troy Bodie,2009-10,ANA,R,R,44,5,2,7,-8,80,0.16,4,6,0,0,1,1,0,1,58,8.6,11:15,0.0
577,Paul Szczechura,2009-10,TBL,R,C,52,5,2,7,-15,18,0.13,4,6,1,1,0,0,0,1,83,6.0,13:05,46.2
578,Jared Boll,2009-10,CBJ,R,R,68,4,3,7,-8,149,0.10,4,7,0,0,0,0,0,0,56,7.1,7:12,0.0
579,Oscar Moller,2009-10,LAK,R,R,34,4,3,7,-6,4,0.21,3,5,1,2,0,0,0,0,42,9.5,8:35,30.8
580,Aaron Voros,2009-10,NYR,L,L,41,3,4,7,-2,89,0.17,2,6,1,1,0,0,0,0,22,13.6,6:09,50.0
581,Christoph Schubert,2009-10,ATL,L,D,47,2,5,7,-6,69,0.15,2,7,0,0,0,0,0,0,73,2.7,15:47,--
582,Max Talbot,2009-10,PIT,L,C,45,2,5,7,-9,30,0.16,2,7,0,0,0,0,0,0,49,4.1,12:13,41.2
583,Mark Stuart,2009-10,BOS,L,D,56,2,5,7,+1,80,0.13,2,7,0,0,0,0,0,0,53,3.8,17:01,--
584,Christian Hanson,2009-10,TOR,R,C,31,2,5,7,-2,16,0.23,1,6,0,0,1,1,0,0,45,4.4,13:22,55.4
585,Milan Jurcina,2009-10,"WSH,CBJ",R,D,44,1,6,7,+2,24,0.16,1,7,0,0,0,0,0,1,49,2.0,17:40,--
586,Andrew MacDonald,2009-10,NYI,L,D,46,1,6,7,+4,20,0.15,1,7,0,0,0,0,0,0,43,2.3,20:05,0.0
587,Niclas Wallin,2009-10,"CAR,SJS",L,D,70,0,7,7,-5,49,0.10,0,6,0,1,0,0,0,0,72,0.0,17:20,0.0
588,Nicklas Grossmann,2009-10,DAL,L,D,71,0,7,7,-3,32,0.10,0,6,0,1,0,0,0,0,58,0.0,19:11,0.0
