#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
395,Oskar Lindblom,2021-22,PHI,L,L,31,3,5,8,-5,10,0.26,3,8,0,0,0,0,0,0,50,6.0,13:37,33.3
396,Jacob Middleton,2021-22,SJS,L,D,27,3,5,8,+7,39,0.30,3,7,0,0,0,1,0,0,35,8.6,18:55,--
397,Kieffer Bellows,2021-22,NYI,L,L,14,3,5,8,+1,9,0.57,3,6,0,2,0,0,0,2,18,16.7,11:54,--
398,Blake Lizotte,2021-22,LAK,L,C,27,3,5,8,+7,16,0.30,2,7,0,0,1,1,0,0,31,9.7,11:53,53.1
399,Jordan Staal,2021-22,CAR,L,C,29,2,6,8,0,8,0.28,1,7,1,1,0,0,0,0,53,3.8,17:18,58.0
400,Brayden McNabb,2021-22,VGK,L,D,35,2,6,8,+5,28,0.23,2,8,0,0,0,0,0,0,32,6.3,19:13,--
401,Evgeny Svechnikov,2021-22,WPG,L,L,28,2,6,8,+4,16,0.29,2,8,0,0,0,0,0,0,36,5.6,11:27,50.0
402,Ryan Lomberg,2021-22,FLA,L,L,20,2,6,8,+6,46,0.40,2,7,0,0,0,1,0,1,40,5.0,11:43,0.0
403,Michael McLeod,2021-22,NJD,R,C,33,2,6,8,-4,17,0.24,2,7,0,0,0,1,0,0,39,5.1,14:49,59.5
404,Philipp Kurashev,2021-22,CHI,L,C,26,2,6,8,-6,10,0.31,1,5,1,3,0,0,0,0,42,4.8,12:56,38.9
405,Duncan Keith,2021-22,EDM,L,D,23,1,7,8,0,4,0.35,1,8,0,0,0,0,0,1,35,2.9,20:31,--
406,Brenden Dillon,2021-22,WPG,L,D,31,1,7,8,+12,24,0.26,1,8,0,0,0,0,0,0,43,2.3,19:06,--
407,Christopher Tanev,2021-22,CGY,R,D,30,1,7,8,+7,10,0.27,1,8,0,0,0,0,0,0,28,3.6,20:53,--
408,Rasmus Ristolainen,2021-22,PHI,R,D,30,1,7,8,-8,16,0.27,1,8,0,0,0,0,0,0,46,2.2,21:18,--
409,Nick Ritchie,2021-22,TOR,L,L,29,1,7,8,-4,19,0.28,1,5,0,3,0,0,0,0,44,2.3,12:24,0.0
410,Zach Aston-Reese,2021-22,PIT,L,L,29,1,7,8,+3,18,0.28,1,8,0,0,0,0,0,0,35,2.9,13:45,60.0
411,Nick Leddy,2021-22,DET,L,D,31,0,8,8,-14,12,0.26,0,6,0,2,0,0,0,0,30,0.0,21:42,--
412,Radko Gudas,2021-22,FLA,R,D,30,0,8,8,+11,33,0.27,0,8,0,0,0,0,0,0,44,0.0,18:43,--
413,Johan Larsson,2021-22,ARI,L,L,18,0,8,8,-2,18,0.44,0,7,0,1,0,0,0,0,15,0.0,17:36,46.6
414,Trevor van Riemsdyk,2021-22,WSH,R,D,29,0,8,8,0,8,0.28,0,7,0,0,0,1,0,0,33,0.0,17:47,--
415,Logan Stanley,2021-22,WPG,L,D,31,0,8,8,+6,22,0.26,0,7,0,0,0,1,0,0,47,0.0,15:18,--
416,Kevin Rooney,2021-22,NYR,L,C,30,6,1,7,+1,8,0.23,6,7,0,0,0,0,0,1,38,15.8,13:46,50.3
417,Ben Chiarot,2021-22,MTL,L,D,31,5,2,7,-11,26,0.23,4,6,1,1,0,0,0,0,59,8.5,23:30,--
418,Chris Tierney,2021-22,OTT,L,C,29,5,2,7,-12,8,0.24,2,2,3,5,0,0,0,1,33,15.2,13:13,44.0
419,Zach Sanford,2021-22,OTT,L,L,29,5,2,7,-13,30,0.24,4,5,1,2,0,0,0,0,39,12.8,13:00,25.0
420,Trevor Lewis,2021-22,CGY,R,C,30,3,4,7,0,2,0.23,2,6,0,0,1,1,0,0,44,6.8,13:07,44.8
421,Derek Stepan,2021-22,CAR,R,C,24,3,4,7,+4,4,0.29,3,7,0,0,0,0,0,0,39,7.7,11:23,53.9
422,Derek Grant,2021-22,ANA,L,C,32,3,4,7,-6,23,0.22,2,5,0,0,1,2,0,1,48,6.3,13:30,50.7
423,Dryden Hunt,2021-22,NYR,L,L,33,3,4,7,-4,33,0.21,3,7,0,0,0,0,0,1,43,7.0,11:56,30.0
424,Dylan Strome,2021-22,CHI,L,C,22,3,4,7,-5,16,0.32,2,5,1,2,0,0,0,1,36,8.3,13:58,50.7
425,Filip Chytil,2021-22,NYR,L,C,29,3,4,7,-1,10,0.24,3,6,0,1,0,0,0,0,57,5.3,12:49,42.6
426,Carl Hagelin,2021-22,WSH,L,L,34,2,5,7,+8,14,0.21,2,7,0,0,0,0,0,0,50,4.0,14:04,20.0
427,Gregory Hofmann,2021-22,CBJ,L,C,24,2,5,7,+6,8,0.29,2,7,0,0,0,0,0,2,33,6.1,12:30,0.0
428,Nicolas Aube-Kubel,2021-22,"PHI,COL",R,R,23,2,5,7,+1,29,0.30,2,7,0,0,0,0,0,1,33,6.1,10:42,20.0
429,Ethan Bear,2021-22,CAR,R,D,24,2,5,7,+8,14,0.29,2,7,0,0,0,0,0,1,32,6.3,16:41,--
430,Jakob Chychrun,2021-22,ARI,L,D,26,2,5,7,-29,30,0.27,1,6,1,1,0,0,0,0,84,2.4,24:50,--
431,Jan Rutta,2021-22,TBL,R,D,33,2,5,7,+6,22,0.21,2,7,0,0,0,0,0,0,35,5.7,16:48,--
432,Marco Scandella,2021-22,STL,L,D,33,1,6,7,+4,12,0.21,1,6,0,0,0,1,0,0,45,2.2,18:05,--
433,Tyler Bozak,2021-22,STL,R,C,26,1,6,7,-7,6,0.27,1,5,0,1,0,1,0,0,24,4.2,13:12,44.1
434,Kyle Palmieri,2021-22,NYI,R,R,25,1,6,7,-11,37,0.28,1,6,0,1,0,0,0,0,57,1.8,16:18,28.6
435,Brian Dumoulin,2021-22,PIT,L,D,26,1,6,7,+2,10,0.27,1,7,0,0,0,0,0,0,31,3.2,21:50,--
436,Mark Pysyk,2021-22,BUF,R,D,33,1,6,7,+2,10,0.21,1,7,0,0,0,0,0,0,39,2.6,19:09,--
437,Matt Grzelcyk,2021-22,BOS,L,D,28,1,6,7,0,12,0.25,1,7,0,0,0,0,0,1,53,1.9,19:22,--
438,Brett Kulak,2021-22,MTL,L,D,30,1,6,7,-12,17,0.23,1,7,0,0,0,0,0,0,28,3.6,17:09,--
439,Erik Gustafsson,2021-22,CHI,L,D,30,1,6,7,+1,6,0.23,1,5,0,2,0,0,0,0,36,2.8,16:08,--
440,Thomas Novak,2021-22,NSH,L,C,27,1,6,7,-4,2,0.26,0,3,1,4,0,0,0,0,25,4.0,11:48,44.0
441,Andrew Peeke,2021-22,CBJ,R,D,30,1,6,7,-3,26,0.23,1,7,0,0,0,0,0,0,20,5.0,18:31,--
442,Sean Durzi,2021-22,LAK,R,D,15,1,6,7,-2,12,0.47,0,3,1,4,0,0,0,0,22,4.6,18:08,--
443,Cole Caufield,2021-22,MTL,R,R,26,1,6,7,-13,4,0.27,1,5,0,2,0,0,0,0,64,1.6,14:46,50.0
444,Marc-Edouard Vlasic,2021-22,SJS,L,D,27,0,7,7,-8,8,0.26,0,7,0,0,0,0,0,0,21,0.0,14:15,--
445,Jacob Bryson,2021-22,BUF,L,D,29,0,7,7,-11,8,0.24,0,2,0,5,0,0,0,0,18,0.0,19:47,--
446,Andrew Ladd,2021-22,ARI,L,L,22,5,1,6,-9,16,0.27,3,4,2,2,0,0,0,0,23,21.7,13:29,71.4
447,Nick Bonino,2021-22,SJS,L,C,33,5,1,6,-5,12,0.18,4,4,1,2,0,0,0,0,52,9.6,16:46,55.4
448,Jacob Peterson,2021-22,DAL,L,C,22,5,1,6,-3,8,0.27,5,6,0,0,0,0,0,2,29,17.2,11:57,44.4
449,Darren Helm,2021-22,COL,L,C,28,4,2,6,-1,6,0.21,3,4,0,0,1,2,0,0,44,9.1,11:26,42.1
450,Nick Paul,2021-22,OTT,L,L,28,4,2,6,-16,9,0.21,3,5,1,1,0,0,0,0,57,7.0,16:50,47.9
451,Jake Evans,2021-22,MTL,R,C,27,4,2,6,-8,8,0.22,4,6,0,0,0,0,0,0,43,9.3,15:54,48.6
452,Maxim Mamin,2021-22,FLA,L,C,14,4,2,6,+4,2,0.43,4,6,0,0,0,0,0,0,20,20.0,12:16,--
453,Ryan Poehling,2021-22,MTL,L,C,20,4,2,6,-5,2,0.30,4,6,0,0,0,0,0,1,32,12.5,12:39,45.6
454,Alex Chiasson,2021-22,VAN,R,R,28,3,3,6,-3,18,0.21,0,1,3,5,0,0,0,0,26,11.5,10:25,--
455,Josh Manson,2021-22,ANA,R,D,35,3,3,6,+1,47,0.17,3,6,0,0,0,0,0,0,47,6.4,19:53,--
456,Adam Lowry,2021-22,WPG,L,C,31,3,3,6,+3,16,0.19,3,4,0,1,0,1,0,0,32,9.4,15:21,55.1
457,Mike Reilly,2021-22,BOS,L,D,25,3,3,6,+3,4,0.24,2,4,0,1,1,1,0,0,43,7.0,18:30,--
458,Andreas Athanasiou,2021-22,LAK,L,C,11,3,3,6,+4,0,0.55,3,5,0,1,0,0,0,1,23,13.0,15:15,0.0
459,Tomas Nosek,2021-22,BOS,L,L,25,3,3,6,0,10,0.24,3,5,0,0,0,1,0,1,31,9.7,13:43,53.6
460,Michael Amadio,2021-22,"TOR,VGK",R,C,22,3,3,6,-1,2,0.27,3,6,0,0,0,0,0,0,30,10.0,10:51,42.6
461,Kevin Labanc,2021-22,SJS,R,R,21,3,3,6,-4,6,0.29,1,2,2,4,0,0,0,1,36,8.3,13:17,0.0
462,Jansen Harkins,2021-22,WPG,L,C,31,3,3,6,+2,6,0.19,3,6,0,0,0,0,0,0,29,10.3,10:51,33.3
463,Christian Fischer,2021-22,ARI,R,R,22,3,3,6,-7,6,0.27,2,5,1,1,0,0,0,0,26,11.5,13:00,31.7
464,Logan Brown,2021-22,STL,L,C,12,3,3,6,-1,4,0.50,3,5,0,1,0,0,0,0,17,17.7,12:40,31.8
465,Alex Barré-Boulet,2021-22,"SEA,TBL",L,C,16,3,3,6,0,4,0.38,3,5,0,1,0,0,0,0,16,18.8,11:00,40.0
466,Martin Fehervary,2021-22,WSH,L,D,31,3,3,6,+11,12,0.19,2,5,0,0,1,1,0,0,37,8.1,19:01,--
467,Rasmus Kupari,2021-22,LAK,R,C,30,3,3,6,-2,12,0.20,2,4,1,2,0,0,0,1,25,12.0,11:31,45.2
468,Brett Leason,2021-22,WSH,R,R,24,3,3,6,+1,0,0.25,3,6,0,0,0,0,0,0,30,10.0,8:44,42.9
469,Anton Stralman,2021-22,ARI,R,D,26,2,4,6,-5,4,0.23,2,6,0,0,0,0,0,0,33,6.1,20:20,--
470,Zach Bogosian,2021-22,TBL,R,D,20,2,4,6,+2,34,0.30,2,6,0,0,0,0,0,1,29,6.9,17:13,--
471,Michael Del Zotto,2021-22,OTT,L,D,10,2,4,6,-9,4,0.60,1,4,1,2,0,0,0,0,15,13.3,17:16,--
472,Justin Schultz,2021-22,WSH,R,D,29,2,4,6,+1,4,0.21,1,5,1,1,0,0,0,1,24,8.3,16:53,--
473,Marcus Johansson,2021-22,SEA,L,L,22,2,4,6,-16,0,0.27,1,2,1,4,0,0,0,1,40,5.0,16:34,40.9
474,Oliver Ekman-Larsson,2021-22,VAN,L,D,31,2,4,6,+2,32,0.19,0,3,2,3,0,0,0,0,83,2.4,22:36,--
475,Erik Haula,2021-22,BOS,L,L,27,2,4,6,-3,10,0.22,2,6,0,0,0,0,0,1,46,4.4,14:36,50.2
476,Matt Nieto,2021-22,SJS,L,L,26,2,4,6,-7,6,0.23,2,6,0,0,0,0,0,0,29,6.9,14:12,28.6
477,Anthony Mantha,2021-22,WSH,L,R,10,2,4,6,0,4,0.60,2,4,0,2,0,0,0,0,16,12.5,13:52,--
478,Mason Appleton,2021-22,SEA,R,C,19,2,4,6,-6,2,0.32,2,6,0,0,0,0,0,1,26,7.7,14:08,31.3
479,Brett Murray,2021-22,BUF,L,L,15,2,4,6,-1,23,0.40,2,5,0,1,0,0,0,0,13,15.4,13:32,--
480,K'Andre Miller,2021-22,NYR,L,D,33,2,4,6,-1,14,0.18,2,6,0,0,0,0,0,0,23,8.7,19:18,--
481,Barrett Hayton,2021-22,ARI,L,C,24,2,4,6,-5,10,0.25,1,3,1,3,0,0,0,1,25,8.0,16:33,50.5
482,Alexander Romanov,2021-22,MTL,L,D,32,2,4,6,-6,20,0.19,2,6,0,0,0,0,0,0,38,5.3,18:48,--
483,Jasper Weatherby,2021-22,SJS,L,C,29,2,4,6,-11,16,0.21,1,4,1,2,0,0,0,0,30,6.7,11:52,49.0
484,Aliaksei Protas,2021-22,WSH,L,C,22,2,4,6,+3,0,0.27,2,5,0,1,0,0,0,0,25,8.0,12:25,44.6
485,Zach Parise,2021-22,NYI,L,L,28,1,5,6,-4,16,0.21,0,4,0,1,1,1,0,1,44,2.3,14:24,38.7
486,Loui Eriksson,2021-22,ARI,L,L,28,1,5,6,-12,6,0.21,0,4,0,1,1,1,0,0,38,2.6,12:35,50.0
487,Jack Johnson,2021-22,COL,L,D,26,1,5,6,+3,26,0.23,1,5,0,0,0,1,0,0,18,5.6,16:19,--
488,Esa Lindell,2021-22,DAL,L,D,29,1,5,6,+3,2,0.21,0,3,0,1,1,2,0,0,62,1.6,22:53,0.0
489,Jordan Martinook,2021-22,CAR,L,L,22,1,5,6,+1,8,0.27,1,6,0,0,0,0,0,0,19,5.3,10:13,66.7
490,Nick Schmaltz,2021-22,ARI,R,C,11,1,5,6,-6,4,0.55,1,5,0,1,0,0,0,0,20,5.0,16:58,38.7
491,Dominik Simon,2021-22,PIT,L,C,25,1,5,6,-2,12,0.24,1,5,0,1,0,0,0,1,32,3.1,9:46,37.5
492,Kale Clague,2021-22,"LAK,MTL",L,D,19,1,5,6,-5,8,0.32,1,3,0,3,0,0,0,0,13,7.7,18:19,--
493,Noah Gregor,2021-22,SJS,L,C,17,1,5,6,-1,8,0.35,1,5,0,1,0,0,0,0,44,2.3,15:27,35.7
494,Lucas Carlsson,2021-22,FLA,L,D,16,1,5,6,+2,4,0.38,1,6,0,0,0,0,0,0,19,5.3,12:55,--
495,Ryan Reaves,2021-22,NYR,R,R,29,0,6,6,-2,22,0.21,0,6,0,0,0,0,0,0,16,0.0,10:16,--
496,Sami Niku,2021-22,MTL,L,D,12,0,6,6,+5,2,0.50,0,5,0,1,0,0,0,0,11,0.0,15:01,--
497,Ilya Lyubushkin,2021-22,ARI,R,D,29,0,6,6,-8,12,0.21,0,5,0,0,0,1,0,0,20,0.0,18:08,--
498,Cal Clutterbuck,2021-22,NYI,R,R,28,5,0,5,-5,8,0.18,4,4,0,0,1,1,0,1,34,14.7,13:58,72.7
499,Steven Lorentz,2021-22,CAR,L,C,27,5,0,5,+2,4,0.19,5,5,0,0,0,0,0,1,34,14.7,10:31,53.5
500,Nick Bjugstad,2021-22,MIN,R,C,28,4,1,5,-5,6,0.18,4,5,0,0,0,0,0,0,47,8.5,10:11,51.5
501,Derek Forbort,2021-22,BOS,L,D,28,4,1,5,0,6,0.18,4,5,0,0,0,0,0,1,28,14.3,18:28,--
502,Nathan Walker,2021-22,STL,L,L,7,4,1,5,+6,0,0.71,4,5,0,0,0,0,0,0,13,30.8,13:14,0.0
503,Anders Bjork,2021-22,BUF,L,L,29,4,1,5,-6,8,0.17,4,5,0,0,0,0,0,0,27,14.8,12:09,20.0
504,Nathan Bastian,2021-22,"SEA,NJD",R,R,27,4,1,5,-2,33,0.19,3,4,1,1,0,0,0,0,25,16.0,10:17,42.9
505,Joe Thornton,2021-22,FLA,L,C,18,3,2,5,-7,6,0.28,1,3,2,2,0,0,0,0,14,21.4,10:56,43.4
506,Dominic Toninato,2021-22,WPG,L,C,28,3,2,5,0,10,0.18,3,5,0,0,0,0,0,1,20,15.0,8:16,50.0
507,Vinni Lettieri,2021-22,ANA,R,C,11,3,2,5,-4,0,0.45,1,1,2,4,0,0,0,0,22,13.6,12:54,75.0
508,MacKenzie Entwistle,2021-22,CHI,R,R,16,3,2,5,-4,2,0.31,2,4,0,0,1,1,0,0,9,33.3,10:53,38.7
509,Ryan McLeod,2021-22,EDM,L,C,21,3,2,5,+1,2,0.24,3,5,0,0,0,0,0,0,16,18.8,10:25,49.2
510,Drew O'Connor,2021-22,PIT,L,L,20,3,2,5,0,4,0.25,3,5,0,0,0,0,0,0,36,8.3,10:30,34.6
511,Colin Blackwell,2021-22,SEA,R,C,11,2,3,5,0,0,0.45,2,5,0,0,0,0,0,0,13,15.4,11:25,38.5
512,Jake McCabe,2021-22,CHI,L,D,29,2,3,5,-13,13,0.17,2,5,0,0,0,0,0,0,29,6.9,20:20,--
513,Nikita Zadorov,2021-22,CGY,L,D,23,2,3,5,+2,14,0.22,2,5,0,0,0,0,0,0,32,6.3,16:16,--
514,Curtis Lazar,2021-22,BOS,R,C,21,2,3,5,+1,2,0.24,2,4,0,0,0,1,0,0,25,8.0,12:06,47.8
515,Brandon Carlo,2021-22,BOS,R,D,26,2,3,5,+1,6,0.19,2,5,0,0,0,0,0,0,54,3.7,19:12,--
516,Kyle Capobianco,2021-22,ARI,L,D,14,2,3,5,-7,12,0.36,1,3,1,2,0,0,1,1,12,16.7,15:01,--
517,Julien Gauthier,2021-22,NYR,R,R,24,2,3,5,-1,2,0.21,2,5,0,0,0,0,0,1,44,4.6,10:49,100.0
518,Henrik Borgstrom,2021-22,CHI,L,C,19,2,3,5,-3,6,0.26,2,4,0,1,0,0,0,0,23,8.7,11:47,37.7
519,Drake Caggiula,2021-22,BUF,L,C,18,2,3,5,-4,4,0.28,2,4,0,1,0,0,0,1,23,8.7,14:38,25.0
520,Klim Kostin,2021-22,STL,L,C,20,2,3,5,0,10,0.25,2,5,0,0,0,0,0,1,21,9.5,9:30,66.7
521,Morgan Frost,2021-22,PHI,L,C,13,2,3,5,-1,6,0.38,2,5,0,0,0,0,0,0,19,10.5,12:55,51.0
522,Andy Greene,2021-22,NYI,L,D,24,1,4,5,-2,0,0.21,1,5,0,0,0,0,0,0,16,6.3,17:56,--
523,Nick Foligno,2021-22,BOS,L,L,20,1,4,5,-8,26,0.25,1,4,0,1,0,0,0,0,36,2.8,15:10,43.8
524,Ian Cole,2021-22,CAR,L,D,29,1,4,5,+6,37,0.17,1,5,0,0,0,0,0,1,36,2.8,17:16,--
525,Luke Schenn,2021-22,VAN,R,D,18,1,4,5,+7,14,0.28,1,5,0,0,0,0,0,1,20,5.0,16:45,--
526,Ryan Ellis,2021-22,PHI,R,D,4,1,4,5,+2,0,1.25,1,3,0,2,0,0,0,0,6,16.7,22:48,--
527,Nicolas Deslauriers,2021-22,ANA,L,L,35,1,4,5,-5,42,0.14,1,5,0,0,0,0,0,0,34,2.9,12:09,25.0
528,Scott Mayfield,2021-22,NYI,R,D,28,1,4,5,-9,40,0.18,1,4,0,0,0,1,0,0,38,2.6,20:08,--
529,Joel Armia,2021-22,MTL,R,R,29,1,4,5,-1,10,0.17,1,4,0,1,0,0,0,0,50,2.0,13:58,10.0
530,Robert Hagg,2021-22,BUF,L,D,25,1,4,5,-12,17,0.20,1,5,0,0,0,0,0,0,23,4.4,17:51,--
531,Jeremy Lauzon,2021-22,SEA,L,D,27,1,4,5,-11,43,0.19,1,5,0,0,0,0,0,0,28,3.6,17:35,--
532,Boris Katchouk,2021-22,TBL,L,L,25,1,4,5,+2,18,0.20,1,5,0,0,0,0,0,0,23,4.4,10:19,50.0
533,Henri Jokiharju,2021-22,BUF,R,D,17,1,4,5,-5,8,0.29,1,5,0,0,0,0,0,0,14,7.1,21:02,--
534,Erik Gudbranson,2021-22,CGY,R,D,30,0,5,5,0,30,0.17,0,5,0,0,0,0,0,0,50,0.0,17:39,--
535,Jani Hakanpaa,2021-22,DAL,R,D,28,0,5,5,+4,29,0.18,0,5,0,0,0,0,0,0,24,0.0,15:10,--
536,Adam Pelech,2021-22,NYI,L,D,24,0,5,5,+4,4,0.21,0,4,0,0,0,1,0,0,27,0.0,21:37,--
537,Matt Benning,2021-22,NSH,R,D,29,0,5,5,-5,16,0.17,0,5,0,0,0,0,0,0,28,0.0,16:21,--
538,Ben Hutton,2021-22,VGK,L,D,16,0,5,5,+2,12,0.31,0,5,0,0,0,0,0,0,23,0.0,14:31,--
539,Victor Mete,2021-22,OTT,L,D,21,0,5,5,-11,2,0.24,0,5,0,0,0,0,0,0,16,0.0,15:10,--
540,Gavin Bayreuther,2021-22,CBJ,L,D,17,0,5,5,-3,11,0.29,0,5,0,0,0,0,0,0,18,0.0,14:08,--
541,Scott Perunovich,2021-22,STL,L,D,17,0,5,5,+2,8,0.29,0,2,0,3,0,0,0,0,12,0.0,15:43,--
542,Tobias Bjornfot,2021-22,LAK,L,D,33,0,5,5,-3,2,0.15,0,5,0,0,0,0,0,0,29,0.0,18:00,--
543,Mathieu Perreault,2021-22,MTL,L,C,14,3,1,4,0,4,0.29,3,4,0,0,0,0,0,0,15,20.0,12:29,50.8
544,Antoine Roussel,2021-22,ARI,L,L,26,3,1,4,-14,35,0.15,3,4,0,0,0,0,0,1,26,11.5,11:27,41.7
545,Tyler Motte,2021-22,VAN,L,C,19,3,1,4,-4,8,0.21,3,4,0,0,0,0,0,1,27,11.1,12:36,50.0
546,Joe Veleno,2021-22,DET,L,C,17,3,1,4,-4,4,0.24,3,4,0,0,0,0,0,0,24,12.5,12:17,54.4
547,Brad Richardson,2021-22,CGY,L,R,21,2,2,4,-1,6,0.19,2,4,0,0,0,0,0,0,13,15.4,10:22,58.5
548,James Neal,2021-22,STL,L,L,17,2,2,4,-1,0,0.24,1,2,1,2,0,0,0,1,29,6.9,11:54,0.0
549,Michael Sgarbossa,2021-22,WSH,L,C,8,2,2,4,+2,0,0.50,2,4,0,0,0,0,0,0,11,18.2,10:01,51.7
550,Ryan Dzingel,2021-22,ARI,L,C,16,2,2,4,0,33,0.25,2,4,0,0,0,0,0,0,15,13.3,13:51,47.1
551,Connor Murphy,2021-22,CHI,R,D,29,2,2,4,-16,20,0.14,2,4,0,0,0,0,0,0,25,8.0,22:07,--
552,Jason Dickinson,2021-22,VAN,L,C,31,2,2,4,+1,13,0.13,2,4,0,0,0,0,0,0,39,5.1,13:26,39.9
553,Niko Mikkola,2021-22,STL,L,D,18,2,2,4,+1,14,0.22,1,3,0,0,1,1,0,0,23,8.7,17:03,--
554,Ryan Lindgren,2021-22,NYR,L,D,30,2,2,4,+9,12,0.13,2,4,0,0,0,0,0,1,26,7.7,20:21,--
555,Givani Smith,2021-22,DET,L,R,24,2,2,4,-1,26,0.17,2,4,0,0,0,0,0,0,24,8.3,8:28,--
556,Justin Danforth,2021-22,CBJ,R,R,13,2,2,4,-1,0,0.31,2,4,0,0,0,0,0,0,21,9.5,10:51,61.3
557,Jonas Rondbjerg,2021-22,VGK,L,R,13,2,2,4,+3,2,0.31,2,4,0,0,0,0,0,0,10,20.0,10:12,0.0
558,Arttu Ruotsalainen,2021-22,BUF,L,C,18,2,2,4,-1,6,0.22,2,4,0,0,0,0,0,0,23,8.7,11:53,42.5
559,Marc Staal,2021-22,DET,L,D,26,1,3,4,+3,4,0.15,1,4,0,0,0,0,0,1,24,4.2,16:15,--
560,Riley Sheahan,2021-22,SEA,L,C,20,1,3,4,+3,0,0.20,1,4,0,0,0,0,0,0,19,5.3,11:19,46.2
561,Dylan DeMelo,2021-22,WPG,R,D,31,1,3,4,+2,8,0.13,0,3,0,0,1,1,0,0,28,3.6,15:38,--
562,Nikita Kucherov,2021-22,TBL,L,R,3,1,3,4,0,0,1.33,0,1,1,3,0,0,0,0,9,11.1,20:41,--
563,Oskar Sundqvist,2021-22,STL,R,C,17,1,3,4,+5,8,0.24,1,4,0,0,0,0,0,0,27,3.7,14:31,39.6
564,Anton Blidh,2021-22,BOS,L,L,12,1,3,4,+1,2,0.33,1,4,0,0,0,0,0,0,7,14.3,10:58,0.0
565,Patrick Brown,2021-22,PHI,R,C,17,1,3,4,-2,0,0.24,1,4,0,0,0,0,0,0,21,4.8,11:46,57.4
566,Dakota Joshua,2021-22,STL,L,C,17,1,3,4,+5,14,0.24,1,4,0,0,0,0,0,1,14,7.1,8:35,59.0
567,Erik Cernak,2021-22,TBL,R,D,16,1,3,4,+2,10,0.25,1,4,0,0,0,0,0,0,35,2.9,19:26,--
568,Gabriel Carlsson,2021-22,CBJ,L,D,15,1,3,4,+1,2,0.27,1,4,0,0,0,0,0,0,6,16.7,11:38,--
569,Austin Czarnik,2021-22,NYI,R,C,8,1,3,4,+2,0,0.50,1,4,0,0,0,0,0,0,8,12.5,10:27,43.8
570,Trent Frederic,2021-22,BOS,L,C,20,1,3,4,+1,13,0.20,1,4,0,0,0,0,0,0,26,3.9,10:23,43.8
571,Jake Leschyshyn,2021-22,VGK,L,C,19,1,3,4,0,6,0.21,1,4,0,0,0,0,0,0,18,5.6,11:55,43.5
572,Nils Lundkvist,2021-22,NYR,R,D,24,1,3,4,+3,0,0.17,0,2,1,2,0,0,0,0,27,3.7,13:57,--
573,Reese Johnson,2021-22,CHI,R,C,18,1,3,4,-3,7,0.22,1,4,0,0,0,0,0,0,11,9.1,9:59,46.4
574,Yegor Chinakhov,2021-22,CBJ,L,R,21,1,3,4,-10,8,0.19,1,4,0,0,0,0,0,0,36,2.8,12:41,0.0
575,Ryan Murray,2021-22,COL,L,D,17,0,4,4,-1,2,0.24,0,3,0,0,0,1,0,0,10,0.0,14:53,--
576,Mark Friedman,2021-22,PIT,R,D,11,0,4,4,+3,6,0.36,0,4,0,0,0,0,0,0,11,0.0,14:10,--
577,Sammy Blais,2021-22,NYR,L,L,14,0,4,4,+3,17,0.29,0,4,0,0,0,0,0,0,17,0.0,13:28,20.0
578,Mitchell Stephens,2021-22,DET,R,C,16,0,4,4,-5,4,0.25,0,4,0,0,0,0,0,0,13,0.0,12:00,48.3
579,Riley Stillman,2021-22,CHI,L,D,20,0,4,4,-2,18,0.20,0,4,0,0,0,0,0,0,17,0.0,14:36,--
580,Timothy Liljegren,2021-22,TOR,R,D,19,0,4,4,+3,4,0.21,0,4,0,0,0,0,0,0,24,0.0,15:59,--
581,Gustav Lindstrom,2021-22,DET,R,D,24,0,4,4,+3,10,0.17,0,4,0,0,0,0,0,0,23,0.0,15:56,--
582,William Eklund,2021-22,SJS,L,C,9,0,4,4,-3,2,0.44,0,1,0,3,0,0,0,0,8,0.0,14:20,37.5
583,Brian Boyle,2021-22,PIT,L,C,19,3,0,3,0,9,0.16,3,3,0,0,0,0,0,0,27,11.1,10:41,48.8
584,Brendan Smith,2021-22,CAR,L,D,18,2,1,3,+4,10,0.17,2,3,0,0,0,0,0,1,21,9.5,14:38,--
585,Colton Sceviour,2021-22,EDM,R,C,23,2,1,3,-5,24,0.13,2,2,0,0,0,1,0,0,29,6.9,10:24,47.8
586,Justin Dowling,2021-22,VAN,L,C,18,2,1,3,-4,2,0.17,2,3,0,0,0,0,0,0,15,13.3,9:49,53.6
587,Devin Shore,2021-22,EDM,L,C,15,2,1,3,-3,6,0.20,2,3,0,0,0,0,0,0,11,18.2,9:18,55.0
588,Carter Rowney,2021-22,DET,R,C,21,2,1,3,-4,0,0.14,2,3,0,0,0,0,0,0,10,20.0,10:46,41.9
589,Haydn Fleury,2021-22,SEA,L,D,18,2,1,3,-3,4,0.17,2,3,0,0,0,0,0,1,22,9.1,16:47,--
590,Max Willman,2021-22,PHI,L,C,15,2,1,3,-3,10,0.20,2,3,0,0,0,0,0,0,26,7.7,11:48,0.0
591,Adam Gaudette,2021-22,"CHI,OTT",R,C,10,2,1,3,-7,6,0.30,0,1,2,2,0,0,0,0,11,18.2,10:00,60.0
592,Adam Brooks,2021-22,"MTL,VGK",L,C,11,2,1,3,+2,2,0.27,2,3,0,0,0,0,0,2,5,40.0,10:51,39.6
