#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
391,Robert Nilsson,2005-06,NYI,L,C,53,6,14,20,-6,26,0.38,5,13,1,7,0,0,0,1,70,8.6,11:52,29.0
392,Mathieu Dandenault,2005-06,MTL,R,R,82,5,15,20,+8,83,0.24,5,17,0,2,0,1,0,1,101,5.0,18:38,--
393,Stephane Robidas,2005-06,DAL,R,D,75,5,15,20,+15,67,0.27,3,16,1,3,1,1,0,0,95,5.3,16:59,--
394,David Tanabe,2005-06,"PHX,BOS",R,D,75,4,16,20,-5,56,0.27,4,13,0,7,0,0,1,1,103,3.9,20:25,--
395,Keith Carney,2005-06,"ANA,VAN",L,D,79,2,18,20,+8,62,0.25,1,13,1,6,0,1,0,1,85,2.4,20:30,0.0
396,Sean Hill,2005-06,FLA,R,D,78,2,18,20,+3,80,0.26,1,16,1,4,0,0,0,0,110,1.8,20:09,--
397,Jordan Leopold,2005-06,CGY,L,D,74,2,18,20,+6,68,0.27,0,7,2,13,0,0,0,1,87,2.3,22:20,--
398,Greg Johnson,2005-06,NSH,L,C,68,11,8,19,+5,10,0.28,7,15,0,0,4,4,0,3,76,14.5,16:36,54.9
399,Alexander Perezhogin,2005-06,MTL,L,R,67,9,10,19,+5,38,0.28,6,13,3,6,0,0,0,2,109,8.3,10:08,33.3
400,Matt Bradley,2005-06,WSH,R,R,74,7,12,19,-8,72,0.26,7,18,0,0,0,1,0,1,87,8.1,12:36,52.0
401,Rostislav Klesla,2005-06,CBJ,L,D,51,6,13,19,-4,75,0.37,4,8,2,9,0,2,1,1,84,7.1,21:27,100.0
402,Jason Woolley,2005-06,DET,L,D,53,1,18,19,+3,28,0.36,1,9,0,10,0,0,0,0,43,2.3,11:54,0.0
403,Chris Phillips,2005-06,OTT,L,D,69,1,18,19,+19,90,0.28,1,12,0,1,0,6,0,0,79,1.3,20:52,--
404,Ruslan Salei,2005-06,ANA,L,D,78,1,18,19,+17,114,0.24,1,12,0,6,0,1,0,0,108,0.9,22:31,100.0
405,Dominic Moore,2005-06,NYR,L,C,82,9,9,18,+4,28,0.22,7,14,2,4,0,0,0,1,139,6.5,12:28,46.3
406,Richard Park,2005-06,VAN,R,R,60,8,10,18,-2,29,0.30,7,17,0,0,1,1,0,2,97,8.3,11:00,26.9
407,Matt Cooke,2005-06,VAN,L,L,45,8,10,18,-8,71,0.40,8,17,0,1,0,0,0,2,67,11.9,13:57,24.0
408,Andrei Zyuzin,2005-06,MIN,L,D,57,7,11,18,-12,50,0.32,3,10,4,8,0,0,0,1,80,8.8,18:53,50.0
409,Dave Andreychuk,2005-06,TBL,R,L,42,6,12,18,-13,16,0.43,1,4,4,12,1,2,0,1,81,7.4,13:26,54.4
410,Christian Backman,2005-06,STL,L,D,52,6,12,18,-15,48,0.35,3,9,3,9,0,0,1,1,70,8.6,24:49,--
411,Jim Dowd,2005-06,"CHI,COL",R,C,78,5,13,18,-11,40,0.23,4,17,0,0,1,1,0,0,67,7.5,12:34,51.7
412,Steve Eminger,2005-06,WSH,R,D,66,5,13,18,-12,81,0.27,4,14,1,3,0,1,0,0,50,10.0,21:21,100.0
413,Stephane Yelle,2005-06,CGY,L,C,74,4,14,18,+10,48,0.24,2,13,1,4,1,1,0,1,93,4.3,14:27,55.4
414,Daniel Tjarnqvist,2005-06,MIN,L,D,60,3,15,18,-11,32,0.30,0,8,3,8,0,2,0,1,54,5.6,19:46,--
415,Dennis Seidenberg,2005-06,"PHI,PHX",L,D,63,3,15,18,-13,18,0.29,1,8,2,9,0,1,0,0,83,3.6,16:59,0.0
416,Marek Malik,2005-06,NYR,L,D,74,2,16,18,+28,78,0.24,2,15,0,3,0,0,0,2,70,2.9,20:26,--
417,Dmitri Kalinin,2005-06,BUF,L,D,55,2,16,18,+14,54,0.33,2,13,0,5,0,0,0,0,47,4.3,16:45,--
418,Paul Ranger,2005-06,TBL,L,D,76,1,17,18,+5,58,0.24,1,14,0,1,0,3,0,1,73,1.4,17:07,--
419,Jarkko Ruutu,2005-06,VAN,L,L,82,10,7,17,+1,142,0.21,8,15,2,2,0,0,0,2,85,11.8,11:42,0.0
420,Brandon Bochenski,2005-06,"OTT,CHI",R,R,40,8,9,17,-2,22,0.43,6,14,2,3,0,0,0,0,62,12.9,10:35,41.7
421,Bryan Allen,2005-06,VAN,L,D,77,7,10,17,+4,115,0.22,6,16,1,1,0,0,0,0,88,8.0,20:27,--
422,Marcus Nilson,2005-06,CGY,R,L,70,6,11,17,+13,32,0.24,4,13,2,4,0,0,0,2,83,7.2,14:50,45.4
423,Rob DiMaio,2005-06,TBL,R,R,61,4,13,17,-7,30,0.28,2,13,2,3,0,1,0,1,72,5.6,11:41,47.5
424,Derian Hatcher,2005-06,PHI,L,D,77,4,13,17,+2,93,0.22,2,10,1,4,1,3,0,0,98,4.1,23:30,--
425,Jason Smith,2005-06,EDM,R,D,76,4,13,17,+1,84,0.22,4,15,0,0,0,2,0,0,79,5.1,19:39,--
426,Anton Volchenkov,2005-06,OTT,L,D,75,4,13,17,+21,53,0.23,4,16,0,0,0,1,0,0,82,4.9,18:03,--
427,Evgeny Artyukhin,2005-06,TBL,L,R,72,4,13,17,-4,90,0.24,3,15,1,2,0,0,0,0,79,5.1,8:43,--
428,Colin White,2005-06,NJD,L,D,73,3,14,17,-2,91,0.23,2,10,1,7,0,0,0,1,60,5.0,21:48,--
429,Ron Hainsey,2005-06,CBJ,L,D,55,2,15,17,+13,43,0.31,1,12,1,5,0,0,0,0,81,2.5,17:47,0.0
430,Eric Weinrich,2005-06,"STL,VAN",L,D,75,1,16,17,-23,52,0.23,0,7,1,10,0,0,0,0,68,1.5,21:29,0.0
431,Toni Lydman,2005-06,BUF,L,D,75,1,16,17,+9,82,0.23,1,14,0,3,0,0,0,0,68,1.5,21:38,--
432,Radek Martinek,2005-06,NYI,R,D,74,1,16,17,-9,32,0.23,1,9,0,8,0,0,0,0,79,1.3,18:16,0.0
433,Johan Franzen,2005-06,DET,L,R,80,12,4,16,+4,36,0.20,10,14,0,0,2,2,0,2,119,10.1,12:27,41.5
434,Mike Ricci,2005-06,PHX,L,C,78,10,6,16,-22,69,0.21,4,8,5,6,1,2,0,1,50,20.0,12:48,49.2
435,Marcel Hossa,2005-06,NYR,L,L,64,10,6,16,-6,28,0.25,7,12,3,4,0,0,0,0,105,9.5,10:45,28.6
436,Steve McCarthy,2005-06,"VAN,ATL",L,D,67,9,7,16,+3,51,0.24,7,11,2,5,0,0,0,0,66,13.6,14:06,--
437,Martin Havlat,2005-06,OTT,L,R,18,9,7,16,+6,4,0.89,6,9,2,5,1,2,0,1,57,15.8,18:11,36.0
438,Trevor Linden,2005-06,VAN,R,C,82,7,9,16,+3,15,0.20,5,13,1,1,1,2,0,0,55,12.7,11:20,49.6
439,Stephane Veilleux,2005-06,MIN,L,L,71,7,9,16,-13,63,0.23,7,14,0,2,0,0,0,1,87,8.1,12:58,33.3
440,Mark Cullen,2005-06,CHI,L,C,29,7,9,16,+7,2,0.55,7,15,0,1,0,0,0,0,45,15.6,13:15,48.8
441,Eric Boguniecki,2005-06,"STL,PIT",R,C,47,6,10,16,-3,33,0.34,4,11,2,5,0,0,0,0,48,12.5,11:06,49.3
442,Tie Domi,2005-06,TOR,R,R,77,5,11,16,-10,109,0.21,4,15,1,1,0,0,0,0,67,7.5,9:43,40.0
443,Jiri Slegr,2005-06,BOS,L,D,32,5,11,16,-2,56,0.50,1,5,4,11,0,0,0,0,59,8.5,16:22,--
444,Scott Walker,2005-06,NSH,R,R,33,5,11,16,+2,36,0.48,4,12,1,4,0,0,0,0,57,8.8,17:23,44.8
445,Jay McKee,2005-06,BUF,L,D,75,5,11,16,0,57,0.21,4,14,0,0,1,2,0,0,50,10.0,18:03,0.0
446,Brent Burns,2005-06,MIN,R,D,72,4,12,16,-7,32,0.22,3,11,1,4,0,1,0,1,73,5.5,14:07,54.6
447,Janne Niinimaa,2005-06,"NYI,DAL",L,D,63,3,13,16,-12,86,0.25,1,9,1,6,1,1,0,1,49,6.1,19:46,0.0
448,Lukas Krajicek,2005-06,FLA,L,D,67,2,14,16,+1,50,0.24,0,6,2,9,0,1,0,0,89,2.3,18:30,--
449,Ryan Suter,2005-06,NSH,L,D,71,1,15,16,+7,66,0.23,1,14,0,2,0,0,0,0,84,1.2,17:21,--
450,Dimitri Afanasenkov,2005-06,TBL,R,L,68,9,6,15,-7,16,0.22,8,11,1,4,0,0,0,0,78,11.5,9:44,29.4
451,Brad Larsen,2005-06,ATL,L,L,62,7,8,15,-3,21,0.24,4,12,0,0,3,3,0,1,48,14.6,10:59,34.6
452,Steve Konowalchuk,2005-06,COL,L,L,21,6,9,15,+5,14,0.71,3,9,1,3,2,3,0,0,39,15.4,16:33,28.6
453,Niklas Sundstrom,2005-06,MTL,L,R,55,6,9,15,-6,30,0.27,6,14,0,0,0,1,0,2,54,11.1,13:44,18.2
454,Curtis Brown,2005-06,CHI,L,C,71,5,10,15,-9,38,0.21,4,10,0,3,1,2,0,0,84,6.0,13:39,50.6
455,Mark Mowers,2005-06,DET,R,R,46,4,11,15,+13,16,0.33,4,15,0,0,0,0,0,0,65,6.2,8:18,52.0
456,Ken Klee,2005-06,"TOR,NJD",R,D,74,3,12,15,-4,80,0.20,2,10,1,4,0,1,1,1,70,4.3,18:49,--
457,Daniel Cleary,2005-06,DET,L,R,77,3,12,15,+5,40,0.19,3,13,0,0,0,2,0,1,106,2.8,10:30,45.8
458,Josef Melichar,2005-06,PIT,L,D,72,3,12,15,-2,66,0.21,2,13,0,0,1,2,0,0,53,5.7,17:26,--
459,Andreas Lilja,2005-06,DET,L,D,82,2,13,15,+18,98,0.18,2,13,0,1,0,1,0,1,78,2.6,19:01,0.0
460,Cory Sarich,2005-06,TBL,R,D,82,1,14,15,-2,79,0.18,1,13,0,1,0,1,0,0,88,1.1,18:34,--
461,Brian Savage,2005-06,PHI,L,L,66,9,5,14,-18,28,0.21,4,8,4,5,1,1,0,1,102,8.8,13:19,36.7
462,Branko Radivojevic,2005-06,PHI,R,R,64,8,6,14,-6,44,0.22,7,11,1,3,0,0,0,1,84,9.5,12:46,42.9
463,Dick Tarnstrom,2005-06,"PIT,EDM",L,D,55,6,8,14,-15,76,0.25,2,7,4,7,0,0,0,0,60,10.0,16:56,100.0
464,Jerred Smithson,2005-06,NSH,R,C,66,5,9,14,+9,54,0.21,5,13,0,0,0,1,0,1,50,10.0,11:50,54.3
465,Kevin Dallman,2005-06,"BOS,STL",R,D,67,4,10,14,-14,29,0.21,1,6,3,8,0,0,0,0,131,3.1,19:00,18.2
466,Karlis Skrastins,2005-06,COL,L,D,82,3,11,14,-7,65,0.17,1,12,0,0,2,2,0,0,58,5.2,21:49,--
467,Trevor Daley,2005-06,DAL,L,D,81,3,11,14,-2,87,0.17,3,8,0,5,0,1,1,1,91,3.3,18:40,--
468,Nick Schultz,2005-06,MIN,L,D,79,2,12,14,+2,43,0.18,2,13,0,0,0,1,0,0,45,4.4,17:58,--
469,Brendan Witt,2005-06,"WSH,NSH",L,D,75,1,13,14,0,209,0.19,1,11,0,0,0,3,0,0,75,1.3,20:44,--
470,Shaone Morrisonn,2005-06,WSH,L,D,80,1,13,14,+7,91,0.18,1,11,0,0,0,3,0,0,56,1.8,20:44,0.0
471,Tim Taylor,2005-06,TBL,L,C,82,7,6,13,-12,22,0.16,7,13,0,0,0,0,0,0,109,6.4,12:27,52.1
472,Darren McCarty,2005-06,CGY,R,R,67,7,6,13,-1,117,0.19,6,11,1,2,0,0,0,0,67,10.5,11:43,50.0
473,Darcy Hordichuk,2005-06,NSH,L,L,74,7,6,13,+9,163,0.18,7,12,0,1,0,0,0,1,52,13.5,6:09,0.0
474,Erik Christensen,2005-06,PIT,L,C,33,6,7,13,-3,34,0.39,4,8,2,5,0,0,0,0,85,7.1,14:17,53.0
475,Dan Fritsche,2005-06,CBJ,R,C,59,6,7,13,-14,22,0.22,6,13,0,0,0,0,0,0,93,6.5,10:17,48.9
476,Dan Hinote,2005-06,COL,R,R,73,5,8,13,-5,48,0.18,4,11,0,0,1,2,0,2,70,7.1,10:41,42.1
477,Mathieu Biron,2005-06,WSH,R,D,52,4,9,13,-11,50,0.25,1,4,3,9,0,0,0,0,61,6.6,12:14,--
478,Mike Commodore,2005-06,CAR,R,D,72,3,10,13,+12,138,0.18,3,11,0,1,0,1,0,2,72,4.2,15:30,0.0
479,Matt Ellison,2005-06,"CHI,PHI",R,R,31,3,10,13,-2,19,0.42,2,8,1,5,0,0,0,0,49,6.1,13:25,44.2
480,Brad Richardson,2005-06,COL,L,R,41,3,10,13,0,12,0.32,2,12,1,1,0,0,0,0,51,5.9,10:44,41.0
481,Nathan Dempsey,2005-06,LAK,R,D,53,2,11,13,0,48,0.25,2,9,0,4,0,0,0,0,58,3.5,19:09,--
482,Chad LaRose,2005-06,CAR,R,R,49,1,12,13,+7,35,0.27,1,10,0,3,0,0,0,1,62,1.6,10:35,40.0
483,Mark Hartigan,2005-06,CBJ,L,C,33,9,3,12,-1,22,0.36,6,8,3,4,0,0,0,1,54,16.7,11:39,44.9
484,Vernon Fiddler,2005-06,NSH,L,C,40,8,4,12,-2,42,0.30,5,8,3,4,0,0,0,2,46,17.4,13:49,52.6
485,Mike Glumac,2005-06,STL,R,C,33,7,5,12,-8,33,0.36,2,6,5,6,0,0,0,0,55,12.7,12:25,40.0
486,Alexandre Burrows,2005-06,VAN,L,R,43,7,5,12,+5,61,0.28,6,11,0,0,1,1,0,1,49,14.3,10:24,47.4
487,Taylor Pyatt,2005-06,BUF,L,L,41,6,6,12,-1,33,0.29,6,10,0,2,0,0,0,1,62,9.7,11:14,18.2
488,Alexander Khavanov,2005-06,TOR,L,D,64,6,6,12,-11,60,0.19,3,7,2,4,1,1,0,0,44,13.6,17:08,--
489,Pierre Dagenais,2005-06,MTL,L,R,32,5,7,12,-5,16,0.38,3,6,2,6,0,0,0,1,74,6.8,9:55,53.1
490,Nick Boynton,2005-06,BOS,R,D,54,5,7,12,-7,93,0.22,3,9,1,1,1,2,0,0,89,5.6,20:39,100.0
491,Andrew Cassels,2005-06,WSH,L,C,31,4,8,12,-3,14,0.39,2,6,2,6,0,0,0,0,29,13.8,13:13,49.8
492,Joel Kwiatkowski,2005-06,FLA,L,D,73,4,8,12,+3,86,0.16,3,8,1,3,0,1,1,1,87,4.6,16:21,--
493,Kyle Wanvig,2005-06,MIN,R,R,51,4,8,12,-8,64,0.24,3,11,1,1,0,0,0,0,55,7.3,10:39,46.2
494,Brett Lebda,2005-06,DET,L,D,46,3,9,12,+9,20,0.26,2,11,1,1,0,0,0,1,50,6.0,12:38,0.0
495,Georges Laraque,2005-06,EDM,R,R,72,2,10,12,-5,73,0.17,2,12,0,0,0,0,0,0,50,4.0,6:35,33.3
496,Josh Langfeld,2005-06,"SJS,BOS",R,R,57,2,10,12,-2,26,0.21,1,11,0,0,1,1,0,0,85,2.4,11:01,14.3
497,Sean Brown,2005-06,"NJD,VAN",L,D,47,1,11,12,-17,35,0.26,1,9,0,3,0,0,0,0,49,2.0,15:05,0.0
498,Milan Jurcina,2005-06,BOS,R,D,51,6,5,11,+3,54,0.22,4,9,2,2,0,0,0,0,64,9.4,16:28,0.0
499,Andrew Ladd,2005-06,CAR,L,L,29,6,5,11,0,4,0.38,3,7,3,4,0,0,0,0,43,14.0,11:10,--
500,Kirk Maltby,2005-06,DET,R,L,82,5,6,11,-9,80,0.13,4,9,0,0,1,2,0,0,115,4.4,13:44,50.0
501,Chris Chelios,2005-06,DET,R,D,81,4,7,11,+22,108,0.14,2,6,1,2,1,3,0,0,83,4.8,18:29,25.0
502,Jon Klemm,2005-06,DAL,R,D,76,4,7,11,-3,60,0.14,3,7,1,2,0,2,0,1,57,7.0,16:56,50.0
503,Jeff Friesen,2005-06,"WSH,ANA",L,L,51,4,7,11,-15,32,0.22,4,9,0,2,0,0,0,1,75,5.3,13:23,46.2
504,Mattias Weinhandl,2005-06,"NYI,MIN",R,R,68,4,7,11,-4,24,0.16,4,10,0,1,0,0,0,0,57,7.0,9:10,33.3
505,Andrew Hutchinson,2005-06,CAR,R,D,36,3,8,11,-2,18,0.31,1,3,2,8,0,0,0,0,33,9.1,10:22,--
506,Sean O'Donnell,2005-06,"PHX,ANA",L,D,78,2,9,11,+6,147,0.14,2,10,0,1,0,0,0,0,33,6.1,16:33,--
507,Denis Gauthier,2005-06,"PHX,PHI",L,D,62,2,9,11,+2,98,0.18,2,11,0,0,0,0,0,0,56,3.6,16:31,--
508,Mark Streit,2005-06,MTL,L,D,48,2,9,11,-6,28,0.23,0,3,2,8,0,0,0,0,52,3.9,14:36,0.0
509,Richard Matvichuk,2005-06,NJD,L,D,62,1,10,11,+2,40,0.18,1,11,0,0,0,0,0,0,43,2.3,18:13,--
510,Danny Markov,2005-06,NSH,L,D,58,0,11,11,+9,62,0.19,0,8,0,1,0,2,0,0,59,0.0,19:33,--
511,Mariusz Czerkawski,2005-06,"TOR,BOS",R,R,35,8,2,10,-6,10,0.29,7,7,1,3,0,0,0,0,72,11.1,12:49,--
512,Blair Betts,2005-06,NYR,L,C,66,8,2,10,-10,24,0.15,7,9,0,0,1,1,0,0,94,8.5,12:55,53.4
513,Jani Rita,2005-06,"EDM,PIT",R,L,51,6,4,10,-6,10,0.20,6,10,0,0,0,0,0,0,49,12.2,8:43,44.3
514,Mark Rycroft,2005-06,STL,R,R,80,6,4,10,-14,46,0.13,5,9,0,0,1,1,0,2,77,7.8,10:27,34.8
515,Erik Rasmussen,2005-06,NJD,L,C,67,5,5,10,-4,32,0.15,4,9,1,1,0,0,0,0,45,11.1,7:04,37.4
516,Anton Babchuk,2005-06,"CHI,CAR",R,D,39,5,5,10,-7,22,0.26,2,3,3,7,0,0,0,0,56,8.9,14:48,--
517,Tom Fitzgerald,2005-06,BOS,R,R,71,4,6,10,-10,40,0.14,4,9,0,0,0,1,0,0,50,8.0,9:27,44.7
518,Barret Jackman,2005-06,STL,L,D,63,4,6,10,-6,156,0.16,4,9,0,1,0,0,1,2,56,7.1,18:46,--
519,Jean-Pierre Vigier,2005-06,ATL,R,R,41,4,6,10,-4,40,0.24,2,6,1,2,1,2,0,0,53,7.6,14:21,24.3
520,Jordin Tootoo,2005-06,NSH,R,R,34,4,6,10,+9,55,0.29,4,10,0,0,0,0,0,0,61,6.6,9:15,70.6
521,Christoph Schubert,2005-06,OTT,L,D,56,4,6,10,+4,48,0.18,3,8,0,1,1,1,0,0,72,5.6,11:06,0.0
522,Jody Shelley,2005-06,CBJ,L,L,80,3,7,10,-4,163,0.13,3,9,0,1,0,0,0,1,39,7.7,5:58,14.3
523,Glen Wesley,2005-06,CAR,L,D,64,2,8,10,+10,46,0.16,2,10,0,0,0,0,0,0,28,7.1,15:28,--
524,Willie Mitchell,2005-06,"MIN,DAL",L,D,80,2,8,10,+19,113,0.13,2,10,0,0,0,0,0,0,58,3.5,20:51,--
525,Shea Weber,2005-06,NSH,R,D,28,2,8,10,+8,42,0.36,0,4,2,6,0,0,0,1,46,4.4,17:00,--
526,Luke Richardson,2005-06,"CBJ,TOR",L,D,65,1,9,10,-19,71,0.15,1,9,0,1,0,0,0,0,40,2.5,16:24,--
527,Alexei Zhamnov,2005-06,BOS,L,C,24,1,9,10,-4,30,0.42,1,6,0,4,0,0,0,1,37,2.7,16:12,48.9
528,Hal Gill,2005-06,BOS,L,D,80,1,9,10,-4,124,0.13,1,10,0,0,0,0,0,0,68,1.5,18:37,--
529,Garnet Exelby,2005-06,ATL,L,D,75,1,9,10,+11,75,0.13,1,9,0,0,0,1,0,0,44,2.3,15:41,--
530,Jeff Cowan,2005-06,LAK,L,L,46,8,1,9,-8,73,0.20,8,9,0,0,0,0,0,0,53,15.1,8:26,25.0
531,Eric Brewer,2005-06,STL,L,D,32,6,3,9,-17,45,0.28,5,6,1,3,0,0,0,1,64,9.4,23:28,--
532,Vladimir Malakhov,2005-06,NJD,L,D,29,4,5,9,-9,26,0.31,1,4,3,5,0,0,0,0,43,9.3,20:44,--
533,Donald Brashear,2005-06,PHI,L,L,76,4,5,9,-2,166,0.12,4,9,0,0,0,0,0,0,73,5.5,8:36,28.6
534,Rory Fitzpatrick,2005-06,BUF,R,D,56,4,5,9,-18,50,0.16,2,4,2,5,0,0,0,1,45,8.9,16:22,0.0
535,Eric Boulton,2005-06,ATL,L,L,51,4,5,9,-4,87,0.18,4,9,0,0,0,0,0,0,28,14.3,4:54,50.0
536,Vladimir Orszagh,2005-06,STL,L,L,16,4,5,9,-2,14,0.56,3,8,1,1,0,0,0,0,23,17.4,16:52,25.0
537,Josef Vasicek,2005-06,CAR,L,C,23,4,5,9,+3,8,0.39,4,8,0,1,0,0,0,0,41,9.8,15:23,60.9
538,Sean Bergenheim,2005-06,NYI,L,L,28,4,5,9,-11,20,0.32,4,9,0,0,0,0,0,1,63,6.4,13:17,28.6
539,Igor Ulanov,2005-06,EDM,L,D,37,3,6,9,-11,29,0.24,2,4,1,3,0,2,0,0,29,10.3,16:27,100.0
540,Ryan Johnson,2005-06,STL,L,C,65,3,6,9,-21,33,0.14,1,6,1,1,1,2,0,0,57,5.3,11:24,55.9
541,Konstantin Koltsov,2005-06,PIT,L,L,60,3,6,9,-10,20,0.15,2,6,0,1,1,2,0,0,72,4.2,13:15,21.4
542,Gregory Campbell,2005-06,FLA,L,C,64,3,6,9,-11,40,0.14,3,9,0,0,0,0,0,0,59,5.1,8:38,34.2
543,Brooks Orpik,2005-06,PIT,L,D,64,2,7,9,-3,124,0.14,2,8,0,1,0,0,0,0,32,6.3,18:50,--
544,Joel Bouchard,2005-06,NYI,L,D,25,1,8,9,+5,23,0.36,1,7,0,2,0,0,0,0,45,2.2,21:56,--
545,Niklas Kronwall,2005-06,DET,L,D,27,1,8,9,+11,28,0.33,0,7,1,2,0,0,0,0,28,3.6,20:31,--
546,Ivan Majesky,2005-06,WSH,R,D,57,1,8,9,-2,66,0.16,0,7,0,0,1,2,0,0,35,2.9,17:19,--
547,Nolan Pratt,2005-06,TBL,L,D,82,0,9,9,+7,60,0.11,0,9,0,0,0,0,0,0,26,0.0,17:59,--
548,Mike Weaver,2005-06,LAK,R,D,53,0,9,9,-3,14,0.17,0,9,0,0,0,0,0,0,21,0.0,15:03,--
549,Jeremy Stevenson,2005-06,"NSH,DAL",L,L,51,5,3,8,-3,95,0.16,5,8,0,0,0,0,0,0,48,10.4,7:14,0.0
550,Max Talbot,2005-06,PIT,L,C,48,5,3,8,-12,59,0.17,3,6,0,0,2,2,0,1,45,11.1,10:58,42.9
551,Patrick Leahy,2005-06,BOS,R,R,43,4,4,8,-2,19,0.19,4,8,0,0,0,0,0,0,46,8.7,9:06,58.3
552,Niclas Wallin,2005-06,CAR,L,D,50,4,4,8,+2,42,0.16,4,7,0,1,0,0,0,0,44,9.1,16:50,--
553,Cody McCormick,2005-06,COL,R,C,45,4,4,8,+1,29,0.18,4,8,0,0,0,0,0,1,43,9.3,7:42,25.0
554,Cory Cross,2005-06,"EDM,PIT,DET",L,D,56,3,5,8,-3,59,0.14,2,7,0,0,1,1,0,0,32,9.4,12:48,--
555,Jiri Fischer,2005-06,DET,L,D,22,3,5,8,+8,33,0.36,2,5,0,2,1,1,1,1,36,8.3,20:43,--
556,Ben Eager,2005-06,PHI,L,L,25,3,5,8,0,18,0.32,3,8,0,0,0,0,0,0,21,14.3,7:24,--
557,Shawn McEachern,2005-06,BOS,L,L,28,2,6,8,-12,22,0.29,1,7,1,1,0,0,0,0,40,5.0,14:20,42.9
558,Tyler Wright,2005-06,"CBJ,ANA",R,C,43,2,6,8,-1,51,0.19,2,8,0,0,0,0,0,1,43,4.7,11:09,48.7
559,Joe DiPenta,2005-06,ANA,R,D,72,2,6,8,+8,46,0.11,2,8,0,0,0,0,0,0,27,7.4,13:31,--
560,Martin Cibak,2005-06,TBL,L,C,65,2,6,8,-9,22,0.12,2,8,0,0,0,0,0,0,50,4.0,6:36,32.6
561,Aaron Johnson,2005-06,CBJ,L,D,26,2,6,8,+9,23,0.31,1,6,1,2,0,0,0,1,28,7.1,14:12,--
562,Jeff Hoggan,2005-06,STL,L,R,52,2,6,8,-16,34,0.15,2,8,0,0,0,0,0,0,60,3.3,8:47,25.0
563,Jeff Hamilton,2005-06,NYI,R,C,13,2,6,8,0,8,0.62,1,3,1,5,0,0,0,0,29,6.9,10:33,16.7
564,Clarke Wilm,2005-06,TOR,L,C,60,1,7,8,-15,43,0.13,1,7,0,0,0,1,0,0,50,2.0,11:47,52.3
565,Radoslav Suchy,2005-06,CBJ,L,D,79,1,7,8,-8,30,0.10,1,7,0,0,0,1,0,0,33,3.0,19:55,--
566,Vitaly Vishnevski,2005-06,ANA,L,D,82,1,7,8,+8,91,0.10,1,7,0,1,0,0,0,0,90,1.1,16:26,100.0
567,Aaron Miller,2005-06,LAK,R,D,56,0,8,8,-6,27,0.14,0,6,0,1,0,1,0,0,32,0.0,18:26,100.0
568,Aki Berg,2005-06,TOR,L,D,75,0,8,8,-5,56,0.11,0,7,0,0,0,1,0,0,42,0.0,15:58,100.0
569,Wyatt Smith,2005-06,NYI,L,C,42,0,8,8,-7,26,0.19,0,7,0,1,0,0,0,0,37,0.0,11:14,48.4
570,Randy Jones,2005-06,PHI,L,D,28,0,8,8,-6,16,0.29,0,4,0,3,0,1,0,0,21,0.0,14:58,100.0
571,Todd Harvey,2005-06,EDM,R,R,63,5,2,7,-7,32,0.11,5,7,0,0,0,0,0,0,45,11.1,7:33,34.2
572,Jed Ortmeyer,2005-06,NYR,R,R,78,5,2,7,+2,38,0.09,5,7,0,0,0,0,0,1,90,5.6,11:06,23.8
573,Jaroslav Svoboda,2005-06,DAL,L,L,43,4,3,7,-3,22,0.16,4,7,0,0,0,0,0,2,33,12.1,7:04,100.0
574,Zenon Konopka,2005-06,ANA,L,C,23,4,3,7,-4,48,0.30,2,3,2,4,0,0,0,0,18,22.2,7:19,53.5
575,Lasse Pirjeta,2005-06,PIT,L,L,25,4,3,7,+4,18,0.28,4,7,0,0,0,0,0,0,30,13.3,9:15,46.4
576,Dustin Penner,2005-06,ANA,L,L,19,4,3,7,+3,14,0.37,2,5,2,2,0,0,0,1,46,8.7,11:58,0.0
577,Jason Strudwick,2005-06,NYR,L,D,65,3,4,7,-10,66,0.11,3,7,0,0,0,0,0,0,31,9.7,15:31,33.3
578,Aaron Downey,2005-06,"STL,MTL",R,R,42,3,4,7,+2,95,0.17,3,7,0,0,0,0,0,0,21,14.3,5:36,0.0
579,Rico Fata,2005-06,"PIT,ATL,WSH",L,L,47,3,4,7,-4,22,0.15,2,6,1,1,0,0,0,0,50,6.0,10:10,42.7
580,Simon Gamache,2005-06,"NSH,STL",L,L,26,3,4,7,-5,10,0.27,3,6,0,1,0,0,0,0,36,8.3,11:30,50.0
581,Jeff Giuliano,2005-06,LAK,R,L,48,3,4,7,0,26,0.15,3,7,0,0,0,0,0,2,32,9.4,9:45,46.0
582,Bruno Gervais,2005-06,NYI,R,D,27,3,4,7,-1,8,0.26,2,5,1,2,0,0,0,0,21,14.3,16:47,--
583,Trent Whitfield,2005-06,STL,L,C,30,2,5,7,-3,14,0.23,1,5,1,2,0,0,0,0,41,4.9,11:56,54.6
584,Adam Mair,2005-06,BUF,R,C,40,2,5,7,-2,47,0.18,2,7,0,0,0,0,0,0,40,5.0,7:59,41.7
585,Steve Montador,2005-06,"CGY,FLA",R,D,58,2,5,7,+4,79,0.12,2,7,0,0,0,0,0,0,55,3.6,13:48,--
586,Carlo Colaiacovo,2005-06,TOR,L,D,21,2,5,7,0,17,0.33,1,3,1,3,0,1,0,0,21,9.5,15:26,0.0
