#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
759,Jesse Boulerice,2007-08,PHI,R,R,5,0,0,0,-2,29,0.00,0,0,0,0,0,0,0,0,1,0.0,3:52,--
760,Josh Langfeld,2007-08,NSH,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,9:48,--
761,Pete Vandermeer,2007-08,PHX,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:33,--
762,Bobby Allen,2007-08,BOS,L,D,19,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,10,0.0,9:53,--
763,Kip Brennan,2007-08,NYI,L,L,3,0,0,0,0,12,0.00,0,0,0,0,0,0,0,0,0,--,4:21,--
764,Jay Leach,2007-08,TBL,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,4:37,--
765,Allan Rourke,2007-08,EDM,L,D,13,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,4,0.0,10:56,--
766,Dan Jancevski,2007-08,"TBL,DAL",L,D,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,5:51,--
767,Lawrence Nycholat,2007-08,OTT,L,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:57,--
768,Nathan Smith,2007-08,PIT,L,C,13,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,7:41,53.3
769,Olli Malmivaara,2007-08,NJD,L,D,2,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,0,--,8:48,--
770,David Koci,2007-08,CHI,L,L,18,0,0,0,-4,68,0.00,0,0,0,0,0,0,0,0,2,0.0,3:38,--
771,Ryan Caldwell,2007-08,PHX,L,D,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,6:08,--
772,Micki Dupont,2007-08,STL,R,D,2,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,12:34,--
773,Ben Ondrus,2007-08,TOR,R,R,3,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,4,0.0,5:07,33.3
774,Noah Welch,2007-08,FLA,L,D,4,0,0,0,+1,7,0.00,0,0,0,0,0,0,0,0,0,--,8:04,--
775,Matt Keith,2007-08,NYI,R,R,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:41,--
776,Brendan Bell,2007-08,PHX,L,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,14:49,--
777,Garth Murray,2007-08,"MTL,FLA",L,C,7,0,0,0,0,19,0.00,0,0,0,0,0,0,0,0,3,0.0,6:14,0.0
778,Maxim Kondratiev,2007-08,ANA,L,D,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:31,--
779,Derek Boogaard,2007-08,MIN,L,L,34,0,0,0,-5,74,0.00,0,0,0,0,0,0,0,0,6,0.0,3:56,--
780,Jason King,2007-08,ANA,L,R,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:57,100.0
781,Pascal Pelletier,2007-08,BOS,L,L,6,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,8,0.0,11:04,100.0
782,Karl Stewart,2007-08,TBL,L,L,9,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,4:06,--
783,Zenon Konopka,2007-08,CBJ,L,C,3,0,0,0,0,15,0.00,0,0,0,0,0,0,0,0,4,0.0,7:54,52.4
784,Josh Gratton,2007-08,PHX,L,L,1,0,0,0,+1,5,0.00,0,0,0,0,0,0,0,0,0,--,9:40,--
785,Thomas Pock,2007-08,NYR,L,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,18:53,--
786,Jeff Hoggan,2007-08,BOS,L,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:57,--
787,Staffan Kronwall,2007-08,TOR,L,D,18,0,0,0,-2,7,0.00,0,0,0,0,0,0,0,0,9,0.0,11:07,--
788,Johnny Boychuk,2007-08,COL,R,D,4,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:57,0.0
789,Barry Tallackson,2007-08,NJD,R,R,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:03,--
790,Joey Mormina,2007-08,CAR,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:45,--
791,Tim Brent,2007-08,PIT,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,4:34,60.0
792,Rob Globke,2007-08,FLA,R,R,9,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,4,0.0,7:44,0.0
793,Nate Guenin,2007-08,PHI,R,D,2,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,0,--,9:57,--
794,Mike Glumac,2007-08,STL,R,C,4,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,3,0.0,10:08,33.3
795,Martin St Pierre,2007-08,CHI,L,C,5,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,15:17,55.9
796,Danny Richmond,2007-08,CHI,L,D,7,0,0,0,-5,2,0.00,0,0,0,0,0,0,0,0,2,0.0,9:24,--
797,Tim Ramholt,2007-08,CGY,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,0:45,--
798,Matt Smaby,2007-08,TBL,L,D,14,0,0,0,-6,12,0.00,0,0,0,0,0,0,0,0,7,0.0,12:08,--
799,Josh Hennessy,2007-08,OTT,L,C,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,3:46,41.7
800,Stefan Meyer,2007-08,FLA,L,L,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,2:26,50.0
