#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
391,Brooks Laich,2006-07,WSH,L,C,73,8,10,18,-2,29,0.25,3,11,2,3,3,4,0,0,119,6.7,13:36,51.9
392,Christian Backman,2006-07,STL,L,D,61,7,11,18,+13,36,0.30,6,14,1,4,0,0,0,0,80,8.8,22:10,--
393,Alexander Svitov,2006-07,CBJ,L,C,76,7,11,18,-10,145,0.24,6,14,1,4,0,0,0,2,83,8.4,13:47,50.9
394,Stephane Veilleux,2006-07,MIN,L,L,75,7,11,18,+3,47,0.24,7,17,0,0,0,1,0,1,84,8.3,12:17,21.9
395,Chad LaRose,2006-07,CAR,R,R,80,6,12,18,-2,10,0.23,4,14,0,0,2,4,0,0,94,6.4,10:13,30.0
396,Brett Lebda,2006-07,DET,L,D,74,5,13,18,+16,61,0.24,4,17,1,1,0,0,0,2,107,4.7,14:54,--
397,Jaroslav Modry,2006-07,"DAL,LAK",L,D,76,1,17,18,+11,54,0.24,1,10,0,7,0,1,0,0,89,1.1,18:52,0.0
398,Valtteri Filppula,2006-07,DET,L,C,73,10,7,17,+8,20,0.23,10,17,0,0,0,0,0,1,76,13.2,11:16,55.8
399,Dominic Moore,2006-07,"PIT,MIN",L,C,69,8,9,17,+4,56,0.25,8,17,0,0,0,0,0,1,111,7.2,12:39,52.6
400,Carlo Colaiacovo,2006-07,TOR,L,D,48,8,9,17,+5,22,0.35,8,12,0,5,0,0,0,1,60,13.3,17:57,--
401,Brian Sutherby,2006-07,WSH,L,C,69,7,10,17,-9,78,0.25,6,16,1,1,0,0,0,0,87,8.1,13:41,50.1
402,Rene Bourque,2006-07,CHI,L,R,44,7,10,17,-4,38,0.39,4,12,2,4,1,1,0,1,82,8.5,16:01,22.2
403,Shean Donovan,2006-07,BOS,R,R,76,6,11,17,-13,56,0.22,6,15,0,0,0,2,0,0,108,5.6,14:09,43.9
404,Tony Salmelainen,2006-07,CHI,R,L,57,6,11,17,-3,26,0.30,6,16,0,1,0,0,0,1,54,11.1,9:52,0.0
405,Adam Hall,2006-07,"NYR,MIN",R,R,72,6,11,17,-11,26,0.24,3,10,3,6,0,1,0,0,103,5.8,12:23,50.0
406,Kyle McLaren,2006-07,SJS,L,D,67,5,12,17,+10,61,0.25,4,15,1,2,0,0,0,0,43,11.6,21:25,--
407,Mark Mowers,2006-07,BOS,R,R,78,5,12,17,-10,26,0.22,4,15,0,1,1,1,0,0,60,8.3,12:00,45.0
408,David Tanabe,2006-07,CAR,R,D,60,5,12,17,+5,44,0.28,3,11,2,6,0,0,0,0,83,6.0,17:48,--
409,Keith Carney,2006-07,MIN,L,D,80,4,13,17,+22,58,0.21,4,15,0,0,0,2,0,1,31,12.9,15:31,100.0
410,Steve Staios,2006-07,EDM,R,D,58,2,15,17,-5,97,0.29,2,15,0,2,0,0,0,0,71,2.8,21:23,--
411,Sean O'Donnell,2006-07,ANA,L,D,79,2,15,17,+9,92,0.22,2,16,0,0,0,1,0,1,47,4.3,19:55,0.0
412,Radek Martinek,2006-07,NYI,R,D,43,2,15,17,+19,40,0.40,2,11,0,4,0,2,0,0,44,4.6,19:54,100.0
413,Steve Eminger,2006-07,WSH,R,D,68,1,16,17,-14,63,0.25,1,14,0,0,0,3,0,0,27,3.7,18:56,100.0
414,Stephane Robidas,2006-07,DAL,R,D,75,0,17,17,-1,86,0.23,0,6,0,11,0,0,0,0,106,0.0,18:04,--
415,Scottie Upshall,2006-07,"NSH,PHI",L,R,32,8,8,16,+3,26,0.50,6,12,1,3,1,1,1,4,87,9.2,14:45,44.4
416,Jarkko Ruutu,2006-07,PIT,L,L,81,7,9,16,0,125,0.20,7,16,0,0,0,0,0,2,63,11.1,9:20,100.0
417,Ryan Kesler,2006-07,VAN,R,C,48,6,10,16,+1,40,0.33,6,16,0,0,0,0,0,0,88,6.8,16:26,46.1
418,Rob Niedermayer,2006-07,ANA,L,C,82,5,11,16,-8,77,0.20,5,16,0,0,0,0,0,0,106,4.7,16:39,40.8
419,Aaron Ward,2006-07,"NYR,BOS",R,D,80,4,12,16,-11,75,0.20,4,16,0,0,0,0,0,0,62,6.5,20:11,--
420,Adrian Aucoin,2006-07,CHI,R,D,59,4,12,16,-22,50,0.27,2,8,2,8,0,0,0,3,96,4.2,20:50,--
421,Danny Markov,2006-07,DET,L,D,66,4,12,16,+25,59,0.24,4,15,0,0,0,1,0,0,66,6.1,18:53,--
422,Steve McCarthy,2006-07,ATL,L,D,46,4,12,16,+4,24,0.35,1,5,3,11,0,0,0,0,51,7.8,15:17,--
423,Patrick Thoresen,2006-07,EDM,L,L,68,4,12,16,-1,52,0.24,3,13,0,2,1,1,0,2,73,5.5,11:25,51.2
424,Lukas Krajicek,2006-07,VAN,L,D,78,3,13,16,-4,64,0.21,2,11,1,5,0,0,1,2,105,2.9,18:31,--
425,Andy Sutton,2006-07,ATL,L,D,55,2,14,16,+6,76,0.29,1,14,0,1,1,1,0,0,51,3.9,19:28,--
426,Shane O'Brien,2006-07,"ANA,TBL",L,D,80,2,14,16,-3,176,0.20,1,12,1,4,0,0,0,2,72,2.8,14:59,--
427,Mark Giordano,2006-07,CGY,L,D,48,7,8,15,+7,36,0.31,4,10,3,5,0,0,1,2,49,14.3,13:27,--
428,Nisse Ekman,2006-07,PIT,L,R,34,6,9,15,-14,24,0.44,4,9,2,6,0,0,0,0,69,8.7,13:49,0.0
429,Toby Petersen,2006-07,EDM,L,C,64,6,9,15,-18,4,0.23,4,12,0,1,2,2,0,1,92,6.5,13:40,48.1
430,Alexander Perezhogin,2006-07,MTL,L,R,61,6,9,15,+11,48,0.25,5,14,1,1,0,0,0,1,103,5.8,11:51,0.0
431,Marcus Nilson,2006-07,CGY,R,L,63,5,10,15,+7,27,0.24,5,15,0,0,0,0,0,1,69,7.3,13:07,31.9
432,Michael Peca,2006-07,TOR,R,C,35,4,11,15,+2,60,0.43,4,14,0,0,0,1,0,2,42,9.5,17:25,49.9
433,Daniel Tjarnqvist,2006-07,EDM,L,D,37,3,12,15,+3,30,0.41,1,8,2,6,0,1,0,0,33,9.1,22:42,--
434,Andrew Ference,2006-07,"CGY,BOS",L,D,80,3,12,15,+5,97,0.19,2,8,1,5,0,2,0,0,80,3.8,19:45,33.3
435,Cory Sarich,2006-07,TBL,R,D,82,0,15,15,-6,70,0.18,0,14,0,0,0,1,0,0,64,0.0,18:07,0.0
436,Martin Skoula,2006-07,MIN,L,D,81,0,15,15,+9,36,0.19,0,14,0,1,0,0,0,0,91,0.0,20:14,--
437,Petr Tenkrat,2006-07,BOS,R,R,64,9,5,14,-16,34,0.22,7,11,2,3,0,0,0,1,82,11.0,12:31,33.3
438,Byron Ritchie,2006-07,CGY,L,C,64,8,6,14,+3,68,0.22,7,12,0,0,1,2,0,0,46,17.4,9:46,50.0
439,Bill Thomas,2006-07,PHX,R,R,24,8,6,14,-6,2,0.58,4,7,4,7,0,0,0,1,60,13.3,13:29,--
440,Craig Adams,2006-07,CAR,R,R,82,7,7,14,-9,54,0.17,6,12,0,0,1,2,0,1,71,9.9,10:04,30.6
441,Peter Bondra,2006-07,CHI,L,R,37,5,9,14,+2,26,0.38,3,11,2,3,0,0,0,3,46,10.9,12:01,0.0
442,Lasse Kukkonen,2006-07,"CHI,PHI",L,D,74,5,9,14,+4,38,0.19,4,11,1,2,0,1,1,2,54,9.3,17:06,--
443,Henrik Tallinder,2006-07,BUF,L,D,47,4,10,14,+19,34,0.30,4,14,0,0,0,0,0,0,34,11.8,21:07,0.0
444,Francis Bouillon,2006-07,MTL,L,D,62,3,11,14,-10,52,0.23,2,11,1,2,0,1,0,1,56,5.4,18:19,--
445,Todd Fedoruk,2006-07,"ANA,PHI",L,L,58,3,11,14,-9,120,0.24,3,14,0,0,0,0,0,0,30,10.0,8:47,0.0
446,Andrew Hutchinson,2006-07,CAR,R,D,41,3,11,14,0,30,0.34,1,6,2,8,0,0,0,0,45,6.7,12:13,--
447,Fedor Tyutin,2006-07,NYR,L,D,66,2,12,14,-8,44,0.21,0,10,1,2,1,2,0,0,75,2.7,20:02,0.0
448,Anton Babchuk,2006-07,CAR,R,D,52,2,12,14,-6,30,0.27,2,10,0,3,0,1,1,2,63,3.2,17:26,--
449,Brendan Witt,2006-07,NYI,L,D,81,1,13,14,+14,131,0.17,1,14,0,0,0,0,0,0,75,1.3,21:39,--
450,Chris Campoli,2006-07,NYI,L,D,51,1,13,14,-3,23,0.27,1,10,0,4,0,0,0,0,41,2.4,14:50,--
451,Blair Betts,2006-07,NYR,L,C,82,9,4,13,-4,24,0.16,7,11,1,1,1,1,0,0,120,7.5,14:02,52.3
452,Scott Thornton,2006-07,LAK,L,L,58,7,6,13,-15,85,0.22,6,10,0,1,1,2,0,0,65,10.8,12:24,57.9
453,Scott Nichol,2006-07,NSH,R,C,59,7,6,13,+7,79,0.22,5,10,1,2,1,1,0,2,58,12.1,12:32,58.0
454,Brad Larsen,2006-07,ATL,L,L,72,7,6,13,-11,39,0.18,5,10,0,0,2,3,0,0,61,11.5,12:22,39.0
455,Jamie Lundmark,2006-07,"CGY,LAK",R,C,68,7,6,13,-12,56,0.19,7,11,0,2,0,0,0,0,81,8.6,11:47,50.4
456,Michael Holmqvist,2006-07,CHI,L,C,63,6,7,13,-5,31,0.21,5,12,1,1,0,0,0,0,80,7.5,13:47,44.7
457,Mathias Tjarnqvist,2006-07,"DAL,PHX",L,L,44,6,7,13,-5,6,0.30,5,12,0,0,1,1,0,0,44,13.6,12:33,50.0
458,Jean-Pierre Vigier,2006-07,ATL,R,R,72,5,8,13,0,27,0.18,5,12,0,0,0,1,0,0,83,6.0,11:00,31.3
459,Stanislav Chistov,2006-07,"ANA,BOS",R,R,61,5,8,13,-8,36,0.21,4,12,1,1,0,0,0,1,49,10.2,8:30,29.4
460,Marcel Goc,2006-07,SJS,L,C,78,5,8,13,-2,24,0.17,4,12,0,0,1,1,0,0,96,5.2,12:01,55.2
461,Donald Brashear,2006-07,WSH,L,L,77,4,9,13,+1,156,0.17,4,12,0,1,0,0,0,0,47,8.5,7:58,25.0
462,Matt Bradley,2006-07,WSH,R,R,57,4,9,13,-5,47,0.23,4,12,0,0,0,1,0,0,77,5.2,11:55,45.0
463,Mark Smith,2006-07,SJS,L,C,41,3,10,13,-4,42,0.32,1,9,2,4,0,0,0,0,38,7.9,10:25,59.5
464,Vitaly Vishnevski,2006-07,"ATL,NSH",L,D,67,3,10,13,-4,41,0.19,3,12,0,0,0,1,0,0,47,6.4,17:13,--
465,Shaone Morrisonn,2006-07,WSH,L,D,78,3,10,13,+3,106,0.17,3,12,0,0,0,1,0,0,46,6.5,20:57,0.0
466,Stefan Ruzicka,2006-07,PHI,R,R,40,3,10,13,-6,18,0.33,2,9,1,4,0,0,0,0,75,4.0,12:44,0.0
467,Glen Wesley,2006-07,CAR,L,D,68,1,12,13,+11,56,0.19,0,10,0,1,1,2,1,1,51,2.0,15:35,--
468,Jeff Cowan,2006-07,"LAK,VAN",L,L,63,7,5,12,+3,125,0.19,6,11,0,0,1,1,0,0,74,9.5,8:02,0.0
469,Ryan Potulny,2006-07,PHI,L,C,35,7,5,12,+1,22,0.34,7,11,0,1,0,0,0,2,56,12.5,11:00,43.5
470,Dallas Drake,2006-07,STL,L,R,60,6,6,12,-14,38,0.20,4,9,0,0,2,3,0,2,74,8.1,12:53,53.0
471,Jeff Friesen,2006-07,CGY,L,L,72,6,6,12,-2,34,0.17,5,9,0,1,1,2,0,0,55,10.9,12:11,38.1
472,Mark Rycroft,2006-07,COL,R,R,66,6,6,12,+3,31,0.18,6,12,0,0,0,0,0,2,74,8.1,9:25,50.0
473,Maxim Lapierre,2006-07,MTL,R,C,46,6,6,12,-7,24,0.26,5,11,0,0,1,1,0,2,82,7.3,11:25,45.2
474,Shane Hnidy,2006-07,ATL,R,D,72,5,7,12,+15,63,0.17,4,11,0,0,1,1,0,1,86,5.8,15:38,--
475,Jerred Smithson,2006-07,NSH,R,C,64,5,7,12,-8,42,0.19,3,10,1,1,1,1,0,2,47,10.6,11:03,56.4
476,Brad Lukowich,2006-07,NJD,L,D,75,4,8,12,+1,36,0.16,3,10,0,1,1,1,1,2,50,8.0,20:13,--
477,Milan Jurcina,2006-07,"BOS,WSH",R,D,70,4,8,12,0,44,0.17,4,11,0,1,0,0,0,1,71,5.6,16:02,--
478,Trevor Daley,2006-07,DAL,L,D,74,4,8,12,+2,63,0.16,4,10,0,2,0,0,0,1,68,5.9,19:23,--
479,Adam Foote,2006-07,CBJ,R,D,59,3,9,12,-17,71,0.20,1,5,2,7,0,0,0,0,78,3.9,24:44,--
480,Kevyn Adams,2006-07,"CAR,PHX",R,C,68,3,9,12,-20,25,0.18,2,9,0,1,1,2,0,0,87,3.5,10:55,45.2
481,Petr Nedved,2006-07,"PHI,EDM",L,C,40,2,10,12,-25,28,0.30,1,7,1,5,0,0,0,0,39,5.1,14:47,51.8
482,Ric Jackman,2006-07,"FLA,ANA",R,D,31,2,10,12,0,20,0.39,1,6,1,6,0,0,0,1,36,5.6,13:42,--
483,Nick Schultz,2006-07,MIN,L,D,82,2,10,12,0,42,0.15,2,12,0,0,0,0,0,1,69,2.9,20:13,--
484,Mike Green,2006-07,WSH,R,D,70,2,10,12,-10,36,0.17,2,6,0,6,0,0,0,0,68,2.9,15:29,--
485,Josef Melichar,2006-07,PIT,L,D,70,1,11,12,+1,44,0.17,1,10,0,1,0,1,0,0,57,1.8,18:49,--
486,Ryan Johnson,2006-07,STL,L,C,59,7,4,11,-7,47,0.19,5,9,0,0,2,2,0,0,50,14.0,12:21,55.4
487,Kirk Maltby,2006-07,DET,R,L,82,6,5,11,-9,50,0.13,6,11,0,0,0,0,0,0,113,5.3,13:11,28.6
488,Ben Eager,2006-07,PHI,L,L,63,6,5,11,-13,233,0.17,6,11,0,0,0,0,0,0,48,12.5,8:14,100.0
489,Patrik Stefan,2006-07,DAL,L,C,41,5,6,11,+5,10,0.27,4,10,0,0,1,1,0,1,41,12.2,12:13,48.2
490,Marc-Antoine Pouliot,2006-07,EDM,R,C,46,4,7,11,-2,18,0.24,4,10,0,1,0,0,0,0,73,5.5,13:03,48.7
491,Todd Bertuzzi,2006-07,"FLA,DET",L,R,15,3,8,11,-1,19,0.73,2,6,1,5,0,0,0,0,23,13.0,16:00,50.0
492,Ben Guite,2006-07,COL,R,R,39,3,8,11,-4,16,0.28,2,9,0,0,1,2,0,1,63,4.8,12:17,49.5
493,Daniel Paille,2006-07,BUF,L,L,29,3,8,11,+5,18,0.38,3,10,0,0,0,1,0,0,45,6.7,12:47,33.3
494,Braydon Coburn,2006-07,"ATL,PHI",L,D,49,3,8,11,-1,46,0.22,2,7,1,4,0,0,0,0,54,5.6,15:29,--
495,Jason Smith,2006-07,EDM,R,D,82,2,9,11,-13,103,0.13,2,11,0,0,0,0,0,1,61,3.3,21:08,0.0
496,Mattias Norstrom,2006-07,"LAK,DAL",L,D,76,2,9,11,-18,48,0.14,2,10,0,0,0,1,0,0,60,3.3,20:33,25.0
497,Nick Boynton,2006-07,PHX,R,D,59,2,9,11,-13,138,0.19,1,10,1,1,0,0,0,0,53,3.8,16:48,0.0
498,Adam Mair,2006-07,BUF,R,C,82,2,9,11,-1,128,0.13,2,11,0,0,0,0,0,0,73,2.7,7:33,46.2
499,Doug Janik,2006-07,TBL,L,D,75,2,9,11,-11,53,0.15,2,11,0,0,0,0,0,0,49,4.1,14:28,--
500,Johnny Oduya,2006-07,NJD,L,D,76,2,9,11,-5,61,0.14,2,9,0,2,0,0,0,0,55,3.6,18:31,--
501,Jed Ortmeyer,2006-07,NYR,R,R,41,2,9,11,+7,22,0.27,1,9,0,0,1,2,0,0,67,3.0,12:35,12.5
502,Ryan Shannon,2006-07,ANA,R,R,53,2,9,11,-2,10,0.21,2,11,0,0,0,0,0,0,77,2.6,10:39,52.0
503,Patrice Brisebois,2006-07,COL,R,D,33,1,10,11,-5,22,0.33,0,6,1,5,0,0,0,0,36,2.8,19:23,--
504,Willie Mitchell,2006-07,VAN,L,D,62,1,10,11,+1,45,0.18,1,10,0,0,0,1,0,0,54,1.9,22:13,--
505,Rob Scuderi,2006-07,PIT,L,D,78,1,10,11,+3,28,0.14,1,10,0,0,0,1,0,0,31,3.2,18:49,--
506,Andrei Kostitsyn,2006-07,MTL,L,L,22,1,10,11,+3,6,0.50,1,10,0,1,0,0,0,0,38,2.6,13:17,0.0
507,Chris Chelios,2006-07,DET,R,D,71,0,11,11,+11,34,0.15,0,10,0,0,0,1,0,0,72,0.0,18:08,0.0
508,Karlis Skrastins,2006-07,COL,L,D,68,0,11,11,0,30,0.16,0,11,0,0,0,0,0,0,65,0.0,21:14,--
509,Steve Begin,2006-07,MTL,L,L,52,5,5,10,-6,46,0.19,5,8,0,0,0,2,0,0,64,7.8,11:55,49.7
510,Joel Kwiatkowski,2006-07,"FLA,PIT",L,D,42,5,5,10,-6,20,0.24,4,7,1,3,0,0,0,2,46,10.9,9:49,100.0
511,Dan Hinote,2006-07,STL,R,R,41,5,5,10,-8,23,0.24,5,8,0,0,0,2,0,1,37,13.5,13:04,49.1
512,Shawn Bates,2006-07,NYI,R,C,48,4,6,10,+13,34,0.21,3,9,0,0,1,1,0,0,50,8.0,12:32,53.2
513,Rhett Warrener,2006-07,CGY,R,D,62,4,6,10,+6,67,0.16,2,7,1,1,1,2,1,1,31,12.9,17:08,--
514,Duvie Westcott,2006-07,CBJ,R,D,23,4,6,10,-13,18,0.43,2,4,2,6,0,0,0,1,34,11.8,22:09,--
515,Patrick Fischer,2006-07,PHX,L,C,27,4,6,10,0,24,0.37,4,10,0,0,0,0,0,1,32,12.5,10:51,40.3
516,Erik Rasmussen,2006-07,NJD,L,C,71,3,7,10,-3,25,0.14,3,10,0,0,0,0,0,0,80,3.8,9:28,48.1
517,Aaron Johnson,2006-07,CBJ,L,D,61,3,7,10,-9,38,0.16,3,9,0,1,0,0,0,0,52,5.8,12:44,--
518,Jakub Klepis,2006-07,WSH,R,C,41,3,7,10,-2,28,0.24,3,7,0,3,0,0,0,0,38,7.9,9:58,41.3
519,Ladislav Smid,2006-07,EDM,L,D,77,3,7,10,-16,37,0.13,3,9,0,1,0,0,0,0,53,5.7,19:14,--
520,David Booth,2006-07,FLA,L,L,48,3,7,10,0,12,0.21,3,10,0,0,0,0,0,1,86,3.5,9:34,36.4
521,Garnet Exelby,2006-07,ATL,L,D,58,2,8,10,+2,56,0.17,1,9,0,0,1,1,0,0,57,3.5,18:00,--
522,Niclas Wallin,2006-07,CAR,L,D,67,2,8,10,-2,48,0.15,2,10,0,0,0,0,0,0,76,2.6,18:33,--
523,James Wisniewski,2006-07,CHI,R,D,50,2,8,10,+3,39,0.20,2,9,0,1,0,0,0,0,55,3.6,19:00,0.0
524,Kevin Dallman,2006-07,LAK,R,D,53,1,9,10,-13,12,0.19,1,7,0,3,0,0,0,0,76,1.3,12:48,20.0
525,Matt Greene,2006-07,EDM,R,D,78,1,9,10,-22,109,0.13,1,8,0,1,0,1,0,0,52,1.9,17:36,--
526,Bret Hedican,2006-07,CAR,L,D,50,0,10,10,-8,36,0.20,0,6,0,4,0,0,0,0,44,0.0,19:58,--
527,Andrew Alberts,2006-07,BOS,L,D,76,0,10,10,-15,124,0.13,0,9,0,1,0,0,0,0,41,0.0,19:40,0.0
528,Mike Rupp,2006-07,NJD,L,L,76,6,3,9,-10,92,0.12,6,8,0,1,0,0,0,1,60,10.0,6:27,45.5
529,Gregory Campbell,2006-07,FLA,L,C,79,6,3,9,-10,66,0.11,5,8,0,0,1,1,0,0,103,5.8,10:34,45.2
530,Nick Tarnasky,2006-07,TBL,L,L,77,5,4,9,-6,80,0.12,5,9,0,0,0,0,0,1,41,12.2,6:30,30.8
531,Brad Winchester,2006-07,EDM,L,L,59,4,5,9,-10,86,0.15,4,9,0,0,0,0,0,0,66,6.1,8:04,33.3
532,Geoff Platt,2006-07,CBJ,L,C,26,4,5,9,+1,10,0.35,4,8,0,1,0,0,0,0,40,10.0,10:04,56.6
533,Derian Hatcher,2006-07,PHI,L,D,82,3,6,9,-24,67,0.11,0,5,3,4,0,0,0,1,81,3.7,23:40,--
534,Andreas Karlsson,2006-07,TBL,L,C,53,3,6,9,-4,12,0.17,3,8,0,1,0,0,0,1,25,12.0,8:25,45.1
535,Mike Weaver,2006-07,LAK,R,D,39,3,6,9,-4,16,0.23,2,8,1,1,0,0,0,1,22,13.6,15:20,66.7
536,Jordin Tootoo,2006-07,NSH,R,R,65,3,6,9,-11,116,0.14,3,9,0,0,0,0,0,0,77,3.9,8:24,33.3
537,Alexandre Burrows,2006-07,VAN,L,R,81,3,6,9,-7,93,0.11,3,8,0,1,0,0,0,1,70,4.3,11:26,43.8
538,Shawn Thornton,2006-07,ANA,R,L,48,2,7,9,+3,88,0.19,2,8,0,1,0,0,0,0,60,3.3,8:26,25.0
539,Jeff Tambellini,2006-07,NYI,L,L,23,2,7,9,+6,6,0.39,2,9,0,0,0,0,0,0,20,10.0,7:14,0.0
540,Steve Montador,2006-07,FLA,R,D,72,1,8,9,+1,119,0.13,1,8,0,1,0,0,0,0,88,1.1,13:08,--
541,Jan Hejda,2006-07,EDM,L,D,39,1,8,9,-6,20,0.23,1,9,0,0,0,0,1,1,33,3.0,20:23,--
542,Joe Nieuwendyk,2006-07,FLA,L,C,15,5,3,8,-4,4,0.53,3,4,2,4,0,0,0,2,30,16.7,13:24,53.6
543,Denis Hamel,2006-07,"OTT,ATL,PHI",L,L,53,5,3,8,0,10,0.15,5,8,0,0,0,0,0,0,42,11.9,6:05,27.3
544,Jim Dowd,2006-07,NJD,R,C,66,4,4,8,-5,20,0.12,3,6,0,0,1,2,0,1,44,9.1,8:17,51.8
545,Raitis Ivanans,2006-07,LAK,L,L,66,4,4,8,-12,140,0.12,4,8,0,0,0,0,0,0,37,10.8,6:59,0.0
546,Thomas Pock,2006-07,NYR,L,D,44,4,4,8,-4,16,0.18,4,6,0,2,0,0,0,0,76,5.3,16:14,--
547,Tomas Fleischmann,2006-07,WSH,L,L,29,4,4,8,-6,8,0.28,3,7,1,1,0,0,0,1,52,7.7,11:38,35.7
548,Dave Scatchard,2006-07,PHX,R,C,46,3,5,8,-18,72,0.17,3,7,0,0,0,1,0,1,77,3.9,13:31,52.5
549,Michal Handzus,2006-07,CHI,L,C,8,3,5,8,+4,6,1.00,2,4,1,4,0,0,0,0,9,33.3,20:59,51.4
550,Greg Zanon,2006-07,NSH,L,D,66,3,5,8,+16,32,0.12,3,8,0,0,0,0,0,0,43,7.0,17:20,--
551,Mathieu Dandenault,2006-07,MTL,R,R,68,2,6,8,-8,40,0.12,2,8,0,0,0,0,0,0,54,3.7,16:07,0.0
552,Trevor Letowski,2006-07,CAR,R,R,61,2,6,8,-8,18,0.13,2,6,0,1,0,1,0,0,69,2.9,9:41,48.6
553,Ossi Vaananen,2006-07,COL,L,D,74,2,6,8,+6,69,0.11,2,8,0,0,0,0,0,1,32,6.3,14:20,--
554,Joe DiPenta,2006-07,ANA,R,D,76,2,6,8,+1,48,0.11,2,8,0,0,0,0,0,1,33,6.1,12:09,0.0
555,Frantisek Kaberle,2006-07,CAR,L,D,27,2,6,8,+8,20,0.30,1,5,1,3,0,0,0,1,33,6.1,15:32,--
556,Lawrence Nycholat,2006-07,"WSH,OTT",L,D,19,2,6,8,-3,12,0.42,2,6,0,2,0,0,0,0,25,8.0,20:07,--
557,Dennis Seidenberg,2006-07,"PHX,CAR",L,D,52,2,6,8,-16,18,0.15,2,8,0,0,0,0,0,0,83,2.4,16:10,--
558,Freddy Meyer,2006-07,"PHI,NYI",L,D,60,2,6,8,-4,38,0.13,1,4,1,4,0,0,0,0,41,4.9,17:28,--
559,Jason York,2006-07,BOS,R,D,49,1,7,8,-14,32,0.16,1,7,0,0,0,1,0,0,27,3.7,13:04,--
560,Nolan Pratt,2006-07,TBL,L,D,81,1,7,8,0,44,0.10,1,7,0,0,0,1,0,0,30,3.3,15:47,0.0
561,Cam Barker,2006-07,CHI,L,D,35,1,7,8,-12,44,0.23,0,2,1,6,0,0,0,0,38,2.6,19:19,--
562,Aaron Miller,2006-07,LAK,R,D,82,0,8,8,-14,60,0.10,0,7,0,0,0,1,0,0,56,0.0,19:36,0.0
563,Colin White,2006-07,NJD,L,D,69,0,8,8,-8,69,0.12,0,8,0,0,0,0,0,0,47,0.0,22:28,--
564,Pierre Turgeon,2006-07,COL,L,C,17,4,3,7,-1,10,0.41,3,4,1,3,0,0,0,0,31,12.9,10:10,37.0
565,Daniel Carcillo,2006-07,PHX,L,L,18,4,3,7,-7,74,0.39,1,4,3,3,0,0,0,0,32,12.5,14:56,--
566,Eric Boulton,2006-07,ATL,L,L,45,3,4,7,+2,49,0.16,3,7,0,0,0,0,0,0,42,7.1,6:16,50.0
567,Bryan Muir,2006-07,WSH,L,D,26,3,4,7,+3,42,0.27,3,5,0,2,0,0,0,1,28,10.7,14:37,--
568,Clarke MacArthur,2006-07,BUF,L,L,19,3,4,7,+4,4,0.37,3,7,0,0,0,0,0,0,16,18.8,8:54,46.0
569,John LeClair,2006-07,PIT,L,L,21,2,5,7,-2,12,0.33,1,6,1,1,0,0,0,0,27,7.4,11:51,--
570,Bryce Salvador,2006-07,STL,L,D,64,2,5,7,-5,55,0.11,2,7,0,0,0,0,0,0,40,5.0,19:44,--
571,Josh Green,2006-07,VAN,L,C,57,2,5,7,0,25,0.12,2,6,0,0,0,1,0,2,74,2.7,11:25,40.6
572,Jassen Cullimore,2006-07,CHI,L,D,65,1,6,7,-6,64,0.11,1,7,0,0,0,0,0,0,17,5.9,16:17,--
573,Matthew Barnaby,2006-07,DAL,L,R,39,1,6,7,+5,127,0.18,1,7,0,0,0,0,0,0,22,4.6,8:07,0.0
574,Rory Fitzpatrick,2006-07,VAN,R,D,58,1,6,7,+12,46,0.12,1,5,0,0,0,2,0,1,41,2.4,14:06,100.0
575,John Erskine,2006-07,WSH,L,D,29,1,6,7,-13,69,0.24,1,5,0,1,0,1,0,0,14,7.1,18:03,--
576,Jim Vandermeer,2006-07,CHI,L,D,46,1,6,7,-3,53,0.15,1,6,0,1,0,0,0,0,50,2.0,17:50,--
577,Jeff Woywitka,2006-07,STL,L,D,34,1,6,7,+4,12,0.21,1,7,0,0,0,0,0,0,28,3.6,14:45,--
578,Brendan Bell,2006-07,"TOR,PHX",L,D,45,1,6,7,-11,27,0.16,0,5,1,2,0,0,0,0,47,2.1,13:41,0.0
579,Matt Jones,2006-07,PHX,L,D,45,1,6,7,-12,39,0.16,1,6,0,0,0,1,0,0,20,5.0,16:23,--
580,Jeff Taffe,2006-07,PHX,L,L,17,4,2,6,-7,2,0.35,3,3,1,3,0,0,0,0,34,11.8,14:12,39.1
581,Ryan Callahan,2006-07,NYR,R,R,14,4,2,6,+5,9,0.43,4,6,0,0,0,0,0,1,40,10.0,10:31,66.7
582,Ronald Petrovicky,2006-07,PIT,R,R,31,3,3,6,+4,28,0.19,3,6,0,0,0,0,0,1,27,11.1,8:20,50.0
583,Wyatt Smith,2006-07,MIN,L,C,61,3,3,6,-8,16,0.10,2,5,1,1,0,0,0,0,44,6.8,9:31,43.5
584,Jason Krog,2006-07,"ATL,NYR",R,C,23,3,3,6,+5,10,0.26,3,6,0,0,0,0,0,1,22,13.6,12:24,55.4
585,Joel Lundqvist,2006-07,DAL,L,C,36,3,3,6,-5,14,0.17,3,6,0,0,0,0,0,0,36,8.3,11:20,62.6
586,Tim Gleason,2006-07,CAR,L,D,57,2,4,6,-10,57,0.11,1,3,1,2,0,1,0,0,72,2.8,18:53,--
