#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
591,Ryan Jones,2013-14,EDM,L,L,52,2,4,6,0,40,0.12,2,6,0,0,0,0,0,1,59,3.4,9:50,33.3
592,Ryan White,2013-14,MTL,R,C,52,2,4,6,-8,50,0.12,2,6,0,0,0,0,0,1,51,3.9,9:41,50.8
593,Keaton Ellerby,2013-14,WPG,L,D,51,2,4,6,+4,2,0.12,1,5,1,1,0,0,0,1,33,6.1,13:55,--
594,Brandon McMillan,2013-14,PHX,L,L,22,2,4,6,0,4,0.27,2,6,0,0,0,0,0,0,35,5.7,12:35,50.0
595,Dalton Prout,2013-14,CBJ,R,D,49,2,4,6,-7,37,0.12,2,6,0,0,0,0,0,0,56,3.6,17:12,0.0
596,Nate Schmidt,2013-14,WSH,L,D,29,2,4,6,+4,6,0.21,2,6,0,0,0,0,0,0,41,4.9,18:42,--
597,Jordan Leopold,2013-14,STL,L,D,27,1,5,6,+1,6,0.22,1,4,0,2,0,0,0,0,40,2.5,15:36,--
598,Tim Gleason,2013-14,"CAR,TOR",L,D,56,1,5,6,-21,65,0.11,1,6,0,0,0,0,0,0,43,2.3,16:38,--
599,Adam McQuaid,2013-14,BOS,R,D,30,1,5,6,+12,69,0.20,1,6,0,0,0,0,0,0,25,4.0,16:03,--
600,Victor Bartley,2013-14,NSH,L,D,50,1,5,6,0,23,0.12,1,6,0,0,0,0,0,0,21,4.8,15:22,--
601,Luca Sbisa,2013-14,ANA,L,D,30,1,5,6,0,43,0.20,1,6,0,0,0,0,0,0,30,3.3,17:03,--
602,Brian Lashoff,2013-14,DET,L,D,75,1,5,6,-2,36,0.08,1,6,0,0,0,0,0,0,38,2.6,14:26,--
603,Kevan Miller,2013-14,BOS,R,D,47,1,5,6,+20,38,0.13,1,6,0,0,0,0,0,1,41,2.4,17:28,--
604,Connor Carrick,2013-14,WSH,R,D,34,1,5,6,-9,23,0.18,1,6,0,0,0,0,0,0,26,3.9,15:58,--
605,Adam Pardy,2013-14,WPG,L,D,60,0,6,6,+4,38,0.10,0,6,0,0,0,0,0,0,47,0.0,14:25,--
606,Ryan Wilson,2013-14,COL,L,D,28,0,6,6,+1,12,0.21,0,6,0,0,0,0,0,0,23,0.0,14:40,0.0
607,Martin Marincin,2013-14,EDM,L,D,44,0,6,6,-2,16,0.14,0,4,0,1,0,1,0,0,28,0.0,19:10,--
608,Taylor Pyatt,2013-14,"NYR,PIT",L,L,56,4,1,5,-24,20,0.09,3,4,1,1,0,0,0,1,52,7.7,11:35,53.9
609,Tim Jackman,2013-14,"CGY,ANA",R,R,36,4,1,5,-3,103,0.14,4,5,0,0,0,0,0,0,46,8.7,7:06,66.7
610,Daniel Carcillo,2013-14,"LAK,NYR",L,L,57,4,1,5,-1,100,0.09,4,5,0,0,0,0,0,2,44,9.1,9:17,100.0
611,Chris Conner,2013-14,PIT,L,R,19,4,1,5,-3,2,0.26,4,5,0,0,0,0,0,0,17,23.5,11:46,0.0
612,Jason Zucker,2013-14,MIN,L,L,21,4,1,5,+2,2,0.24,3,3,1,2,0,0,0,1,40,10.0,12:59,--
613,Tye McGinn,2013-14,PHI,L,L,18,4,1,5,-1,4,0.28,4,5,0,0,0,0,0,0,16,25.0,11:11,--
614,Raffi Torres,2013-14,SJS,L,L,5,3,2,5,+4,7,1.00,3,5,0,0,0,0,0,0,9,33.3,10:22,50.0
615,Bracken Kearns,2013-14,SJS,L,C,25,3,2,5,-2,6,0.20,2,4,1,1,0,0,0,0,37,8.1,13:12,42.3
616,Jesse Joensuu,2013-14,EDM,L,L,42,3,2,5,-16,16,0.12,2,4,1,1,0,0,0,1,41,7.3,9:19,0.0
617,Brad Malone,2013-14,COL,L,C,32,3,2,5,-4,23,0.16,3,5,0,0,0,0,0,0,16,18.8,6:46,46.9
618,Will Acton,2013-14,EDM,L,C,30,3,2,5,-2,21,0.17,3,5,0,0,0,0,0,1,18,16.7,8:08,50.3
619,Patrick Eaves,2013-14,"DET,NSH",R,R,30,2,3,5,-7,2,0.17,1,2,1,3,0,0,0,0,53,3.8,11:16,46.7
620,Mike Brown,2013-14,"EDM,SJS",R,R,56,2,3,5,-9,94,0.09,2,5,0,0,0,0,0,0,45,4.4,7:09,66.7
621,Anthony Peluso,2013-14,WPG,R,R,53,2,3,5,-5,65,0.09,2,5,0,0,0,0,0,0,24,8.3,5:46,33.3
622,Ed Jovanovski,2013-14,FLA,L,D,37,1,4,5,-6,39,0.14,1,3,0,1,0,1,0,0,44,2.3,16:10,--
623,Clayton Stoner,2013-14,MIN,L,D,63,1,4,5,-6,84,0.08,1,5,0,0,0,0,0,0,48,2.1,13:20,--
624,Mark Fistric,2013-14,ANA,L,D,34,1,4,5,+9,28,0.15,1,4,0,1,0,0,0,0,22,4.6,15:24,--
625,Filip Forsberg,2013-14,NSH,R,L,13,1,4,5,-8,4,0.38,0,1,1,4,0,0,0,0,20,5.0,11:24,--
626,Nick Schultz,2013-14,"EDM,CBJ",L,D,69,0,5,5,-13,28,0.07,0,4,0,0,0,1,0,0,35,0.0,16:19,--
627,Corey Potter,2013-14,"EDM,BOS",R,D,19,0,5,5,-1,21,0.26,0,3,0,2,0,0,0,0,17,0.0,13:46,--
628,Simon Despres,2013-14,PIT,L,D,34,0,5,5,+4,26,0.15,0,4,0,1,0,0,0,0,41,0.0,16:45,--
629,Linden Vey,2013-14,LAK,R,R,18,0,5,5,0,0,0.28,0,3,0,1,0,1,0,0,8,0.0,12:08,44.4
630,Jack Skille,2013-14,CBJ,R,R,16,4,0,4,+2,6,0.25,4,4,0,0,0,0,0,1,23,17.4,8:40,100.0
631,Stephane Da Costa,2013-14,OTT,R,C,12,3,1,4,+2,2,0.33,2,3,1,1,0,0,0,0,20,15.0,10:25,40.5
632,Eric Boulton,2013-14,NYI,L,L,23,2,2,4,0,88,0.17,2,4,0,0,0,0,0,0,21,9.5,6:25,--
633,Stephen Weiss,2013-14,DET,L,C,26,2,2,4,-4,12,0.15,2,3,0,0,0,1,1,1,28,7.1,14:46,51.5
634,Luke Gazdic,2013-14,EDM,L,L,67,2,2,4,-8,127,0.06,2,4,0,0,0,0,0,0,30,6.7,5:48,100.0
635,Dustin Jeffrey,2013-14,"PIT,DAL",L,L,34,2,2,4,-4,2,0.12,2,4,0,0,0,0,0,0,30,6.7,9:34,47.8
636,Zac Rinaldo,2013-14,PHI,L,C,67,2,2,4,-13,153,0.06,2,4,0,0,0,0,0,1,54,3.7,7:42,66.7
637,Rasmus Ristolainen,2013-14,BUF,R,D,34,2,2,4,-15,6,0.12,2,4,0,0,0,0,0,0,52,3.9,19:07,0.0
638,Bryce Salvador,2013-14,NJD,L,D,40,1,3,4,-2,29,0.10,1,4,0,0,0,0,0,0,24,4.2,20:18,--
639,John Erskine,2013-14,WSH,L,D,37,1,3,4,-5,56,0.11,1,4,0,0,0,0,0,0,38,2.6,15:36,--
640,Rostislav Klesla,2013-14,PHX,L,D,25,1,3,4,-3,24,0.16,1,4,0,0,0,0,0,0,22,4.6,15:31,--
641,Carlo Colaiacovo,2013-14,STL,L,D,25,1,3,4,-4,18,0.16,1,3,0,1,0,0,0,0,18,5.6,15:09,--
642,Zach Boychuk,2013-14,CAR,L,L,11,1,3,4,+2,0,0.36,1,4,0,0,0,0,0,0,15,6.7,10:12,0.0
643,Michael Latta,2013-14,WSH,R,C,17,1,3,4,0,12,0.24,1,4,0,0,0,0,0,0,6,16.7,7:43,52.2
644,Colton Sissons,2013-14,NSH,R,C,17,1,3,4,0,4,0.24,1,4,0,0,0,0,0,0,13,7.7,10:37,48.6
645,Krys Barch,2013-14,FLA,L,R,55,0,4,4,-10,99,0.07,0,4,0,0,0,0,0,0,19,0.0,5:59,100.0
646,Rob Scuderi,2013-14,PIT,L,D,53,0,4,4,-8,2,0.08,0,4,0,0,0,0,0,0,28,0.0,18:55,--
647,Jean-Philippe Cote,2013-14,TBL,L,D,19,0,4,4,0,22,0.21,0,4,0,0,0,0,0,0,12,0.0,10:00,--
648,Mike Komisarek,2013-14,CAR,R,D,32,0,4,4,-4,14,0.13,0,4,0,0,0,0,0,0,20,0.0,11:42,--
649,Peter Harrold,2013-14,NJD,R,D,33,0,4,4,-2,14,0.12,0,4,0,0,0,0,0,0,32,0.0,18:40,--
650,Johan Larsson,2013-14,BUF,L,L,28,0,4,4,0,19,0.14,0,4,0,0,0,0,0,0,21,0.0,13:27,47.4
651,Tyler Wotherspoon,2013-14,CGY,L,D,14,0,4,4,-3,4,0.29,0,4,0,0,0,0,0,0,3,0.0,13:27,--
652,Rickard Rakell,2013-14,ANA,R,L,18,0,4,4,-3,2,0.22,0,4,0,0,0,0,0,0,22,0.0,11:43,49.0
653,Stephane Veilleux,2013-14,MIN,L,L,34,3,0,3,-2,21,0.09,3,3,0,0,0,0,0,0,26,11.5,8:26,50.0
654,Cam Janssen,2013-14,NJD,R,R,24,3,0,3,+3,22,0.13,3,3,0,0,0,0,0,0,11,27.3,4:55,--
655,Jordan Szwarz,2013-14,PHX,R,C,26,3,0,3,-6,19,0.12,3,3,0,0,0,0,0,1,25,12.0,8:39,33.3
656,Chris Summers,2013-14,PHX,L,D,18,2,1,3,0,15,0.17,2,3,0,0,0,0,0,0,17,11.8,14:55,--
657,Casey Wellman,2013-14,WSH,R,C,13,2,1,3,+3,0,0.23,2,3,0,0,0,0,0,0,15,13.3,9:22,51.6
658,Markus Granlund,2013-14,CGY,L,C,7,2,1,3,+2,0,0.43,1,2,0,0,1,1,0,0,9,22.2,12:05,51.9
659,Mikhail Grigorenko,2013-14,BUF,L,C,18,2,1,3,-3,2,0.17,2,2,0,1,0,0,0,0,20,10.0,11:26,51.5
660,Mikael Samuelsson,2013-14,DET,R,R,26,1,2,3,-4,6,0.12,1,1,0,2,0,0,0,0,36,2.8,10:21,0.0
661,Zenon Konopka,2013-14,"MIN,BUF",L,C,59,1,2,3,-9,88,0.05,1,3,0,0,0,0,0,0,21,4.8,7:54,60.9
662,Paul Postma,2013-14,WPG,R,D,20,1,2,3,+1,8,0.15,1,3,0,0,0,0,0,1,19,5.3,16:08,--
663,Aaron Ness,2013-14,NYI,L,D,20,1,2,3,-13,10,0.15,1,3,0,0,0,0,0,0,23,4.4,14:48,--
664,Zach Redmond,2013-14,WPG,R,D,10,1,2,3,+1,0,0.30,1,3,0,0,0,0,0,0,10,10.0,15:20,--
665,Jordan Caron,2013-14,BOS,L,R,35,1,2,3,-8,36,0.09,1,3,0,0,0,0,0,0,52,1.9,10:55,25.0
666,Jacob Josefson,2013-14,NJD,L,C,27,1,2,3,0,4,0.11,0,2,0,0,1,1,0,0,21,4.8,10:08,49.4
667,Jerry D'Amigo,2013-14,TOR,L,R,22,1,2,3,-1,0,0.14,1,3,0,0,0,0,0,0,12,8.3,8:03,25.0
668,Darren Archibald,2013-14,VAN,L,R,16,1,2,3,+1,0,0.19,1,3,0,0,0,0,0,0,11,9.1,7:48,0.0
669,Joakim Nordstrom,2013-14,CHI,L,C,16,1,2,3,-2,2,0.19,1,3,0,0,0,0,0,0,26,3.9,11:41,37.0
670,Adam Larsson,2013-14,NJD,R,D,26,1,2,3,-1,12,0.12,1,3,0,0,0,0,0,1,20,5.0,17:47,--
671,Oscar Klefbom,2013-14,EDM,L,D,17,1,2,3,-6,0,0.18,1,3,0,0,0,0,0,0,14,7.1,15:48,--
672,Matt Carkner,2013-14,NYI,R,D,53,0,3,3,-10,149,0.06,0,3,0,0,0,0,0,0,50,0.0,11:59,--
673,Radek Martinek,2013-14,NYI,R,D,13,0,3,3,+4,4,0.23,0,3,0,0,0,0,0,0,12,0.0,15:29,--
674,Shane O'Brien,2013-14,CGY,L,D,45,0,3,3,-8,58,0.07,0,3,0,0,0,0,0,0,16,0.0,11:16,--
675,Tim Sestito,2013-14,NJD,L,L,16,0,3,3,+1,2,0.19,0,3,0,0,0,0,0,0,13,0.0,9:06,42.6
676,Patrice Cormier,2013-14,WPG,L,C,9,0,3,3,+2,7,0.33,0,3,0,0,0,0,0,0,4,0.0,6:58,56.5
677,Carter Ashton,2013-14,TOR,L,R,32,0,3,3,+1,19,0.09,0,3,0,0,0,0,0,0,23,0.0,6:16,52.2
678,Patrick Wey,2013-14,WSH,R,D,9,0,3,3,0,5,0.33,0,3,0,0,0,0,0,0,5,0.0,14:35,--
679,Chad Billins,2013-14,CGY,L,D,10,0,3,3,-3,0,0.30,0,3,0,0,0,0,0,0,3,0.0,12:13,--
680,Chuck Kobasew,2013-14,PIT,R,R,33,2,0,2,+1,15,0.06,2,2,0,0,0,0,0,2,37,5.4,11:13,50.0
681,Jay Rosehill,2013-14,PHI,L,L,34,2,0,2,-8,90,0.06,2,2,0,0,0,0,0,0,14,14.3,4:57,0.0
682,Blair Jones,2013-14,CGY,R,C,14,2,0,2,0,21,0.14,1,1,0,0,1,1,0,0,14,14.3,11:23,47.4
683,Alex Grant,2013-14,ANA,R,D,2,2,0,2,+3,2,1.00,2,2,0,0,0,0,0,0,2,100.0,12:11,--
684,Aaron Volpatti,2013-14,WSH,L,L,41,2,0,2,-3,49,0.05,2,2,0,0,0,0,0,0,18,11.1,7:22,33.3
685,Matt Fraser,2013-14,BOS,L,R,14,2,0,2,0,10,0.14,2,2,0,0,0,0,0,0,13,15.4,9:39,50.0
686,Harry Zolnierczyk,2013-14,PIT,L,L,13,2,0,2,0,12,0.15,2,2,0,0,0,0,0,0,12,16.7,10:08,100.0
687,Taylor Fedun,2013-14,EDM,R,D,4,2,0,2,-1,0,0.50,2,2,0,0,0,0,0,0,6,33.3,12:13,--
688,Jean-Gabriel Pageau,2013-14,OTT,R,C,28,2,0,2,-5,12,0.07,2,2,0,0,0,0,0,0,31,6.5,10:15,48.0
689,Jim Slater,2013-14,WPG,L,C,27,1,1,2,-5,8,0.07,1,2,0,0,0,0,0,0,24,4.2,10:38,58.0
690,Matt Kassian,2013-14,OTT,L,L,33,1,1,2,-1,63,0.06,1,2,0,0,0,0,0,0,12,8.3,4:26,--
691,Mark Fraser,2013-14,"TOR,EDM",L,D,42,1,1,2,-15,76,0.05,1,2,0,0,0,0,0,0,11,9.1,15:22,--
692,Jared Boll,2013-14,CBJ,R,R,28,1,1,2,-6,62,0.07,1,2,0,0,0,0,0,0,12,8.3,7:38,0.0
693,Brett Sutter,2013-14,CAR,L,L,17,1,1,2,-4,9,0.12,1,2,0,0,0,0,0,1,16,6.3,7:34,50.7
694,John McCarthy,2013-14,SJS,L,C,36,1,1,2,-11,4,0.06,1,2,0,0,0,0,0,0,49,2.0,11:03,53.4
695,David Warsofsky,2013-14,BOS,L,D,6,1,1,2,+1,0,0.33,1,2,0,0,0,0,0,0,10,10.0,16:10,--
696,Matt Gilroy,2013-14,FLA,R,D,16,1,1,2,-2,6,0.13,1,2,0,0,0,0,0,0,27,3.7,16:15,--
697,Chris Brown,2013-14,"PHX,WSH",R,R,12,1,1,2,0,17,0.17,1,2,0,0,0,0,0,0,8,12.5,8:42,37.5
698,Alexander Urbom,2013-14,WSH,L,D,20,1,1,2,+1,19,0.10,1,1,0,0,0,1,0,0,16,6.3,14:36,--
699,Phil Varone,2013-14,BUF,L,C,9,1,1,2,-3,4,0.22,1,2,0,0,0,0,0,0,15,6.7,11:24,46.4
700,Julien Brouillette,2013-14,WSH,L,D,10,1,1,2,+3,0,0.20,1,2,0,0,0,0,0,1,4,25.0,15:33,--
701,Kenny Agostino,2013-14,CGY,L,L,8,1,1,2,-2,0,0.25,1,2,0,0,0,0,0,0,12,8.3,11:06,--
702,Justin Florek,2013-14,BOS,L,L,4,1,1,2,+1,0,0.50,1,2,0,0,0,0,0,0,5,20.0,11:51,0.0
703,Josh Leivo,2013-14,TOR,R,L,7,1,1,2,0,0,0.29,1,2,0,0,0,0,0,0,4,25.0,9:52,0.0
704,Dmitrij Jaskin,2013-14,STL,L,R,18,1,1,2,-3,8,0.11,1,2,0,0,0,0,0,0,18,5.6,10:37,50.0
705,Matt Dumba,2013-14,MIN,R,D,13,1,1,2,-5,2,0.15,0,0,1,2,0,0,0,0,12,8.3,12:27,--
706,Simon Moser,2013-14,NSH,L,C,6,1,1,2,0,2,0.33,1,2,0,0,0,0,0,0,7,14.3,10:08,--
707,Douglas Murray,2013-14,MTL,L,D,53,0,2,2,-12,42,0.04,0,2,0,0,0,0,0,0,26,0.0,14:21,--
708,Colin Fraser,2013-14,LAK,L,C,33,0,2,2,-4,30,0.06,0,2,0,0,0,0,0,0,22,0.0,8:59,50.3
709,Alexander Sulzer,2013-14,BUF,L,D,25,0,2,2,-3,8,0.08,0,0,0,1,0,1,0,0,21,0.0,18:08,--
710,Tyson Strachan,2013-14,WSH,R,D,18,0,2,2,-2,28,0.11,0,2,0,0,0,0,0,0,7,0.0,17:20,--
711,Rostislav Olesz,2013-14,NJD,L,L,10,0,2,2,-1,0,0.20,0,1,0,1,0,0,0,0,9,0.0,11:25,33.3
712,Adam Cracknell,2013-14,STL,R,R,19,0,2,2,0,0,0.11,0,2,0,0,0,0,0,0,16,0.0,8:11,37.0
713,Cory Emmerton,2013-14,DET,L,C,18,0,2,2,-2,4,0.11,0,2,0,0,0,0,0,0,22,0.0,8:57,54.2
714,Steven Pinizzotto,2013-14,EDM,R,R,6,0,2,2,-1,15,0.33,0,2,0,0,0,0,0,0,2,0.0,9:39,--
715,Justin Falk,2013-14,NYR,L,D,21,0,2,2,-5,20,0.10,0,2,0,0,0,0,0,0,10,0.0,11:56,--
716,Chris Terry,2013-14,CAR,L,L,10,0,2,2,-4,0,0.20,0,0,0,2,0,0,0,0,13,0.0,12:05,--
717,Linus Omark,2013-14,"EDM,BUF",L,L,14,0,2,2,-6,6,0.14,0,0,0,2,0,0,0,0,10,0.0,12:30,0.0
718,Colby Robak,2013-14,FLA,L,D,16,0,2,2,-4,6,0.13,0,1,0,0,0,1,0,0,15,0.0,18:34,--
719,James Wright,2013-14,WPG,L,C,59,0,2,2,-3,15,0.03,0,2,0,0,0,0,0,0,41,0.0,9:35,46.8
720,Derek Grant,2013-14,OTT,L,C,20,0,2,2,-3,4,0.10,0,2,0,0,0,0,0,0,31,0.0,9:34,52.7
721,Ben Hanowski,2013-14,CGY,L,R,11,0,2,2,-2,2,0.18,0,2,0,0,0,0,0,0,10,0.0,7:15,100.0
722,Lane MacDermid,2013-14,"DAL,CGY",L,L,7,0,2,2,+1,12,0.29,0,2,0,0,0,0,0,0,1,0.0,5:34,50.0
723,Chris Breen,2013-14,CGY,L,D,9,0,2,2,+1,5,0.22,0,2,0,0,0,0,0,0,4,0.0,9:23,--
724,Max Reinhart,2013-14,CGY,L,C,8,0,2,2,+1,2,0.25,0,2,0,0,0,0,0,0,7,0.0,10:42,22.2
725,Jarred Tinordi,2013-14,MTL,L,D,22,0,2,2,-2,40,0.09,0,2,0,0,0,0,0,0,10,0.0,14:32,--
726,Andy Miele,2013-14,PHX,L,C,7,0,2,2,+4,5,0.29,0,2,0,0,0,0,0,0,6,0.0,9:21,35.7
727,Nathan Beaulieu,2013-14,MTL,L,D,17,0,2,2,+6,8,0.12,0,2,0,0,0,0,0,0,15,0.0,13:14,--
728,Kevin Czuczman,2013-14,NYI,L,D,13,0,2,2,-5,14,0.15,0,2,0,0,0,0,0,0,24,0.0,19:33,100.0
729,Matt Pelech,2013-14,SJS,R,R,6,1,0,1,+1,22,0.17,1,1,0,0,0,0,0,1,3,33.3,3:56,--
730,John Scott,2013-14,BUF,L,L,56,1,0,1,-12,125,0.02,1,1,0,0,0,0,0,0,16,6.3,6:45,--
731,John Albert,2013-14,WPG,L,C,9,1,0,1,-3,0,0.11,1,1,0,0,0,0,0,0,5,20.0,5:07,42.9
732,Mattias Tedenby,2013-14,NJD,L,R,15,1,0,1,-8,10,0.07,1,1,0,0,0,0,0,0,9,11.1,10:01,0.0
733,Luke Adam,2013-14,BUF,L,C,12,1,0,1,0,4,0.08,1,1,0,0,0,0,0,0,16,6.3,12:50,38.5
734,Mark Borowiecki,2013-14,OTT,L,D,13,1,0,1,-2,48,0.08,1,1,0,0,0,0,0,0,6,16.7,12:35,--
735,Carl Klingberg,2013-14,WPG,R,L,3,1,0,1,+2,0,0.33,1,1,0,0,0,0,0,0,3,33.3,8:52,--
736,Stefan Elliott,2013-14,COL,R,D,1,1,0,1,0,0,1.00,1,1,0,0,0,0,0,0,1,100.0,16:51,--
737,Nicolas Deslauriers,2013-14,BUF,L,L,17,1,0,1,-10,18,0.06,1,1,0,0,0,0,0,0,30,3.3,13:09,0.0
738,Corban Knight,2013-14,CGY,R,C,7,1,0,1,-1,0,0.14,1,1,0,0,0,0,0,0,4,25.0,7:56,47.1
739,Roman Horak,2013-14,"CGY,EDM",L,C,3,1,0,1,-1,0,0.33,1,1,0,0,0,0,0,0,2,50.0,9:25,66.7
740,Adam Almquist,2013-14,DET,L,D,2,1,0,1,-1,0,0.50,1,1,0,0,0,0,0,0,2,50.0,17:13,--
741,Tyler Pitlick,2013-14,EDM,R,C,10,1,0,1,-2,0,0.10,1,1,0,0,0,0,0,0,9,11.1,8:58,33.3
742,Brett Connolly,2013-14,TBL,R,R,11,1,0,1,-5,4,0.09,1,1,0,0,0,0,0,1,12,8.3,12:01,48.1
743,Frank Corrado,2013-14,VAN,R,D,15,1,0,1,-2,4,0.07,1,1,0,0,0,0,0,0,20,5.0,12:34,--
744,Johnny Gaudreau,2013-14,CGY,L,L,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,1,100.0,15:11,--
745,John Persson,2013-14,NYI,L,L,10,1,0,1,-4,6,0.10,1,1,0,0,0,0,0,0,16,6.3,12:02,0.0
746,Mike Halmo,2013-14,NYI,L,L,20,1,0,1,-1,32,0.05,1,1,0,0,0,0,0,0,25,4.0,9:30,20.0
747,Jeremy Welsh,2013-14,VAN,L,C,19,1,0,1,-1,6,0.05,1,1,0,0,0,0,0,0,13,7.7,6:51,51.1
748,Kellan Lain,2013-14,VAN,L,L,9,1,0,1,+1,21,0.11,1,1,0,0,0,0,0,0,7,14.3,5:13,48.7
749,Eriah Hayes,2013-14,SJS,R,R,15,1,0,1,-2,2,0.07,1,1,0,0,0,0,0,0,17,5.9,7:50,42.9
750,Nikita Zadorov,2013-14,BUF,L,D,7,1,0,1,-4,4,0.14,1,1,0,0,0,0,0,0,4,25.0,17:10,--
751,Matt Carey,2013-14,CHI,L,L,2,1,0,1,-1,2,0.50,1,1,0,0,0,0,0,0,1,100.0,9:38,47.6
752,Mike Rupp,2013-14,MIN,L,L,13,0,1,1,+1,23,0.08,0,1,0,0,0,0,0,0,6,0.0,6:13,0.0
753,Nolan Yonkman,2013-14,ANA,R,D,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,3,0.0,14:54,--
754,George Parros,2013-14,MTL,R,R,22,0,1,1,-6,85,0.05,0,1,0,0,0,0,0,0,4,0.0,4:33,--
755,Jordin Tootoo,2013-14,DET,R,R,11,0,1,1,-3,5,0.09,0,1,0,0,0,0,0,0,11,0.0,6:59,--
756,Maxime Fortunus,2013-14,DAL,R,D,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,16:17,--
757,Joey Crabb,2013-14,FLA,R,R,9,0,1,1,-2,7,0.11,0,1,0,0,0,0,0,0,5,0.0,14:23,50.0
758,Kris Newbury,2013-14,PHI,L,C,4,0,1,1,0,7,0.25,0,1,0,0,0,0,0,0,1,0.0,5:02,42.9
759,Denis Grebeshkov,2013-14,EDM,L,D,7,0,1,1,0,2,0.14,0,1,0,0,0,0,0,0,3,0.0,13:41,--
760,Ben Eager,2013-14,EDM,L,L,7,0,1,1,+1,2,0.14,0,1,0,0,0,0,0,0,4,0.0,7:13,50.0
761,Aaron Rome,2013-14,DAL,L,D,25,0,1,1,-6,11,0.04,0,1,0,0,0,0,0,0,15,0.0,13:05,--
762,Chris Porter,2013-14,STL,L,L,22,0,1,1,-3,0,0.05,0,1,0,0,0,0,0,0,24,0.0,10:23,30.0
763,Kevin Porter,2013-14,BUF,L,C,12,0,1,1,-5,2,0.08,0,1,0,0,0,0,0,0,3,0.0,11:38,34.0
764,Travis Morin,2013-14,DAL,L,C,4,0,1,1,+2,0,0.25,0,1,0,0,0,0,0,0,4,0.0,10:20,50.0
765,Chris VandeVelde,2013-14,PHI,L,C,18,0,1,1,-3,6,0.06,0,0,0,1,0,0,0,0,8,0.0,7:44,40.0
766,Andrew Ebbett,2013-14,PIT,L,C,9,0,1,1,-4,0,0.11,0,1,0,0,0,0,0,0,9,0.0,11:03,42.9
767,Derek Smith,2013-14,CGY,L,D,14,0,1,1,-10,2,0.07,0,1,0,0,0,0,0,0,12,0.0,9:32,66.7
768,Keith Aulie,2013-14,TBL,L,D,15,0,1,1,-3,9,0.07,0,1,0,0,0,0,0,0,6,0.0,9:49,--
769,Jonathon Blum,2013-14,MIN,R,D,15,0,1,1,-1,0,0.07,0,1,0,0,0,0,0,0,11,0.0,11:40,--
770,Jack Hillen,2013-14,WSH,L,D,13,0,1,1,-4,4,0.08,0,1,0,0,0,0,0,0,12,0.0,18:16,--
771,Sean Collins,2013-14,CBJ,L,C,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,6,0.0,8:11,--
772,Anton Lander,2013-14,EDM,L,C,27,0,1,1,-10,4,0.04,0,1,0,0,0,0,0,0,18,0.0,13:38,44.4
773,David Rundblad,2013-14,"PHX,CHI",R,D,17,0,1,1,-4,6,0.06,0,0,0,1,0,0,0,0,21,0.0,13:45,--
774,Brian Dumoulin,2013-14,PIT,L,D,6,0,1,1,+1,4,0.17,0,1,0,0,0,0,0,0,3,0.0,19:14,--
775,Bobby Butler,2013-14,FLA,R,R,2,0,1,1,+1,2,0.50,0,1,0,0,0,0,0,0,5,0.0,13:50,--
776,Alexander Petrovic,2013-14,FLA,R,D,7,0,1,1,+3,8,0.14,0,1,0,0,0,0,0,0,4,0.0,12:14,--
777,Michael Chaput,2013-14,CBJ,L,C,17,0,1,1,0,2,0.06,0,1,0,0,0,0,0,0,6,0.0,8:54,42.9
778,Jason Akeson,2013-14,PHI,R,R,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,2,0.0,13:22,--
779,Ben Street,2013-14,CGY,L,C,13,0,1,1,-2,4,0.08,0,1,0,0,0,0,0,0,17,0.0,10:36,46.0
780,David Broll,2013-14,TOR,L,L,5,0,1,1,+1,5,0.20,0,1,0,0,0,0,0,0,3,0.0,8:11,--
781,Johan Sundstrom,2013-14,NYI,R,C,11,0,1,1,0,6,0.09,0,1,0,0,0,0,0,0,13,0.0,8:40,36.4
782,Jake McCabe,2013-14,BUF,L,D,7,0,1,1,-3,15,0.14,0,1,0,0,0,0,0,0,1,0.0,15:13,--
783,Cedric Paquette,2013-14,TBL,L,C,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,1,0.0,14:33,55.2
784,Dmitry Korobov,2013-14,TBL,L,D,3,0,1,1,0,2,0.33,0,1,0,0,0,0,0,0,0,--,10:41,--
785,Chad Ruhwedel,2013-14,BUF,R,D,21,0,1,1,-3,2,0.05,0,0,0,1,0,0,0,0,35,0.0,17:53,--
786,Michael Zalewski,2013-14,VAN,L,L,2,0,1,1,+2,0,0.50,0,0,0,1,0,0,0,0,2,0.0,12:08,--
787,Christian Folin,2013-14,MIN,R,D,1,0,1,1,+3,0,1.00,0,1,0,0,0,0,0,0,0,--,19:26,--
788,Hal Gill,2013-14,PHI,L,D,6,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,14:51,--
789,Arron Asham,2013-14,NYR,R,R,6,0,0,0,-5,14,0.00,0,0,0,0,0,0,0,0,1,0.0,7:29,--
