#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
392,Tanner Glass,2011-12,WPG,L,L,78,5,11,16,-12,73,0.21,5,16,0,0,0,0,0,1,86,5.8,13:25,39.7
393,Roman Josi,2011-12,NSH,L,D,52,5,11,16,+1,14,0.31,4,12,1,4,0,0,0,0,64,7.8,18:23,--
394,Eric Belanger,2011-12,EDM,L,C,78,4,12,16,-13,32,0.21,2,10,1,5,1,1,0,0,118,3.4,14:44,55.3
395,Jeff Halpern,2011-12,WSH,R,C,69,4,12,16,-1,24,0.23,4,16,0,0,0,0,0,1,63,6.4,12:36,58.4
396,Aaron Johnson,2011-12,CBJ,L,D,56,3,13,16,-12,26,0.29,2,14,1,2,0,0,0,0,63,4.8,16:30,--
397,Kyle Chipchura,2011-12,PHX,L,C,53,3,13,16,+2,42,0.30,3,16,0,0,0,0,0,0,43,7.0,10:32,47.8
398,Raphael Diaz,2011-12,MTL,R,D,59,3,13,16,-7,30,0.27,3,10,0,4,0,2,0,1,61,4.9,18:00,50.0
399,Josh Gorges,2011-12,MTL,L,D,82,2,14,16,+14,39,0.20,2,16,0,0,0,0,1,1,59,3.4,22:38,--
400,Brian Lee,2011-12,"OTT,TBL",R,D,55,1,15,16,-8,35,0.29,1,16,0,0,0,0,0,0,32,3.1,15:32,--
401,Andy Greene,2011-12,NJD,L,D,56,1,15,16,+3,16,0.29,1,15,0,1,0,0,0,0,53,1.9,19:30,--
402,Mike Weaver,2011-12,FLA,R,D,82,0,16,16,-2,14,0.20,0,15,0,0,0,1,0,0,51,0.0,20:20,--
403,Daniel Paille,2011-12,BOS,L,L,69,9,6,15,-5,15,0.22,7,13,0,0,2,2,0,1,86,10.5,11:30,28.6
404,Nate Thompson,2011-12,TBL,L,C,68,9,6,15,-23,21,0.22,9,15,0,0,0,0,0,1,85,10.6,14:49,49.5
405,TJ Galiardi,2011-12,"COL,SJS",L,L,69,9,6,15,-8,53,0.22,8,14,0,0,1,1,0,2,113,8.0,13:03,44.9
406,Brian Gionta,2011-12,MTL,R,R,31,8,7,15,-7,16,0.48,6,12,2,3,0,0,0,0,75,10.7,19:26,42.4
407,Matt Frattin,2011-12,TOR,R,R,56,8,7,15,-4,25,0.27,8,14,0,1,0,0,0,2,92,8.7,13:10,25.0
408,Jordan Caron,2011-12,BOS,L,R,48,7,8,15,0,14,0.31,7,15,0,0,0,0,0,0,57,12.3,11:32,50.0
409,Jamal Mayers,2011-12,CHI,R,R,81,6,9,15,-4,91,0.19,6,14,0,1,0,0,0,1,70,8.6,9:48,56.1
410,Tom Wandell,2011-12,DAL,L,C,72,6,9,15,-5,16,0.21,6,15,0,0,0,0,0,0,103,5.8,9:44,43.5
411,Jaroslav Spacek,2011-12,"MTL,CAR",L,D,46,5,10,15,+6,8,0.33,2,10,3,5,0,0,0,1,42,11.9,16:05,--
412,Johnny Boychuk,2011-12,BOS,R,D,77,5,10,15,+27,53,0.19,5,15,0,0,0,0,0,2,171,2.9,20:37,--
413,Ladislav Smid,2011-12,EDM,L,D,78,5,10,15,+4,44,0.19,5,14,0,0,0,1,0,0,47,10.6,20:54,--
414,Blake Comeau,2011-12,"NYI,CGY",R,L,74,5,10,15,-11,30,0.20,5,15,0,0,0,0,0,0,137,3.7,15:27,31.9
415,Michael Frolik,2011-12,CHI,L,R,63,5,10,15,-10,22,0.24,5,14,0,0,0,1,0,0,117,4.3,12:52,33.3
416,Matt Greene,2011-12,LAK,R,D,82,4,11,15,+4,58,0.18,4,14,0,0,0,1,0,2,76,5.3,16:40,--
417,Matt Beleskey,2011-12,ANA,L,L,70,4,11,15,-2,72,0.21,4,14,0,1,0,0,0,0,75,5.3,10:16,42.3
418,Brett Connolly,2011-12,TBL,R,R,68,4,11,15,-9,30,0.22,3,12,1,3,0,0,1,2,94,4.3,11:28,38.5
419,Pavel Kubina,2011-12,"TBL,PHI",R,D,69,3,12,15,-2,74,0.22,3,15,0,0,0,0,0,1,75,4.0,19:16,--
420,Brett Clark,2011-12,TBL,L,D,82,2,13,15,-26,20,0.18,2,13,0,2,0,0,0,0,61,3.3,18:23,--
421,Marc-Andre Gragnani,2011-12,"BUF,VAN",L,D,58,2,13,15,+6,26,0.26,1,8,1,7,0,0,0,0,47,4.3,16:09,100.0
422,Chris Butler,2011-12,CGY,L,D,68,2,13,15,-9,34,0.22,2,12,0,3,0,0,0,0,62,3.2,21:36,--
423,Niklas Hjalmarsson,2011-12,CHI,L,D,69,1,14,15,+9,14,0.22,1,14,0,0,0,1,0,0,65,1.5,20:11,--
424,Richard Park,2011-12,PIT,R,R,54,7,7,14,-1,12,0.26,6,11,0,2,1,1,0,4,44,15.9,10:55,55.7
425,Derek MacKenzie,2011-12,CBJ,L,C,66,7,7,14,+4,40,0.21,4,10,1,1,2,3,0,2,61,11.5,10:30,54.6
426,Chuck Kobasew,2011-12,COL,R,R,58,7,7,14,-10,51,0.24,6,12,0,1,1,1,0,2,65,10.8,11:51,31.8
427,Matt Martin,2011-12,NYI,L,L,80,7,7,14,-17,121,0.18,7,12,0,0,0,2,0,1,130,5.4,12:09,43.5
428,Cam Atkinson,2011-12,CBJ,R,R,27,7,7,14,+1,14,0.52,6,12,1,2,0,0,0,0,66,10.6,15:23,0.0
429,Steve Montador,2011-12,CHI,R,D,52,5,9,14,+4,45,0.27,3,8,2,6,0,0,0,1,57,8.8,14:46,--
430,Gilbert Brule,2011-12,PHX,R,C,33,5,9,14,+7,11,0.42,4,13,1,1,0,0,0,0,56,8.9,11:34,38.1
431,Dwight King,2011-12,LAK,L,L,27,5,9,14,+3,10,0.52,5,12,0,2,0,0,0,1,42,11.9,14:38,66.7
432,Kurtis Foster,2011-12,"ANA,NJD,MIN",R,D,51,4,10,14,-13,35,0.27,2,3,2,11,0,0,0,0,85,4.7,15:54,--
433,Joe Vitale,2011-12,PIT,R,C,68,4,10,14,-5,56,0.21,4,13,0,0,0,1,0,1,70,5.7,11:11,55.7
434,Sheldon Brookbank,2011-12,ANA,R,D,80,3,11,14,+11,72,0.18,3,13,0,0,0,1,0,1,49,6.1,15:36,--
435,Mark Stuart,2011-12,WPG,L,D,80,3,11,14,-4,98,0.18,2,13,0,0,1,1,0,1,60,5.0,17:12,--
436,TJ Brodie,2011-12,CGY,L,D,54,2,12,14,+3,14,0.26,1,8,1,6,0,0,0,2,44,4.6,16:29,--
437,Bryan Allen,2011-12,CAR,L,D,82,1,13,14,-1,76,0.17,1,13,0,0,0,1,0,1,87,1.2,19:10,--
438,David Steckel,2011-12,TOR,L,C,76,8,5,13,-14,10,0.17,5,10,1,1,2,2,0,0,79,10.1,12:50,58.0
439,Ben Eager,2011-12,EDM,L,L,63,8,5,13,-1,107,0.21,8,13,0,0,0,0,0,3,69,11.6,8:32,0.0
440,Devante Smith-Pelly,2011-12,ANA,R,R,49,7,6,13,-7,16,0.27,5,10,1,2,1,1,0,1,66,10.6,12:03,28.6
441,Bruno Gervais,2011-12,TBL,R,D,50,6,7,13,-4,8,0.26,5,11,1,2,0,0,0,0,57,10.5,14:16,--
442,Darroll Powe,2011-12,MIN,L,C,82,6,7,13,-20,57,0.16,6,13,0,0,0,0,0,1,109,5.5,13:59,43.8
443,Drayson Bowman,2011-12,CAR,L,L,37,6,7,13,+2,4,0.35,6,12,0,1,0,0,0,0,70,8.6,13:21,--
444,Marcus Foligno,2011-12,BUF,L,L,14,6,7,13,+6,9,0.93,4,10,2,3,0,0,0,1,23,26.1,15:49,0.0
445,Shawn Thornton,2011-12,BOS,R,L,81,5,8,13,-7,154,0.16,4,12,0,0,1,1,0,0,114,4.4,9:11,42.1
446,Antti Miettinen,2011-12,WPG,R,R,45,5,8,13,-5,0,0.29,4,9,1,4,0,0,0,0,58,8.6,11:42,42.9
447,Jason Demers,2011-12,SJS,R,D,57,4,9,13,-8,22,0.23,2,8,2,5,0,0,0,1,73,5.5,16:51,--
448,Stefan Elliott,2011-12,COL,R,D,39,4,9,13,+2,8,0.33,4,11,0,2,0,0,0,1,84,4.8,17:09,--
449,Ed Jovanovski,2011-12,FLA,L,D,66,3,10,13,-11,31,0.20,2,9,1,4,0,0,0,0,58,5.2,16:42,--
450,Rostislav Klesla,2011-12,PHX,L,D,65,3,10,13,+13,54,0.20,3,13,0,0,0,0,0,0,87,3.5,19:22,50.0
451,Andrej Sekera,2011-12,BUF,L,D,69,3,10,13,+3,18,0.19,2,12,1,1,0,0,0,0,88,3.4,19:36,0.0
452,Roman Hamrlik,2011-12,WSH,L,D,68,2,11,13,+11,34,0.19,2,13,0,0,0,0,0,1,58,3.5,19:13,--
453,Zbynek Michalek,2011-12,PIT,R,D,62,2,11,13,0,24,0.21,2,11,0,1,0,1,0,0,77,2.6,21:39,--
454,Hal Gill,2011-12,"MTL,NSH",L,D,76,1,12,13,-3,37,0.17,1,11,0,0,0,2,0,0,49,2.0,17:08,--
455,Michal Rozsival,2011-12,PHX,R,D,54,1,12,13,+8,34,0.24,1,13,0,0,0,0,0,0,49,2.0,19:20,--
456,Barret Jackman,2011-12,STL,L,D,81,1,12,13,+20,57,0.16,1,13,0,0,0,0,0,0,82,1.2,20:41,--
457,Jakub Kindl,2011-12,DET,L,D,55,1,12,13,+7,25,0.24,1,12,0,1,0,0,0,0,69,1.5,14:03,--
458,Toni Lydman,2011-12,ANA,L,D,74,0,13,13,0,46,0.18,0,12,0,0,0,1,0,0,46,0.0,18:54,--
459,Jason Blake,2011-12,ANA,L,L,45,7,5,12,-4,6,0.27,5,9,2,3,0,0,0,3,109,6.4,14:09,0.0
460,Erik Christensen,2011-12,"NYR,MIN",L,C,49,7,5,12,-13,8,0.24,4,8,3,4,0,0,0,1,44,15.9,10:24,52.7
461,Kris Russell,2011-12,"CBJ,STL",L,D,55,6,6,12,+12,25,0.22,6,11,0,1,0,0,0,1,56,10.7,17:01,--
462,Alec Martinez,2011-12,LAK,L,D,51,6,6,12,-1,8,0.24,3,5,3,7,0,0,0,0,78,7.7,14:43,0.0
463,Mathieu Darche,2011-12,MTL,L,L,61,5,7,12,-4,18,0.20,3,8,0,0,2,4,0,0,77,6.5,12:08,31.6
464,Patrick Dwyer,2011-12,CAR,R,R,73,5,7,12,0,23,0.16,3,9,0,1,2,2,0,0,120,4.2,15:22,51.7
465,Kyle Clifford,2011-12,LAK,L,L,81,5,7,12,-5,123,0.15,5,12,0,0,0,0,0,2,88,5.7,9:24,12.5
466,Tom Kostopoulos,2011-12,CGY,R,R,81,4,8,12,-15,57,0.15,2,10,1,1,1,1,0,1,91,4.4,12:19,29.8
467,Wojtek Wolski,2011-12,"NYR,FLA",L,L,31,4,8,12,-5,2,0.39,4,11,0,1,0,0,0,0,50,8.0,13:46,50.0
468,Ryan Shannon,2011-12,TBL,R,R,45,4,8,12,-11,10,0.27,3,9,1,3,0,0,0,0,46,8.7,12:02,55.0
469,Marco Scandella,2011-12,MIN,L,D,63,3,9,12,-22,19,0.19,2,6,1,6,0,0,0,1,77,3.9,21:47,--
470,Scott Hannan,2011-12,CGY,L,D,78,2,10,12,-10,38,0.15,2,11,0,0,0,1,0,0,49,4.1,20:21,100.0
471,Chris Pronger,2011-12,PHI,L,D,13,1,11,12,+1,10,0.92,0,4,1,8,0,0,0,0,23,4.4,22:29,--
472,Nate Prosser,2011-12,MIN,R,D,51,1,11,12,-17,57,0.24,1,9,0,3,0,0,0,0,32,3.1,19:15,--
473,Mike Santorelli,2011-12,FLA,R,C,60,9,2,11,-10,18,0.18,7,8,2,3,0,0,0,1,117,7.7,12:24,45.2
474,Cody McLeod,2011-12,COL,L,L,75,6,5,11,0,164,0.15,6,11,0,0,0,0,0,0,62,9.7,7:12,66.7
475,Kaspars Daugavins,2011-12,OTT,L,L,65,5,6,11,-2,12,0.17,5,9,0,1,0,1,0,1,77,6.5,11:20,38.3
476,Brendan Morrison,2011-12,"CGY,CHI",L,C,39,4,7,11,-5,12,0.28,4,9,0,2,0,0,0,0,43,9.3,13:21,49.5
477,Francis Bouillon,2011-12,NSH,L,D,66,4,7,11,-4,33,0.17,4,11,0,0,0,0,0,2,38,10.5,17:33,--
478,Chris Thorburn,2011-12,WPG,R,R,72,4,7,11,-6,83,0.15,4,11,0,0,0,0,0,0,69,5.8,10:11,58.2
479,Mikael Backlund,2011-12,CGY,L,C,41,4,7,11,-13,16,0.27,2,8,2,3,0,0,0,2,85,4.7,15:23,45.4
480,Milan Jurcina,2011-12,NYI,R,D,65,3,8,11,-34,30,0.17,1,8,2,3,0,0,0,0,127,2.4,18:47,--
481,Keith Aucoin,2011-12,WSH,L,C,27,3,8,11,+4,0,0.41,3,11,0,0,0,0,0,1,21,14.3,11:04,47.1
482,Philip Larsen,2011-12,DAL,R,D,55,3,8,11,+11,16,0.20,2,10,1,1,0,0,0,0,69,4.4,17:57,--
483,Ryan Ellis,2011-12,NSH,R,D,32,3,8,11,+5,4,0.34,1,7,2,4,0,0,0,2,34,8.8,14:50,--
484,Roman Horak,2011-12,CGY,L,C,61,3,8,11,+3,14,0.18,3,11,0,0,0,0,0,1,53,5.7,10:12,41.5
485,Derek Morris,2011-12,PHX,R,D,59,2,9,11,-12,38,0.19,2,10,0,1,0,0,0,0,72,2.8,18:59,--
486,Scott Gomez,2011-12,MTL,L,C,38,2,9,11,-9,14,0.29,0,8,2,3,0,0,0,1,59,3.4,14:08,49.6
487,Anton Volchenkov,2011-12,NJD,L,D,72,2,9,11,+3,34,0.15,2,10,0,0,0,1,0,1,63,3.2,17:59,--
488,Chris Campoli,2011-12,MTL,L,D,43,2,9,11,-3,8,0.26,2,8,0,3,0,0,0,0,43,4.7,17:12,--
489,Daniel Carcillo,2011-12,CHI,L,L,28,2,9,11,+10,82,0.39,2,11,0,0,0,0,0,0,27,7.4,11:24,50.0
490,JT Wyman,2011-12,TBL,R,R,40,2,9,11,+1,8,0.28,2,11,0,0,0,0,0,1,31,6.5,10:33,38.6
491,Derek Smith,2011-12,CGY,L,D,47,2,9,11,-1,12,0.23,2,7,0,4,0,0,0,1,44,4.6,15:56,--
492,Justin Braun,2011-12,SJS,R,D,66,2,9,11,-2,23,0.17,1,8,1,3,0,0,0,0,113,1.8,16:33,--
493,Jonathan Ericsson,2011-12,DET,L,D,69,1,10,11,+16,47,0.16,1,11,0,0,0,0,0,0,63,1.6,17:05,--
494,David Schlemko,2011-12,PHX,L,D,46,1,10,11,+7,10,0.24,1,11,0,0,0,0,0,0,58,1.7,18:21,--
495,Nicklas Grossmann,2011-12,"DAL,PHI",L,D,74,0,11,11,+5,36,0.15,0,11,0,0,0,0,0,0,56,0.0,18:49,--
496,Roman Polak,2011-12,STL,R,D,77,0,11,11,+6,57,0.14,0,11,0,0,0,0,0,0,88,0.0,18:52,--
497,Brad Winchester,2011-12,SJS,L,L,67,6,4,10,-5,88,0.15,6,10,0,0,0,0,0,0,72,8.3,7:48,60.6
498,Cory Emmerton,2011-12,DET,L,C,71,6,4,10,+1,14,0.14,6,9,0,1,0,0,0,0,63,9.5,8:06,48.2
499,Patrick Kaleta,2011-12,BUF,R,R,63,5,5,10,-5,116,0.16,5,10,0,0,0,0,0,1,69,7.3,13:09,52.6
500,Louis Leblanc,2011-12,MTL,R,C,42,5,5,10,+3,28,0.24,5,10,0,0,0,0,0,0,58,8.6,11:12,43.8
501,Aaron Rome,2011-12,VAN,L,D,43,4,6,10,-4,46,0.23,3,8,1,2,0,0,0,1,42,9.5,15:14,--
502,Jack Skille,2011-12,FLA,R,R,46,4,6,10,-9,28,0.22,3,9,0,0,1,1,0,1,76,5.3,11:58,50.0
503,Zack Kassian,2011-12,"BUF,VAN",R,R,44,4,6,10,-2,51,0.23,4,9,0,1,0,0,0,0,54,7.4,11:18,47.8
504,Tomas Vincour,2011-12,DAL,R,C,47,4,6,10,-2,2,0.21,4,10,0,0,0,0,0,1,65,6.2,10:20,11.1
505,Andy Sutton,2011-12,EDM,L,D,52,3,7,10,+5,80,0.19,3,10,0,0,0,0,0,1,41,7.3,16:41,--
506,Anton Babchuk,2011-12,CGY,R,D,32,2,8,10,+2,6,0.31,1,7,1,3,0,0,0,1,48,4.2,14:29,--
507,Adam McQuaid,2011-12,BOS,R,D,72,2,8,10,+16,99,0.14,2,10,0,0,0,0,0,0,63,3.2,14:57,--
508,David Savard,2011-12,CBJ,R,D,31,2,8,10,0,16,0.32,1,6,1,4,0,0,0,0,34,5.9,16:34,--
509,Ron Hainsey,2011-12,WPG,L,D,56,0,10,10,+9,23,0.18,0,9,0,1,0,0,0,0,57,0.0,21:06,--
510,Guillaume Latendresse,2011-12,MIN,L,L,16,5,4,9,+6,20,0.56,4,8,1,1,0,0,0,1,36,13.9,15:11,50.0
511,Jimmy Hayes,2011-12,CHI,R,R,31,5,4,9,-3,16,0.29,4,7,1,2,0,0,0,0,41,12.2,10:15,50.0
512,Eric Wellwood,2011-12,PHI,L,L,24,5,4,9,+12,2,0.38,5,8,0,0,0,1,0,1,36,13.9,10:57,51.4
513,Matt Hendricks,2011-12,WSH,L,C,78,4,5,9,-6,95,0.12,4,8,0,0,0,1,0,0,97,4.1,12:07,53.6
514,Lennart Petrell,2011-12,EDM,L,L,60,4,5,9,-10,45,0.15,3,7,0,0,1,2,0,0,36,11.1,9:38,31.8
515,Alexander Sulzer,2011-12,"VAN,BUF",L,D,27,3,6,9,+8,8,0.33,3,8,0,1,0,0,0,0,33,9.1,17:49,--
516,Tim Wallace,2011-12,"NYI,TBL",R,R,49,3,6,9,-3,16,0.18,3,9,0,0,0,0,0,1,26,11.5,8:36,40.0
517,Tommy Wingels,2011-12,SJS,R,C,33,3,6,9,-1,18,0.27,3,8,0,1,0,0,0,0,71,4.2,13:45,41.2
518,Adrian Aucoin,2011-12,PHX,R,D,64,2,7,9,+14,42,0.14,1,8,1,1,0,0,0,0,92,2.2,20:15,--
519,David Moss,2011-12,CGY,R,R,32,2,7,9,-3,12,0.28,2,9,0,0,0,0,0,0,82,2.4,14:01,42.3
520,Spencer Machacek,2011-12,WPG,R,R,13,2,7,9,+8,7,0.69,2,9,0,0,0,0,0,0,12,16.7,7:30,100.0
521,Zac Rinaldo,2011-12,PHI,L,C,66,2,7,9,-1,232,0.14,2,9,0,0,0,0,0,0,54,3.7,7:29,66.7
522,Jacob Josefson,2011-12,NJD,L,C,41,2,7,9,+10,6,0.22,2,9,0,0,0,0,0,0,37,5.4,12:06,51.1
523,Rob Scuderi,2011-12,LAK,L,D,82,1,8,9,-7,16,0.11,1,9,0,0,0,0,0,0,63,1.6,20:37,--
524,Justin Falk,2011-12,MIN,L,D,47,1,8,9,-13,54,0.19,0,8,1,1,0,0,0,0,46,2.2,19:30,--
525,Bryce Salvador,2011-12,NJD,L,D,82,0,9,9,+18,66,0.11,0,8,0,0,0,1,0,0,52,0.0,20:13,--
526,Stu Bickel,2011-12,NYR,R,D,51,0,9,9,+2,108,0.18,0,8,0,0,0,1,0,0,22,0.0,10:26,100.0
527,Benn Ferriero,2011-12,SJS,R,R,35,7,1,8,0,8,0.23,7,8,0,0,0,0,0,4,68,10.3,12:03,25.0
528,Brad Richardson,2011-12,LAK,L,R,59,5,3,8,-6,30,0.14,4,7,0,0,1,1,0,0,98,5.1,12:52,58.9
529,Jochen Hecht,2011-12,BUF,L,C,22,4,4,8,+1,6,0.36,3,7,0,0,1,1,0,0,40,10.0,16:50,45.3
530,Ryan Carter,2011-12,"FLA,NJD",L,L,72,4,4,8,-13,90,0.11,4,8,0,0,0,0,0,0,50,8.0,10:21,49.8
531,David Ullstrom,2011-12,NYI,L,L,29,4,4,8,-2,6,0.28,3,7,1,1,0,0,0,1,40,10.0,10:59,60.0
532,Dale Weise,2011-12,VAN,R,R,68,4,4,8,-1,81,0.12,4,8,0,0,0,0,0,0,48,8.3,8:10,0.0
533,Cody Eakin,2011-12,WSH,L,C,30,4,4,8,+2,4,0.27,4,8,0,0,0,0,0,0,31,12.9,9:17,52.5
534,Scott Nichol,2011-12,STL,R,C,80,3,5,8,-5,83,0.10,3,7,0,0,0,1,0,0,67,4.5,9:19,57.6
535,Matt Bradley,2011-12,FLA,R,R,45,3,5,8,-3,31,0.18,3,8,0,0,0,0,0,0,35,8.6,10:52,42.9
536,Greg Zanon,2011-12,"MIN,BOS",L,D,56,3,5,8,+3,18,0.14,3,8,0,0,0,0,0,2,41,7.3,17:48,--
537,Matt Ellis,2011-12,BUF,L,L,60,3,5,8,-3,25,0.13,3,8,0,0,0,0,0,1,85,3.5,9:43,48.0
538,Blair Jones,2011-12,"TBL,CGY",R,C,43,3,5,8,-1,18,0.19,3,7,0,1,0,0,1,1,58,5.2,11:22,42.4
539,Andreas Nodl,2011-12,"PHI,CAR",L,R,60,3,5,8,-5,8,0.13,3,8,0,0,0,0,0,0,66,4.6,11:43,37.5
540,Corey Tropp,2011-12,BUF,R,R,34,3,5,8,0,20,0.24,3,8,0,0,0,0,0,1,32,9.4,10:05,0.0
541,Colin Fraser,2011-12,LAK,L,C,67,2,6,8,-2,67,0.12,2,8,0,0,0,0,0,0,54,3.7,9:44,47.3
542,Colton Gillies,2011-12,"MIN,CBJ",L,C,75,2,6,8,-9,35,0.11,2,8,0,0,0,0,0,0,48,4.2,10:05,41.2
543,Jesse Winchester,2011-12,OTT,R,C,32,2,6,8,+2,22,0.25,1,7,0,0,1,1,0,0,52,3.9,10:38,53.6
544,Magnus Paajarvi,2011-12,EDM,L,L,41,2,6,8,-7,4,0.20,2,6,0,2,0,0,0,0,79,2.5,13:11,28.6
545,Erik Gudbranson,2011-12,FLA,R,D,72,2,6,8,-19,78,0.11,2,7,0,1,0,0,0,0,76,2.6,14:12,--
546,Brayden McNabb,2011-12,BUF,L,D,25,1,7,8,-1,15,0.32,0,7,1,1,0,0,0,0,23,4.4,17:50,--
547,Steve Staios,2011-12,NYI,R,D,65,0,8,8,-19,53,0.12,0,8,0,0,0,0,0,0,67,0.0,17:05,100.0
548,Nazem Kadri,2011-12,TOR,L,C,21,5,2,7,+2,8,0.33,4,6,1,1,0,0,0,1,28,17.9,14:10,26.7
549,Chris Porter,2011-12,STL,L,L,47,4,3,7,-1,11,0.15,4,7,0,0,0,0,0,1,61,6.6,10:24,42.1
550,Kevin Porter,2011-12,COL,L,C,35,4,3,7,-2,17,0.20,4,7,0,0,0,0,0,0,32,12.5,9:11,30.4
551,Nick Palmieri,2011-12,"NJD,MIN",R,R,38,4,3,7,-10,14,0.18,4,7,0,0,0,0,0,0,55,7.3,10:35,18.2
552,Marc-Andre Bourdon,2011-12,PHI,L,D,45,4,3,7,+4,52,0.16,4,7,0,0,0,0,0,2,45,8.9,16:11,--
553,Mark Olver,2011-12,COL,L,C,24,4,3,7,0,15,0.29,4,7,0,0,0,0,0,1,25,16.0,12:57,36.3
554,Kyle Palmieri,2011-12,ANA,R,R,18,4,3,7,+3,6,0.39,4,7,0,0,0,0,0,0,34,11.8,11:31,100.0
555,Mark Flood,2011-12,WPG,R,D,33,3,4,7,-1,10,0.21,2,5,1,2,0,0,0,1,30,10.0,15:21,--
556,Alexander Radulov,2011-12,NSH,L,R,9,3,4,7,+3,4,0.78,3,6,0,1,0,0,0,0,21,14.3,19:21,--
557,Petteri Nokelainen,2011-12,"PHX,MTL",R,C,56,3,4,7,-6,37,0.13,3,7,0,0,0,0,0,1,37,8.1,8:48,53.4
558,Mike Green,2011-12,WSH,R,D,32,3,4,7,+5,12,0.22,0,3,3,4,0,0,1,1,64,4.7,21:03,--
559,Alexei Emelin,2011-12,MTL,L,D,67,3,4,7,-18,30,0.10,2,5,0,0,1,2,0,0,62,4.8,17:18,--
560,Brandon Yip,2011-12,"COL,NSH",R,R,35,3,4,7,+1,28,0.20,3,7,0,0,0,0,0,0,41,7.3,10:41,28.6
561,Trevor Lewis,2011-12,LAK,R,C,72,3,4,7,-3,26,0.10,3,7,0,0,0,0,0,1,103,2.9,13:14,43.7
562,Jonathon Blum,2011-12,NSH,R,D,33,3,4,7,-14,6,0.21,3,7,0,0,0,0,0,1,25,12.0,17:56,--
563,Andrei Loktionov,2011-12,LAK,L,C,39,3,4,7,-4,2,0.18,2,6,1,1,0,0,0,0,60,5.0,12:32,43.0
564,Trent Hunter,2011-12,LAK,R,R,38,2,5,7,-4,8,0.18,2,6,0,1,0,0,0,1,51,3.9,10:06,16.7
565,Kent Huskins,2011-12,STL,L,D,25,2,5,7,+9,10,0.28,2,7,0,0,0,0,0,0,16,12.5,15:28,--
566,Adam Hall,2011-12,TBL,R,R,57,2,5,7,-11,17,0.12,2,7,0,0,0,0,0,1,63,3.2,11:52,59.5
567,Jake Dowell,2011-12,DAL,L,C,52,2,5,7,-3,53,0.13,2,7,0,0,0,0,0,0,39,5.1,7:38,47.7
568,Cal O'Reilly,2011-12,"NSH,PHX,PIT",L,C,33,2,5,7,-11,4,0.21,1,5,1,2,0,0,0,0,17,11.8,12:46,44.8
569,John Moore,2011-12,CBJ,L,D,67,2,5,7,-23,8,0.10,2,6,0,0,0,1,0,0,64,3.1,15:49,--
570,Casey Wellman,2011-12,MIN,R,C,14,2,5,7,-4,0,0.50,2,6,0,1,0,0,0,1,25,8.0,12:44,66.7
571,Cory Sarich,2011-12,CGY,R,D,62,1,6,7,+1,66,0.11,1,7,0,0,0,0,0,0,36,2.8,16:07,--
572,Nick Schultz,2011-12,"MIN,EDM",L,D,82,1,6,7,-12,40,0.09,0,6,1,1,0,0,0,0,51,2.0,19:42,--
573,Tim Jackman,2011-12,CGY,R,R,75,1,6,7,-21,94,0.09,1,7,0,0,0,0,0,0,103,1.0,9:07,44.1
574,Keith Ballard,2011-12,VAN,L,D,47,1,6,7,0,64,0.15,1,7,0,0,0,0,0,0,41,2.4,15:33,--
575,Ryan O'Byrne,2011-12,COL,R,D,74,1,6,7,-5,57,0.09,1,7,0,0,0,0,0,0,42,2.4,18:51,--
576,Marc Methot,2011-12,CBJ,L,D,46,1,6,7,-11,24,0.15,1,7,0,0,0,0,0,0,42,2.4,20:03,--
577,Dylan Reese,2011-12,NYI,R,D,28,1,6,7,0,11,0.25,1,7,0,0,0,0,0,0,26,3.9,17:05,--
578,Brendan Smith,2011-12,DET,L,D,14,1,6,7,+3,13,0.50,1,6,0,1,0,0,0,0,13,7.7,15:38,--
579,Gustav Nyquist,2011-12,DET,L,C,18,1,6,7,+2,2,0.39,1,7,0,0,0,0,0,0,19,5.3,10:36,--
580,Matt Taormina,2011-12,NJD,L,D,30,1,6,7,+6,4,0.23,1,6,0,1,0,0,0,0,33,3.0,16:32,--
581,David Rundblad,2011-12,"OTT,PHX",R,D,30,1,6,7,-12,6,0.23,1,5,0,2,0,0,0,0,34,2.9,15:01,--
582,Sean O'Donnell,2011-12,CHI,L,D,51,0,7,7,-6,23,0.14,0,7,0,0,0,0,0,0,30,0.0,13:31,--
583,Andrew Ebbett,2011-12,VAN,L,C,18,5,1,6,+2,6,0.33,4,5,1,1,0,0,2,2,27,18.5,9:35,53.6
584,Dustin Jeffrey,2011-12,PIT,L,L,26,4,2,6,-4,2,0.23,3,5,0,0,1,1,0,0,33,12.1,12:06,48.4
585,Matt Hunwick,2011-12,COL,L,D,33,3,3,6,-3,8,0.18,3,6,0,0,0,0,0,0,40,7.5,18:04,0.0
586,Jim O'Brien,2011-12,OTT,R,C,28,3,3,6,+6,4,0.21,3,6,0,0,0,0,0,1,37,8.1,11:45,47.3
587,Harry Zolnierczyk,2011-12,PHI,L,L,37,3,3,6,-11,35,0.16,3,6,0,0,0,0,0,0,49,6.1,7:42,42.9
588,Travis Zajac,2011-12,NJD,R,C,15,2,4,6,-3,4,0.40,1,5,1,1,0,0,0,1,25,8.0,17:22,57.8
