#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
1,Daniel Sedin,2010-11,VAN,L,L,82,41,63,104,+30,32,1.27,23,62,18,42,0,0,0,10,266,15.4,18:33,23.5
2,Martin St. Louis,2010-11,TBL,L,R,82,31,68,99,0,12,1.21,27,58,4,41,0,0,1,7,254,12.2,20:59,38.2
3,Corey Perry,2010-11,ANA,R,R,82,50,48,98,+9,104,1.20,32,62,14,31,4,5,2,11,290,17.2,22:19,40.9
4,Henrik Sedin,2010-11,VAN,L,C,82,19,75,94,+26,40,1.15,11,59,8,35,0,0,0,4,157,12.1,19:16,52.0
5,Steven Stamkos,2010-11,TBL,R,C,82,45,46,91,+3,74,1.11,28,55,17,36,0,0,1,8,272,16.5,20:12,46.5
6,Jarome Iginla,2010-11,CGY,R,R,82,43,43,86,0,40,1.05,29,56,14,30,0,0,1,6,289,14.9,20:56,54.1
7,Alex Ovechkin,2010-11,WSH,R,L,79,32,53,85,+24,41,1.08,25,61,7,24,0,0,3,11,367,8.7,21:22,33.3
8,Teemu Selanne,2010-11,ANA,R,R,73,31,49,80,+6,49,1.10,15,46,16,34,0,0,0,5,213,14.6,17:56,44.5
9,Henrik Zetterberg,2010-11,DET,L,C,80,24,56,80,-1,40,1.00,14,49,10,30,0,1,2,3,306,7.8,19:35,52.4
10,Brad Richards,2010-11,DAL,L,C,72,28,49,77,+1,24,1.07,21,48,7,29,0,0,0,3,272,10.3,21:43,50.6
11,Eric Staal,2010-11,CAR,L,C,81,33,43,76,-10,72,0.94,18,44,12,29,3,3,0,8,296,11.2,21:56,48.0
12,Jonathan Toews,2010-11,CHI,L,C,80,32,44,76,+25,26,0.95,21,49,10,25,1,2,1,8,233,13.7,20:46,56.7
13,Claude Giroux,2010-11,PHI,R,C,82,25,51,76,+20,47,0.93,14,50,8,19,3,7,0,5,169,14.8,19:24,50.0
14,Ryan Getzlaf,2010-11,ANA,R,C,67,19,57,76,+14,35,1.13,12,49,7,27,0,0,2,4,117,16.2,21:51,45.8
15,Ryan Kesler,2010-11,VAN,R,C,82,41,32,73,+24,66,0.89,23,39,15,30,3,4,1,7,260,15.8,20:30,57.4
16,Patrick Marleau,2010-11,SJS,L,C,82,37,36,73,-3,16,0.89,24,44,11,26,2,3,3,9,279,13.3,20:47,52.5
17,Thomas Vanek,2010-11,BUF,R,L,80,32,41,73,+2,24,0.91,21,45,11,28,0,0,2,5,238,13.5,17:21,30.8
18,Loui Eriksson,2010-11,DAL,L,L,79,27,46,73,+10,8,0.92,16,45,10,25,1,3,2,6,179,15.1,20:34,25.0
19,Patrick Kane,2010-11,CHI,L,R,73,27,46,73,+7,28,1.00,22,49,5,24,0,0,0,2,216,12.5,19:17,14.3
20,Anze Kopitar,2010-11,LAK,L,C,75,25,48,73,+25,20,0.97,18,54,6,18,1,1,1,6,233,10.7,21:35,49.9
21,Patrick Sharp,2010-11,CHI,R,L,74,34,37,71,-1,38,0.96,20,42,12,26,2,3,1,6,268,12.7,19:25,48.0
22,Bobby Ryan,2010-11,ANA,R,R,82,34,37,71,+15,61,0.87,28,60,5,10,1,1,1,5,270,12.6,20:11,39.7
23,Mike Ribeiro,2010-11,DAL,L,C,82,19,52,71,-4,28,0.87,12,48,7,23,0,0,1,4,161,11.8,19:58,46.6
24,Joe Thornton,2010-11,SJS,L,C,80,21,49,70,+4,47,0.88,10,35,9,33,2,2,0,3,149,14.1,19:52,54.4
25,Alex Tanguay,2010-11,CGY,L,L,79,22,47,69,0,24,0.87,19,49,3,20,0,0,0,2,120,18.3,19:46,39.3
26,Daniel Briere,2010-11,PHI,R,C,77,34,34,68,+20,87,0.88,28,53,6,15,0,0,0,6,246,13.8,18:19,48.2
27,Lubomir Visnovsky,2010-11,ANA,L,D,81,18,50,68,+18,24,0.84,13,37,5,31,0,0,2,4,152,11.8,24:18,--
28,John Tavares,2010-11,NYI,L,C,79,29,38,67,-16,53,0.85,20,43,9,24,0,0,3,4,243,11.9,19:15,52.5
29,Matt Duchene,2010-11,COL,L,C,80,27,40,67,-8,33,0.84,24,52,3,15,0,0,1,2,202,13.4,18:57,50.4
30,Jeff Carter,2010-11,PHI,R,C,80,36,30,66,+27,39,0.83,28,49,8,17,0,0,0,7,335,10.8,18:15,54.7
31,Rick Nash,2010-11,CBJ,L,L,75,32,34,66,+2,34,0.88,26,52,6,14,0,0,0,7,305,10.5,18:56,29.2
32,Sidney Crosby,2010-11,PIT,L,C,41,32,34,66,+20,31,1.61,21,46,10,19,1,1,0,3,161,19.9,21:55,55.7
33,Mike Richards,2010-11,PHI,L,C,81,23,43,66,+11,62,0.81,15,39,5,21,3,6,1,4,184,12.5,18:53,49.8
34,Joe Pavelski,2010-11,SJS,R,C,74,20,46,66,+10,24,0.89,8,35,11,28,1,3,0,5,282,7.1,19:39,54.3
35,Nicklas Backstrom,2010-11,WSH,L,C,77,18,47,65,+24,40,0.84,13,42,4,22,1,1,0,2,202,8.9,20:36,52.5
36,Phil Kessel,2010-11,TOR,R,R,82,32,32,64,-20,24,0.78,19,40,12,23,1,1,1,6,325,9.9,19:39,40.7
37,Dany Heatley,2010-11,SJS,L,L,80,26,38,64,+8,56,0.80,14,32,11,30,1,2,0,5,217,12.0,19:39,45.0
38,Jeff Skinner,2010-11,CAR,L,L,82,31,32,63,+3,46,0.77,25,45,6,18,0,0,0,2,215,14.4,16:44,36.9
39,David Backes,2010-11,STL,R,R,82,31,31,62,+32,93,0.76,26,46,5,15,0,1,0,2,211,14.7,19:42,44.5
40,Milan Lucic,2010-11,BOS,L,L,79,30,32,62,+28,121,0.78,25,48,5,14,0,0,0,7,173,17.3,16:35,38.9
41,Ryane Clowe,2010-11,SJS,L,L,75,24,38,62,+13,100,0.83,19,49,5,13,0,0,1,2,185,13.0,17:58,41.5
42,Martin Havlat,2010-11,MIN,L,R,78,22,40,62,-10,52,0.79,19,48,3,14,0,0,0,4,229,9.6,18:21,30.0
43,Patrik Elias,2010-11,NJD,L,C,81,21,41,62,-4,16,0.77,13,41,7,20,1,1,0,5,204,10.3,18:38,45.0
44,Clarke MacArthur,2010-11,TOR,L,L,82,21,41,62,-3,37,0.76,15,43,6,19,0,0,0,3,154,13.6,17:07,56.3
45,Mikko Koivu,2010-11,MIN,L,C,71,17,45,62,+4,50,0.87,9,39,7,22,1,1,0,3,191,8.9,19:29,52.8
46,Nicklas Lidstrom,2010-11,DET,L,D,82,16,46,62,-2,20,0.76,9,22,7,39,0,1,1,1,175,9.1,23:28,--
47,David Krejci,2010-11,BOS,R,C,75,13,49,62,+23,28,0.83,12,50,1,12,0,0,0,2,157,8.3,18:51,48.7
48,Ilya Kovalchuk,2010-11,NJD,R,L,81,31,29,60,-26,28,0.74,22,39,9,21,0,0,4,9,245,12.7,22:34,29.0
49,Shane Doan,2010-11,PHX,R,R,72,20,40,60,+5,67,0.83,9,39,11,21,0,0,1,6,221,9.1,19:17,45.9
50,Andrew Ladd,2010-11,ATL,L,L,81,29,30,59,-10,39,0.73,18,38,9,18,2,3,1,2,195,14.9,20:04,34.1
51,Pavel Datsyuk,2010-11,DET,L,C,56,23,36,59,+11,15,1.05,16,40,6,18,1,1,1,5,137,16.8,19:19,54.7
52,Keith Yandle,2010-11,PHX,L,D,82,11,48,59,+12,68,0.72,8,32,3,26,0,1,0,0,199,5.5,24:23,--
53,Mikhail Grabovski,2010-11,TOR,L,C,81,29,29,58,+14,60,0.72,19,43,10,15,0,0,1,4,239,12.1,19:22,48.4
54,Nikolay Kulemin,2010-11,TOR,L,L,82,30,27,57,+7,26,0.70,24,43,5,13,1,1,0,5,173,17.3,17:19,54.1
55,Dustin Brown,2010-11,LAK,R,R,82,28,29,57,+17,67,0.70,21,42,7,15,0,0,0,2,228,12.3,19:22,48.7
56,Marian Hossa,2010-11,CHI,L,R,65,25,32,57,+9,32,0.88,15,35,8,19,2,3,1,2,205,12.2,19:42,75.0
57,R.J. Umberger,2010-11,CBJ,L,C,82,25,32,57,+3,38,0.70,14,41,8,13,3,3,1,3,220,11.4,19:13,50.5
58,Justin Williams,2010-11,LAK,R,R,73,22,35,57,+14,59,0.78,17,44,5,13,0,0,0,3,213,10.3,17:15,50.0
59,Tomas Plekanec,2010-11,MTL,L,C,77,22,35,57,+8,60,0.74,18,37,3,18,1,2,0,4,227,9.7,20:15,50.0
60,Patrice Bergeron,2010-11,BOS,R,C,80,22,35,57,+20,26,0.71,17,43,3,11,2,3,0,4,211,10.4,17:53,56.6
61,Paul Stastny,2010-11,COL,L,C,74,22,35,57,-7,56,0.77,17,37,4,19,1,1,1,3,181,12.2,19:44,53.2
62,Jason Spezza,2010-11,OTT,R,C,62,21,36,57,-7,28,0.92,14,39,7,17,0,1,1,2,188,11.2,20:12,56.3
63,Tuomo Ruutu,2010-11,CAR,L,L,82,19,38,57,+1,54,0.70,12,41,7,16,0,0,0,1,148,12.8,16:50,41.2
64,Ray Whitney,2010-11,PHX,R,L,75,17,40,57,0,24,0.76,14,31,3,26,0,0,0,1,156,10.9,16:57,45.0
65,Brenden Morrow,2010-11,DAL,L,L,82,33,23,56,-3,76,0.68,23,42,9,13,1,1,1,5,209,15.8,19:14,9.1
66,Logan Couture,2010-11,SJS,L,C,79,32,24,56,+18,41,0.71,22,42,10,14,0,0,1,8,253,12.7,17:49,53.4
67,Milan Hejduk,2010-11,COL,R,R,71,22,34,56,-23,18,0.79,12,32,10,24,0,0,0,2,170,12.9,17:55,40.0
68,Jamie Benn,2010-11,DAL,L,L,69,22,34,56,-5,52,0.81,12,39,6,11,4,6,0,3,177,12.4,18:01,43.1
69,Johan Franzen,2010-11,DET,L,R,76,28,27,55,+5,58,0.72,18,38,10,17,0,0,1,5,248,11.3,17:26,50.3
70,Brad Boyes,2010-11,"STL,BUF",R,R,83,17,38,55,+13,36,0.66,11,42,6,13,0,0,1,3,178,9.6,17:00,42.5
71,Alexander Semin,2010-11,WSH,R,R,65,28,26,54,+22,71,0.83,21,35,6,18,1,1,1,4,196,14.3,18:04,30.8
72,Vincent Lecavalier,2010-11,TBL,L,C,65,25,29,54,-5,43,0.83,13,26,12,28,0,0,2,5,210,11.9,18:27,50.9
73,Brandon Dubinsky,2010-11,NYR,L,C,77,24,30,54,-3,100,0.70,18,39,4,11,2,4,0,2,202,11.9,20:14,52.5
74,Olli Jokinen,2010-11,CGY,L,C,79,17,37,54,-17,44,0.68,12,35,5,19,0,0,0,1,208,8.2,17:47,47.4
75,Matt Moulson,2010-11,NYI,L,L,82,31,22,53,-10,24,0.65,22,38,9,15,0,0,1,3,237,13.1,18:52,55.6
76,Chris Stewart,2010-11,"COL,STL",R,R,62,28,25,53,-6,53,0.85,16,37,12,16,0,0,1,5,162,17.3,17:29,40.6
77,Nathan Horton,2010-11,BOS,R,R,80,26,27,53,+29,85,0.66,20,45,6,8,0,0,0,2,188,13.8,16:17,42.1
78,PA Parenteau,2010-11,NYI,R,R,81,20,33,53,-8,46,0.65,11,33,9,20,0,0,1,2,161,12.4,18:13,36.7
79,Dustin Byfuglien,2010-11,ATL,R,D,81,20,33,53,-2,93,0.65,12,29,8,24,0,0,3,6,347,5.8,23:18,--
80,Ville Leino,2010-11,PHI,L,L,81,19,34,53,+14,22,0.65,14,42,5,11,0,0,0,2,117,16.2,16:01,57.4
81,Michael Grabner,2010-11,NYI,L,L,76,34,18,52,+13,10,0.68,26,41,2,4,6,7,1,3,228,14.9,15:05,33.3
82,Drew Stafford,2010-11,BUF,R,R,62,31,21,52,+13,34,0.84,20,33,11,19,0,0,2,4,179,17.3,16:32,30.4
83,Erik Cole,2010-11,CAR,L,L,82,26,26,52,-1,49,0.63,22,42,3,8,1,2,2,9,201,12.9,18:27,20.6
84,Jason Pominville,2010-11,BUF,R,R,73,22,30,52,+1,15,0.71,16,37,5,14,1,1,1,2,215,10.2,18:09,43.2
85,Patrik Berglund,2010-11,STL,L,C,81,22,30,52,-3,26,0.64,14,34,8,17,0,1,0,1,175,12.6,17:11,46.2
86,Jussi Jokinen,2010-11,CAR,L,L,70,19,33,52,+3,24,0.74,11,34,8,18,0,0,0,1,136,14.0,17:13,52.8
87,Alexander Steen,2010-11,STL,L,L,72,20,31,51,-3,26,0.71,17,39,1,10,2,2,0,5,218,9.2,19:33,38.7
88,Teddy Purcell,2010-11,TBL,R,L,81,17,34,51,+5,10,0.63,14,30,3,21,0,0,0,1,196,8.7,14:06,32.4
89,James Wisniewski,2010-11,"NYI,MTL",R,D,75,10,41,51,-14,38,0.68,3,22,7,29,0,0,1,2,158,6.3,22:56,--
90,Toby Enstrom,2010-11,ATL,L,D,72,10,41,51,-10,54,0.71,4,22,6,28,0,1,0,0,113,8.9,23:41,--
91,Rene Bourque,2010-11,CGY,L,R,80,27,23,50,-17,42,0.63,20,32,6,15,1,3,1,6,218,12.4,17:45,29.2
92,Sergei Kostitsyn,2010-11,NSH,L,L,77,23,27,50,+10,20,0.65,18,36,4,13,1,1,0,2,93,24.7,15:11,16.7
93,Andy McDonald,2010-11,STL,L,C,58,20,30,50,+18,26,0.86,14,32,5,17,1,1,0,3,180,11.1,20:02,59.3
94,Mikael Samuelsson,2010-11,VAN,R,R,75,18,32,50,+8,36,0.67,13,31,5,19,0,0,0,2,215,8.4,16:38,32.1
95,Martin Erat,2010-11,NSH,L,R,64,17,33,50,+14,22,0.78,10,35,7,15,0,0,1,3,135,12.6,18:06,43.2
96,Christian Ehrhoff,2010-11,VAN,L,D,79,14,36,50,+19,52,0.63,8,21,6,28,0,1,1,3,209,6.7,23:59,--
97,Dan Boyle,2010-11,SJS,R,D,76,9,41,50,+2,67,0.66,5,23,4,27,0,0,0,2,199,4.5,26:14,0.0
98,Kris Letang,2010-11,PIT,R,D,82,8,42,50,+15,101,0.61,4,25,4,24,0,1,1,2,236,3.4,24:02,100.0
99,Scott Hartnell,2010-11,PHI,L,L,82,24,25,49,+14,142,0.60,20,39,4,10,0,0,0,4,177,13.6,16:36,50.0
100,Stephen Weiss,2010-11,FLA,L,C,76,21,28,49,-9,49,0.64,16,28,3,19,2,2,1,1,172,12.2,20:06,53.9
101,Tyler Ennis,2010-11,BUF,L,R,82,20,29,49,0,30,0.60,15,35,5,14,0,0,0,1,210,9.5,15:40,22.2
102,Alexandre Burrows,2010-11,VAN,L,R,72,26,22,48,+26,77,0.67,24,45,1,1,1,2,0,4,152,17.1,17:02,42.9
103,Chris Kunitz,2010-11,PIT,L,L,66,23,25,48,+18,47,0.73,15,35,7,11,1,2,0,2,133,17.3,18:17,50.0
104,Ryan Callahan,2010-11,NYR,R,R,60,23,25,48,-7,46,0.80,13,31,10,15,0,2,1,5,179,12.9,19:54,11.8
105,Marian Gaborik,2010-11,NYR,L,R,62,22,26,48,+8,18,0.77,15,32,7,16,0,0,0,4,192,11.5,18:05,--
106,Patric Hornqvist,2010-11,NSH,R,R,79,21,27,48,+11,47,0.61,15,34,6,14,0,0,0,5,265,7.9,15:44,48.9
107,Radim Vrbata,2010-11,PHX,R,R,79,19,29,48,+5,20,0.61,9,31,10,17,0,0,1,2,240,7.9,16:22,28.6
108,Bryan Little,2010-11,ATL,R,C,76,18,30,48,+11,33,0.63,14,35,2,10,2,3,1,1,158,11.4,18:27,46.3
109,Brooks Laich,2010-11,WSH,L,C,82,16,32,48,+14,46,0.59,11,32,4,13,1,3,1,3,207,7.7,18:25,51.3
110,Shea Weber,2010-11,NSH,R,D,82,16,32,48,+7,56,0.59,9,30,6,17,1,1,1,3,254,6.3,25:19,--
111,Mark Recchi,2010-11,BOS,L,R,81,14,34,48,+13,35,0.59,8,30,6,17,0,1,1,6,132,10.6,16:06,53.6
112,Brent Seabrook,2010-11,CHI,R,D,82,9,39,48,0,47,0.59,4,26,5,20,0,2,0,1,135,6.7,24:23,--
113,Brian Rafalski,2010-11,DET,R,D,63,4,44,48,+11,22,0.76,4,31,0,17,0,0,0,0,106,3.8,20:25,--
114,Ryan Smyth,2010-11,LAK,L,L,82,23,24,47,-1,35,0.57,14,33,9,14,0,0,0,2,195,11.8,18:02,43.2
115,Antoine Vermette,2010-11,CBJ,L,C,82,19,28,47,0,60,0.57,15,36,3,10,1,1,1,3,183,10.4,18:49,55.6
116,Michael Cammalleri,2010-11,MTL,L,L,67,19,28,47,+2,33,0.70,12,26,7,21,0,0,0,2,193,9.8,18:29,44.6
117,Derick Brassard,2010-11,CBJ,L,C,74,17,30,47,-11,55,0.64,11,31,6,16,0,0,0,3,183,9.3,17:02,46.6
118,Tomas Kaberle,2010-11,"TOR,BOS",L,D,82,4,43,47,+4,18,0.57,4,22,0,25,0,0,0,1,130,3.1,22:07,--
119,Brian Gionta,2010-11,MTL,R,R,82,29,17,46,+3,24,0.56,20,33,7,11,2,2,0,6,298,9.7,19:37,32.2
120,Daniel Cleary,2010-11,DET,L,R,68,26,20,46,-1,20,0.68,21,38,5,8,0,0,1,8,192,13.5,16:38,38.5
121,Blake Comeau,2010-11,NYI,R,L,77,24,22,46,-17,43,0.60,18,33,5,12,1,1,1,3,182,13.2,18:41,31.3
122,Kris Versteeg,2010-11,"TOR,PHI",R,R,80,21,25,46,-9,53,0.58,14,31,6,14,1,1,0,0,180,11.7,17:44,48.5
123,Matt D'Agostini,2010-11,STL,R,R,82,21,25,46,+8,40,0.56,15,32,6,14,0,0,0,5,163,12.9,14:46,38.2
124,Andrew Brunette,2010-11,MIN,L,L,82,18,28,46,-7,16,0.56,10,28,8,18,0,0,0,3,117,15.4,16:48,38.9
125,Brent Burns,2010-11,MIN,R,D,80,17,29,46,-10,98,0.58,9,31,8,14,0,1,1,3,170,10.0,25:03,50.0
126,Alex Goligoski,2010-11,"PIT,DAL",L,D,83,14,32,46,+20,40,0.55,7,22,7,24,0,0,1,4,162,8.6,22:14,--
127,Jakub Voracek,2010-11,CBJ,L,R,80,14,32,46,-3,26,0.58,12,38,2,8,0,0,2,2,183,7.7,16:58,36.9
128,John-Michael Liles,2010-11,COL,L,D,76,6,40,46,-9,35,0.61,3,28,3,18,0,0,0,0,163,3.7,22:01,--
129,David Jones,2010-11,COL,R,R,77,27,18,45,-2,28,0.58,21,35,6,9,0,1,3,4,153,17.7,17:41,47.6
130,Dustin Penner,2010-11,"EDM,LAK",L,L,81,23,22,45,-12,47,0.56,16,36,6,8,1,1,1,3,173,13.3,18:07,42.8
131,James Neal,2010-11,"DAL,PIT",L,L,79,22,23,45,+7,66,0.57,17,35,5,10,0,0,0,3,212,10.4,17:30,34.8
132,Tyler Kennedy,2010-11,PIT,R,C,80,21,24,45,+1,37,0.56,14,31,7,14,0,0,1,2,234,9.0,14:32,45.0
133,Derek Stepan,2010-11,NYR,R,C,82,21,24,45,+8,20,0.55,18,35,3,10,0,0,0,3,166,12.7,16:27,38.5
134,Andrei Kostitsyn,2010-11,MTL,L,L,81,20,25,45,+3,36,0.56,15,34,5,11,0,0,1,6,196,10.2,15:53,0.0
135,Todd Bertuzzi,2010-11,DET,L,R,81,16,29,45,-7,71,0.56,14,38,2,7,0,0,0,2,138,11.6,15:57,45.0
136,Saku Koivu,2010-11,ANA,L,C,75,15,30,45,-8,36,0.60,11,30,4,15,0,0,0,3,104,14.4,19:08,52.8
137,Erik Karlsson,2010-11,OTT,R,D,75,13,32,45,-30,50,0.60,9,23,4,21,0,1,0,4,182,7.1,23:31,--
138,Duncan Keith,2010-11,CHI,L,D,82,7,38,45,-1,22,0.55,3,22,3,22,1,1,0,1,173,4.1,26:53,--
139,Blake Wheeler,2010-11,"BOS,ATL",R,R,81,18,26,44,+10,46,0.54,18,39,0,5,0,0,0,2,179,10.1,16:15,35.1
140,Artem Anisimov,2010-11,NYR,L,C,82,18,26,44,+3,20,0.54,15,36,3,8,0,0,1,2,190,9.5,16:12,44.5
141,Zdeno Chara,2010-11,BOS,L,D,81,14,30,44,+33,88,0.54,5,27,8,15,1,2,0,2,264,5.3,25:26,--
142,Frans Nielsen,2010-11,NYI,L,C,71,13,31,44,+13,38,0.62,6,28,0,8,7,8,0,1,156,8.3,17:46,46.2
143,Travis Zajac,2010-11,NJD,R,C,82,13,31,44,-6,24,0.54,10,32,2,10,1,2,1,1,173,7.5,19:47,55.3
144,Curtis Glencross,2010-11,CGY,L,L,79,24,19,43,+6,59,0.54,19,35,3,5,2,3,0,4,149,16.1,16:15,40.4
145,Jarret Stoll,2010-11,LAK,R,C,82,20,23,43,-6,42,0.52,15,28,4,12,1,3,0,5,187,10.7,17:10,57.5
146,Evander Kane,2010-11,ATL,L,L,73,19,24,43,-12,68,0.59,15,35,4,8,0,0,0,2,234,8.1,17:52,40.6
147,Jordan Eberle,2010-11,EDM,R,R,69,18,25,43,-12,22,0.62,12,30,4,11,2,2,0,5,158,11.4,17:41,42.3
148,Alex Pietrangelo,2010-11,STL,R,D,79,11,32,43,+18,19,0.54,7,28,4,14,0,1,0,1,161,6.8,22:00,--
149,Brendan Morrison,2010-11,CGY,L,C,66,9,34,43,+13,16,0.65,5,29,3,12,1,2,0,1,89,10.1,16:42,49.6
150,Kevin Shattenkirk,2010-11,"COL,STL",R,D,72,9,34,43,-4,36,0.60,6,28,3,15,0,0,0,2,108,8.3,19:50,--
151,Mark Giordano,2010-11,CGY,L,D,82,8,35,43,-8,67,0.52,3,18,5,25,0,0,0,1,165,4.9,23:08,--
152,Taylor Hall,2010-11,EDM,L,L,65,22,20,42,-9,27,0.65,14,31,8,11,0,0,1,4,186,11.8,18:13,40.0
153,Tomas Kopecky,2010-11,CHI,L,R,81,15,27,42,-13,60,0.52,12,29,3,13,0,0,0,2,178,8.4,15:19,42.3
154,Sam Gagner,2010-11,EDM,R,C,68,15,27,42,-17,37,0.62,11,32,3,9,1,1,0,2,138,10.9,17:45,43.9
155,Ales Hemsky,2010-11,EDM,R,R,47,14,28,42,+3,18,0.89,12,31,1,9,1,2,0,1,100,14.0,18:17,14.3
156,Tim Connolly,2010-11,BUF,R,C,68,13,29,42,-10,20,0.62,7,23,6,19,0,0,0,3,151,8.6,16:55,45.9
157,Jack Johnson,2010-11,LAK,L,D,82,5,37,42,-21,44,0.51,2,13,3,28,0,1,0,0,153,3.3,23:12,--
158,Devin Setoguchi,2010-11,SJS,R,R,72,22,19,41,-2,37,0.57,18,31,4,10,0,0,0,5,199,11.1,15:12,45.5
159,Brad Marchand,2010-11,BOS,L,L,77,21,20,41,+25,51,0.53,14,32,2,3,5,6,0,2,149,14.1,13:59,32.0
160,Mike Santorelli,2010-11,FLA,R,C,82,20,21,41,-17,20,0.50,14,28,5,12,1,1,0,1,193,10.4,16:41,50.2
161,Michael Ryder,2010-11,BOS,R,R,79,18,23,41,-1,26,0.52,10,27,8,14,0,0,0,6,165,10.9,14:29,62.5
162,Rich Peverley,2010-11,"ATL,BOS",R,C,82,18,23,41,-17,37,0.50,10,26,6,12,2,3,0,3,201,9.0,18:15,55.9
163,David Legwand,2010-11,NSH,L,C,64,17,24,41,+13,24,0.64,15,35,0,4,2,2,0,3,130,13.1,18:48,47.2
164,Nik Antropov,2010-11,ATL,L,C,76,16,25,41,-17,42,0.54,11,25,5,16,0,0,0,2,105,15.2,15:39,48.7
165,Mike Knuble,2010-11,WSH,R,R,79,24,16,40,+10,36,0.51,16,26,7,12,1,2,1,1,203,11.8,17:53,30.3
166,David Booth,2010-11,FLA,L,L,82,23,17,40,-31,26,0.49,15,30,8,10,0,0,0,3,280,8.2,18:54,50.0
167,James van Riemsdyk,2010-11,PHI,L,L,75,21,19,40,+15,35,0.53,18,36,3,4,0,0,0,4,173,12.1,14:32,0.0
168,Lauri Korpikoski,2010-11,PHX,L,L,79,19,21,40,+17,20,0.51,17,35,0,1,2,4,0,4,103,18.5,15:32,43.9
169,Simon Gagne,2010-11,TBL,L,L,63,17,23,40,-12,20,0.63,10,25,7,15,0,0,1,3,154,11.0,16:53,37.5
170,Eric Belanger,2010-11,PHX,L,C,82,13,27,40,+11,36,0.49,11,34,1,5,1,1,0,2,127,10.2,17:21,55.3
171,Sergei Samsonov,2010-11,"CAR,FLA",R,L,78,13,27,40,-2,14,0.51,9,27,4,13,0,0,0,1,123,10.6,15:27,27.3
172,Joe Corvo,2010-11,CAR,R,D,82,11,29,40,-14,18,0.49,5,16,5,23,1,1,0,1,191,5.8,24:47,0.0
173,Drew Doughty,2010-11,LAK,R,D,76,11,29,40,+13,68,0.53,6,25,5,15,0,0,0,3,139,7.9,25:39,--
174,Dennis Wideman,2010-11,"FLA,WSH",R,D,75,10,30,40,-19,39,0.53,1,18,9,22,0,0,1,1,160,6.3,23:59,100.0
175,Cam Fowler,2010-11,ANA,L,D,76,10,30,40,-25,20,0.53,4,17,6,23,0,0,2,3,123,8.1,22:08,--
176,Matt Carle,2010-11,PHI,L,D,82,1,39,40,+30,23,0.49,1,38,0,2,0,0,0,0,117,0.9,21:59,--
177,Valtteri Filppula,2010-11,DET,L,C,71,16,23,39,-1,22,0.55,12,31,4,8,0,0,0,5,115,13.9,16:43,51.5
178,Mason Raymond,2010-11,VAN,L,L,70,15,24,39,+8,10,0.56,12,32,2,6,1,1,1,5,197,7.6,15:48,40.0
179,Anthony Stewart,2010-11,ATL,R,R,80,14,25,39,-10,55,0.49,9,29,5,10,0,0,1,2,141,9.9,14:58,38.9
180,Cory Stillman,2010-11,"FLA,CAR",L,L,65,12,27,39,+5,24,0.60,9,27,3,12,0,0,0,2,116,10.3,16:55,46.0
181,Matt Cullen,2010-11,MIN,L,C,78,12,27,39,-14,34,0.50,3,14,5,21,4,4,0,2,150,8.0,18:02,56.1
182,Ryan Suter,2010-11,NSH,L,D,70,4,35,39,+20,54,0.56,3,21,1,17,0,1,0,1,115,3.5,25:12,0.0
183,Lee Stempniak,2010-11,PHX,R,R,82,19,19,38,+4,19,0.46,17,32,2,6,0,0,0,0,199,9.6,15:15,40.0
184,Ryan Malone,2010-11,TBL,L,L,54,14,24,38,-3,51,0.70,5,20,9,18,0,0,1,1,149,9.4,16:02,39.2
185,P.K. Subban,2010-11,MTL,R,D,77,14,24,38,-8,124,0.49,5,20,9,18,0,0,2,3,197,7.1,22:16,--
186,Pierre-Marc Bouchard,2010-11,MIN,L,C,59,12,26,38,-3,14,0.64,12,28,0,10,0,0,1,2,98,12.2,15:43,39.5
187,Michael Frolik,2010-11,"FLA,CHI",L,R,80,11,27,38,+2,30,0.48,10,32,1,6,0,0,0,1,251,4.4,15:36,40.3
188,Scott Gomez,2010-11,MTL,L,C,80,7,31,38,-15,48,0.48,4,20,3,17,0,1,0,2,157,4.5,18:34,48.0
189,Tomas Holmstrom,2010-11,DET,L,L,73,18,19,37,-6,62,0.51,8,17,10,20,0,0,0,1,125,14.4,14:48,100.0
190,Pascal Dupuis,2010-11,PIT,L,R,81,17,20,37,+16,59,0.46,13,32,0,0,4,5,0,3,171,9.9,16:52,21.4
191,Bryan Bickell,2010-11,CHI,L,L,78,17,20,37,+6,40,0.47,15,34,2,3,0,0,0,2,130,13.1,13:50,25.0
192,Kyle Brodziak,2010-11,MIN,R,C,80,16,21,37,-4,56,0.46,13,29,2,4,1,4,0,1,126,12.7,15:47,48.9
193,Evgeni Malkin,2010-11,PIT,L,C,43,15,22,37,-4,18,0.86,10,23,5,14,0,0,0,3,182,8.2,19:49,38.5
194,Dave Bolland,2010-11,CHI,R,C,61,15,22,37,+11,34,0.61,11,25,4,12,0,0,0,1,102,14.7,17:39,45.1
195,Niklas Kronwall,2010-11,DET,L,D,77,11,26,37,+5,36,0.48,6,24,5,13,0,0,2,3,131,8.4,22:52,--
196,Jiri Hudler,2010-11,DET,L,R,73,10,27,37,-7,28,0.51,7,25,3,12,0,0,0,2,105,9.5,13:40,44.3
